行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
霍林郭勒市,1505812013B00175,霍林河集运站,霍林郭勒市区西南、工业园区B区,55.139915,55.139915,工业用地,挂牌出让,50,仓储业,一级,4631.7529,内蒙古铁物能源有限公司,0.05,0.05,2013年04月23日,2013年05月01日,2015年05月01日,,,霍林郭勒市,2013年04月25日
思南县,5222252013B00131,塘头凉厅步行街地块,塘头镇凉厅步行街,0.338900,0.000000,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,十五等级,113.0000,贵州通海丰源房地产开发有限公司,1.00,1.65,2013年08月24日,1900年01月01日,1900年01月01日,,,思南县,2013年04月25日
玉山县,3611232013B00201,汪贞武,玉山县六都乡六都村角塘山,0.300000,0.000000,工业用地,拍卖出让,50,燃气生产和供应业,四级,25.5000,汪贞武,0.50,0.90,2013年04月25日,2013年07月25日,2014年04月25日,,,玉山县,2013年04月25日
特克斯县,6540272013A00099,特克斯县齐勒乌泽克乡35千伏输变电工程项目,特克斯县齐勒乌泽克乡,0.273800,0.000000,公共设施用地,划拨,,公共设施管理业,十五等级,,,0.80,1.00,2013年05月14日,2013年05月16日,2014年05月16日,,,特克斯县人民政府,2013年04月25日
石嘴山市本级,6402002013A00483,煤机一二厂棚户区改造项目,大武口区舍予A区三号路以东、九号路以北,15.063000,15.063000,经济适用住房用地,划拨,,国家机构,未评估地区,,,1.00,1.49,2013年05月30日,2013年06月27日,2015年06月25日,,,石嘴山市人民政府,2013年04月25日
樊城区,4206062013A00376,襄阳市樊城区社会福利院,樊城区七里河西路,2.007700,0.000000,医卫慈善用地,划拨,,国家机构,一级,0.0000,,0.00,1.30,2013年05月15日,2013年05月30日,2014年05月30日,,,襄阳市人民政府,2013年04月25日
长丰县,3401212013A00615,安徽省淝河监狱迁建,长丰县双墩镇,12.951500,0.000000,监教场所用地,划拨,,国家机构,十一级,2156.4248,,1.00,0.00,2013年05月06日,2013年06月01日,2014年06月01日,,,安徽省人民政府,2013年04月25日
特克斯县,6540272013A00089,特克斯县公安局交警大队车辆管所业务用房建设项目,特克斯县特克斯镇,1.314400,0.000000,机关团体用地,划拨,,中国共产党机关,十五等级,,,,1.50,2013年05月14日,2013年05月17日,2014年05月17日,,,特克斯县人民政府,2013年04月25日
应城市,4209812013B00226,云梦县房地产公司商住项目,应城市富水河以东地段,0.905680,0.905680,其他普通商品住房用地,挂牌出让,70,房地产业,未评估地区,1580.0000,云梦县房地产公司,1.00,2.30,2013年06月09日,2013年12月09日,2015年06月09日,,,应城市,2013年04月25日
乌鲁木齐市本级,6501002013B00591,商业住宅,经济技术开发区鄱阳路5号,1.006362,0.935917,中低价位、中小套型普通商品住房用地,挂牌出让,其他商服用地40年; 中低价位、中小套型普通商品住房用地50,房地产业,七级,695.0000,乌鲁木齐市和广盛房地产开发有限公司,3.00,3.00,2013年04月22日,2013年05月01日,2015年05月01日,,,乌鲁木齐市,2013年04月25日
霍城县,6540232013B01054,房地产,霍城县新荣东路与团结北路交叉口西侧,0.340400,0.340400,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 其他商服用地40,房屋和土木工程业,一级,510.0000,新疆广和房地产开发有限责任公司,1.00,6.00,2013年08月10日,2013年09月10日,2015年09月30日,,,霍城县,2013年04月25日
奇台农场,6606182013B00027,新建108团LNG加气站,奇台农场108社区1连，兵团公路北侧，乌奇公路东侧。,1.871200,0.000000,其他商服用地,挂牌出让,40,商务服务业,十五等级,271.7010,奇台县鑫博燃气有限公司,,1.00,2013年04月30日,2013年05月01日,2013年12月31日,,,六师,2013年04月25日
天长市,3411812013A00816,天长高邮湖风电场,天长市万寿镇,1.800000,0.000000,公共设施用地,划拨,,公共设施管理业,二级,0.0000,,0.00,0.00,2013年04月25日,2014年04月25日,2015年04月25日,,,天长市人民政府,2013年04月25日
天长市,3411812013A00808,天长高邮湖风电场（1号机组）,天长市万寿镇,0.034200,0.000000,公共设施用地,划拨,,公共设施管理业,二级,0.0000,,0.00,0.00,2013年04月25日,2014年04月25日,2015年04月25日,,,天长市人民政府,2013年04月25日
