行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
正阳县,4117242013A00305,文明路（东段）,建设路西侧,0.367200,0.000000,公路用地,划拨,,道路运输业,十四等级,0.0000,,0.00,0.00,2014年06月01日,2014年12月31日,2017年12月30日,,,正阳县人民政府,2013年12月28日
187团,6610072013B00112,中国电信股份有限公司北屯分公司新建一八七团八连移动基站项目,一八七团八连连部西侧,0.001600,0.001600,公共设施用地,协议出让,40,电信和其他信息传输服务业,未评估地区,0.2144,中国电信股份有限公司北屯分公司,,1.00,2013年12月28日,2013年12月28日,2014年12月28日,,,十师,2013年12月28日
正阳县,4117242013A00236,小区路（西侧）,西二环路东侧,0.344300,0.000000,公路用地,划拨,,道路运输业,十四等级,0.0000,,0.00,0.00,2014年06月30日,2014年12月31日,2017年12月30日,,,正阳县人民政府,2013年12月28日
正阳县,4117242013A00221,江国大道,正阳县西城区,2.390800,0.000000,公路用地,划拨,,道路运输业,十四等级,0.0000,,0.00,0.00,2014年06月01日,2014年12月31日,2017年12月30日,,,正阳县人民政府,2013年12月28日
广饶县,3705232013B04275,德昊住宅小区,稻庄镇政府驻地、乐安大街以南、永安路以西,3.333300,0.000000,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,三级,2584.0000,山东德昊房地产开发有限公司,1.60,1.80,2013年12月29日,2014年09月01日,2017年05月01日,,,广饶县,2013年12月28日
开县,5002342013B00928,月谭公园KX-1-61、KX-1-62号地块,月潭公园(开州大道中段农委与水利局之间),1.101400,1.101400,中低价位、中小套型普通商品住房用地,拍卖出让,中低价位、中小套型普通商品住房用地50年; 其他商服用地40,房地产业,十级,17100.0000,重庆桑园置业有限公司,1.00,7.80,2013年12月31日,2014年05月31日,2016年12月31日,,,开县,2013年12月28日
正阳县,4117242013A00219,文化街（南段）,正阳县县城西区,1.165000,0.000000,公路用地,划拨,,道路运输业,十四等级,0.0000,,0.00,0.00,2014年06月01日,2014年12月31日,2017年12月30日,,,正阳县人民政府,2013年12月28日
博乐市,6527012013B01219,商住用地项目,博河新区,6.978439,6.978439,其他普通商品住房用地,挂牌出让,70,房地产业,四级,1166.0000,博乐市恒新置业有限公司,1.00,1.70,2014年01月06日,2014年05月16日,2016年05月15日,,,博乐市,2013年12月28日
博乐市,6527012013B01209,商业用地项目,青得里大街以北,0.243537,0.243537,其他商服用地,挂牌出让,40,房地产业,二级,283.0000,张春波,,1.92,2014年01月06日,1900年01月01日,1900年01月01日,,,博乐市,2013年12月28日
广饶县,3705232013B04397,30000吨/年粮食储备仓储物流项目,李鹊镇张石路以西、西孙村以东,0.712200,0.000000,仓储用地,挂牌出让,50,农副食品加工业,四级,129.0000,广饶县双福粮食有限公司,0.80,,2013年12月29日,2014年01月01日,2015年12月31日,,,广饶县,2013年12月28日
莱芜市本级,3712002013A06442,经济开发区用地,经济开发区,28.854568,0.000000,公共设施用地,划拨,,公共设施管理业,四级,,,,,1900年01月01日,1900年01月01日,1900年01月01日,,,莱芜市人民政府,2013年12月28日
广饶县,3705232013B04382,华顺物流园建设项目,县城区潍高路以南、文安路以西,2.000000,0.000000,工业用地,挂牌出让,50,仓储业,四级,376.0000,东营华顺物流有限公司,0.80,,2013年12月29日,2014年03月01日,2016年03月01日,,,广饶县,2013年12月28日
正阳县,4117242013A00190,淮河路,正阳县西城区,1.917200,0.000000,公路用地,划拨,,道路运输业,十四等级,0.0000,,0.00,0.00,2014年06月01日,2014年12月31日,2017年12月30日,,,正阳县人民政府,2013年12月28日
广饶县,3705232013B04363,10000吨/年高性能环保型增塑剂项目,大王镇胜利路以东、潍高路以南,1.666700,0.000000,工业用地,挂牌出让,50,化学原料及化学制品制造业,三级,342.0000,东营同源环保材料有限公司,0.80,,2013年12月29日,2014年02月02日,2015年08月10日,,,广饶县,2013年12月28日
莱芜市本级,3712002013A06435,雪野旅游区用地,雪野旅游区,9.430808,0.000000,公共设施用地,划拨,,公共设施管理业,四级,,,,,1900年01月01日,1900年01月01日,1900年01月01日,,,莱芜市人民政府,2013年12月28日
莱芜市本级,3712002013A06428,莱城工业区用地,莱城工业区,2.654011,0.000000,公共设施用地,划拨,,公共设施管理业,四级,,,,,1900年01月01日,1900年01月01日,1900年01月01日,,,莱芜市人民政府,2013年12月28日
广饶县,3705232013B04346,4万吨/年粮食仓储及配套设施建设项目,广饶开发区潍高路以南、齐安路以西,0.458500,0.000000,仓储用地,挂牌出让,50,农副食品加工业,四级,95.0000,东营德成粮油有限公司,0.80,,2013年12月29日,2014年01月01日,2015年12月31日,,,广饶县,2013年12月28日
广饶县,3705232013B04337,年产1000万套高性能、环保节能型半钢子午线轮胎项目,广饶开发区广瑞路以北、月河路以西,2.114600,0.000000,工业用地,挂牌出让,50,其它,四级,457.0000,山东恒宇科技有限公司,0.80,,2013年12月29日,2014年01月06日,2015年07月06日,,,广饶县,2013年12月28日
乐安县,3610252013B00449,商住楼,县城北环路北侧（原县现代高级中学及周边用地）,7.384670,7.384670,其他普通商品住房用地,拍卖出让,其他商服用地40年; 其他普通商品住房用地70,房地产业,一级,16200.0000,江西万民实业有限公司,1.60,2.40,2014年06月19日,2014年06月19日,2016年12月19日,,,乐安县,2013年12月28日
九龙坡区,5001072013B00914,工业项目,高新区西永组团O分区O19-1/01号宗地,11.156400,0.000000,工业用地,挂牌出让,50,其它,十二级,5820.0000,重庆医科大学,,1.00,2014年01月30日,2015年01月30日,2017年01月30日,,,重庆市,2013年12月28日
桓仁满族自治县,2105222013B01252,北江6—1#地,桓仁镇刘家沟村,1.699400,0.000000,工业用地,挂牌出让,50,饮料制造业,四级,249.5000,辽宁北纬41度酒业有限公司,1.00,1.10,2013年12月28日,2014年01月28日,2016年01月28日,,,桓仁满族自治县,2013年12月28日
陇县,6103272013A00187,陇县“上水新城”保障性住房小区,南岸新城,2.345300,0.000000,廉租住房用地,划拨,,国家机构,十五等级,,,1.00,3.50,2014年03月26日,2014年04月11日,2017年03月26日,,,陇县人民政府,2013年12月28日
肥西县,3401232013A03642,高店乡污水处理厂,高店乡,0.564900,0.000000,公共设施用地,划拨,,其他服务业,十级,0.0000,,0.00,0.00,2013年12月28日,2013年12月30日,2014年12月29日,,,肥西县人民政府,2013年12月28日
桓仁满族自治县,2105222013B01305,西江5#地,桓仁镇平原城村,1.108000,1.108000,其他商服用地,挂牌出让,40,商务服务业,四级,2410.0000,辽宁英杰汽车贸易发展有限公司,0.00,1.00,2013年12月28日,2014年01月28日,2016年01月28日,,,桓仁满族自治县,2013年12月28日
玉山县,3611232011A00470,光荣敬老院大楼,玉山县四股桥乡四股桥村,0.091300,,公共设施用地,划拨,,社会福利业,四级,,,3.00,3.00,2010年06月10日,2011年07月10日,2011年12月10日,,,玉山县人民政府,2013年12月28日
桓仁满族自治县,2105222013B01290,HRQLC-5,桓仁镇曲柳川村,0.333500,0.000000,工业用地,挂牌出让,50,饮料制造业,五级,46.0000,桓仁唐韵枫雅酒庄有限公司,1.00,1.10,2013年12月28日,2014年01月28日,2016年01月28日,,,桓仁满族自治县,2013年12月28日
桓仁满族自治县,2105222013B01281,南江4#地,雅河乡雅河村,3.305200,0.000000,工业用地,挂牌出让,50,造纸及纸质品业,四级,525.0000,桓仁昌裕包装有限公司,0.80,1.10,2013年12月28日,2014年01月28日,2016年01月28日,,,桓仁满族自治县,2013年12月28日
桓仁满族自治县,2105222013B01271,北江12#地,桓仁镇泡子沿村,1.996400,0.000000,工业用地,挂牌出让,50,饮料制造业,五级,296.0000,桓仁奔富酒庄有限公司,1.00,1.10,2013年12月28日,2014年01月28日,2016年01月28日,,,桓仁满族自治县,2013年12月28日
广饶县,3705232013B04329,年产1000万套高性能、环保节能型半钢子午线轮胎项目,广饶开发区广瑞路以北、月河路以西,11.218700,0.000000,工业用地,挂牌出让,50,其它,四级,2400.0000,山东恒宇科技有限公司,0.80,,2013年12月29日,2014年01月06日,2015年07月06日,,,广饶县,2013年12月28日
云溪区,4306032013A00318,岳阳临港产业新区新港路项目,岳阳市云溪区永济乡杨树港村、擂鼓台村；云溪乡滨湖村、东风村、新铺村,31.969100,0.000000,公路用地,划拨,,道路运输业,九级,0.0000,,0.00,0.00,2013年12月30日,2013年12月30日,2015年06月30日,,,湖南省人民政府,2013年12月28日
宣州区,3418022013A02411,养贤中心幼儿园,养贤乡,0.670700,0.000000,科教用地,划拨,,教育业,十级,,,1.00,,2014年01月28日,2014年02月28日,2015年02月28日,,,宣州区人民政府,2013年12月28日
宣州区,3418022013A02046,新建周王农场廉租房,周王分场,0.987600,0.000000,廉租住房用地,划拨,,房地产业,九级,,,1.00,,2013年12月18日,2014年01月18日,2015年01月18日,,,安徽省人民政府,2013年12月28日
陆丰市,4415812013B00051-1,陆丰市2011年度第二批次城镇建设用地,陆丰市甲子镇东方村东边瀛江北路西侧,20.302300,0.000000,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 其他商服用地40,房地产业,一级,14262.9748,陆丰市瀛江大道建设投资有限公司,2.00,3.80,2014年06月27日,2015年12月27日,2017年06月27日,,,陆丰市,2013年12月28日
海宁市,3304812013A02962-1,高新区启潮路西段,高新区启潮路西段,1.005400,0.000000,街巷用地,划拨,,公共设施管理业,十级,226.4940,,,,2014年05月31日,2014年07月31日,2015年07月31日,,,海宁市人民政府,2013年12月28日
广饶县,3705232013B04314,3000吨/年硅烷偶联剂Si-69和3000吨/年RSi-B混合料项目,广饶开发区西康沟以东、广达路以北,1.539800,1.539800,工业用地,挂牌出让,50,化学原料及化学制品制造业,三级,336.0000,东营康柏德新材料有限公司,0.80,,2013年12月29日,2014年01月10日,2014年07月15日,,,广饶县,2013年12月28日
海宁市,3304812013A02977-1,高新区春汇路,高新区春汇路,0.358700,0.000000,街巷用地,划拨,,公共设施管理业,十级,64.6170,,,,2014年05月31日,2014年07月31日,2015年07月31日,,,海宁市人民政府,2013年12月28日
海宁市,3304812013A02990-1,尖山新区富江路（襄城路至嘉绍高速）,尖山新区襄城路至嘉绍高速,1.191100,0.000000,街巷用地,划拨,,公共设施管理业,十级,275.0295,,,,2014年05月31日,2014年07月31日,2015年07月31日,,,海宁市人民政府,2013年12月28日
韶山市,4303822013A00367,韶山市永泉路建设项目,永义乡永泉村/枫木村,4.957000,4.957000,公路用地,划拨,,城市公共交通业,三级,0.0000,,0.00,0.00,2014年01月25日,2014年06月25日,2015年12月25日,,,韶山市人民政府,2013年12月28日
嘉善县,3304212013A08329,长江路、黄河路下穿沪昆铁路立交工程,惠民街道枫南，毛家，虹桥村,2.879900,0.000000,公路用地,划拨,,道路运输业,十一级,,,,,2013年12月28日,2014年06月28日,2015年12月28日,,,嘉善县人民政府,2013年12月28日
海宁市,3304812013A02983-1,高新区创智路北段,高新区创智路北段,1.727800,0.000000,街巷用地,划拨,,公共设施管理业,十级,432.6780,,,,2014年05月31日,2014年07月31日,2015年07月31日,,,海宁市人民政府,2013年12月28日
蒙阴县,3713282013A02395,危旧房改造安置工程,蒙阴街道西关社区，商城东路以东，新城西路以南。,1.024100,0.023000,经济适用住房用地,划拨,,房地产业,十四等级,0.0000,,1.00,2.50,2013年12月30日,2013年12月31日,2014年12月30日,,,蒙阴县人民政府,2013年12月28日
乳山市,3710832013B01587,昊安金科新材料厂房,疏港路北、乳山口镇新庄村西,1.593900,0.000000,工业用地,挂牌出让,50,铁路运输设备制造,四级,279.7470,山东昊安金科新材料股份有限公司,0.60,,2014年06月30日,2014年10月15日,2016年10月15日,,,乳山市,2013年12月28日
北流市,4509812013A00489,玉林至铁山港高速公路(北流段)项目建设用地,玉林至铁山港高速公路北流段（全长9公里）,109.359200,0.000000,公路用地,划拨,,道路运输业,一级,0.0000,,0.00,0.00,2014年01月28日,2014年03月27日,2016年03月26日,,,北流市人民政府,2013年12月28日
桓仁满族自治县,2105222013B01260,冰酒小镇19#地,雅河乡南边石哈达村,0.340900,0.000000,工业用地,挂牌出让,50,饮料制造业,五级,41.0000,本溪金兴源酒业有限公司,0.80,1.93,2013年12月28日,2014年01月28日,2016年01月28日,,,桓仁满族自治县,2013年12月28日
桂阳县,4310212013B03219,划拔土地转出让,桂阳县鹿峰街道向阳路,0.001975,0.001975,其他普通商品住房用地,协议出让,70,房地产业,一级,0.7569,雷丰齐,,,2013年12月30日,1900年01月01日,1900年01月01日,,,,2013年12月28日
儋州市,4690032013A00269,拆迁安置区,儋州市滨海新区第一第二组团拆迁安置区,7.947000,0.000000,其他普通商品住房用地,划拨,,国家机构,一级,0.0000,,1.00,0.00,2014年02月28日,2014年06月30日,2014年06月30日,,,儋州市人民政府,2013年12月28日
海宁市,3304812013A03038,海宁市大脚板乐园二期工程3#,市区文宗路东侧、洛塘河南侧,0.610000,0.000000,公共设施用地,划拨,,公共设施管理业,十级,490.5498,,,,2014年05月31日,2014年07月31日,2015年07月31日,,,海宁市人民政府,2013年12月28日
广饶县,3705232013B04305,现代物流园区建设项目,广饶开发区河辛路以东、预备河以南,2.000000,0.000000,工业用地,挂牌出让,50,化学原料及化学制品制造业,四级,424.0000,山东瑞海实业有限公司,0.80,,2013年12月29日,2014年01月25日,2015年01月25日,,,广饶县,2013年12月28日
乳山市,3710832013B01571,昊安金科新材料厂房,疏港路北、乳山口镇新庄村西,3.285300,0.000000,工业用地,挂牌出让,50,铁路运输设备制造,四级,576.5760,山东昊安金科新材料股份有限公司,0.60,,2014年06月30日,2014年10月15日,2016年10月15日,,,乳山市,2013年12月28日
海宁市,3304812013A02893-1,尖山新区襄城路（新民路至富江路）,尖山新区新民路至富江路,3.728300,0.000000,街巷用地,划拨,,公共设施管理业,十级,434.2470,,,,2014年05月31日,2014年07月31日,2015年07月31日,,,海宁市人民政府,2013年12月28日
望奎县,2312212013A00445,望奎县交通运政服务大厅建设项目,望奎县青望路南侧。,0.893760,0.000000,公共设施用地,划拨,,其他服务业,四级,0.0000,,1.40,1.40,2013年12月28日,2014年06月30日,2016年06月30日,,,望奎县人民政府,2013年12月28日
哈尔滨市本级,2301002013A18975,黑龙江中医药大学附属第二医院全科医生临床培养基地项目,哈南工业新城哈南第二大道南侧,0.591510,0.000000,医卫慈善用地,划拨,,卫生,八级,0.0000,,0.82,0.82,2013年12月28日,2014年04月30日,2017年04月30日,,,哈尔滨市人民政府,2013年12月28日
海宁市,3304812013A02909-1,尖山新区治江路（老海塘至凤凰路）,尖山新区老海塘至凤凰路,0.372000,0.000000,街巷用地,划拨,,公共设施管理业,十级,45.9720,,,,2014年05月31日,2014年07月31日,2015年07月31日,,,海宁市人民政府,2013年12月28日
蒙阴县,3713282013A02468,蒙阴县托福老年养护院,蒙阴县恒昌路南段路西，汶河北岸,2.466600,0.000000,医卫慈善用地,划拨,,社会福利业,十四等级,0.0000,,0.00,0.80,2014年01月02日,2014年01月17日,2015年06月16日,,,蒙阴县人民政府,2013年12月28日
峄城区,3704042013A00507,城市街巷用地,枣庄市峄城区坛山街道兴国社区,4.455700,0.000000,街巷用地,划拨,,城市公共交通业,一级,,,,,2014年01月10日,1900年01月01日,1900年01月01日,,,枣庄市人民政府,2013年12月28日
广饶县,3705232013B04296,广饶县广饶街道污水处理厂工程项目,广饶开发区河辛路以东、山东海新石油化工有限公司以北,2.666700,0.000000,工业用地,挂牌出让,50,化学原料及化学制品制造业,四级,558.0000,山东齐成石油化工有限公司,0.80,,2013年12月29日,2014年01月15日,2015年02月15日,,,广饶县,2013年12月28日
嘉善县,3304212013A08559,惠民街道“城乡统筹一体化”农民安置房枫南村（一期）A区项目,惠民街道枫南村,1.274500,0.000000,经济适用住房用地,划拨,,房地产业,十一级,,,1.00,1.00,2013年12月28日,2014年06月28日,2015年12月28日,,,嘉善县人民政府,2013年12月28日
海宁市,3304812013A03025,尖山新区襄城路（富江路至杭州湾大道）,尖山新区富江路至杭州湾大道,2.228800,0.000000,街巷用地,划拨,,公共设施管理业,十级,362.7525,,,,2014年05月31日,2014年07月31日,2015年07月31日,,,海宁市人民政府,2013年12月28日
广饶县,3705232013B04261,新城花园,县城区长安路以西、迎宾路以北、广福路以南,5.804200,0.000000,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,三级,2339.0000,山东凯泽房地产开发有限公司,1.00,1.20,2013年12月29日,2014年03月01日,2015年03月01日,,,广饶县,2013年12月28日
海宁市,3304812013A03017,尖山新区襄城路（老海塘至新民路）,尖山新区老海塘至新民路,1.982900,0.000000,街巷用地,划拨,,公共设施管理业,十级,237.9480,,,,2014年05月31日,2014年07月31日,2015年07月31日,,,海宁市人民政府,2013年12月28日
乳山市,3710832013B01564,鑫丰源厂房,台依村北、台依水库西侧,0.666800,0.000000,工业用地,挂牌出让,50,农副食品加工业,四级,117.0000,山东鑫丰源投资有限公司,0.60,,2014年06月30日,2014年10月15日,2016年10月15日,,,乳山市,2013年12月28日
