行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
伊宁市,6540022013B02146,伊宁市国有资产投资经营有限责任公司,伊犁河路二巷11号,0.433030,0.433030,机关团体用地,协议出让,50,其他金融服务,二级,227.3408,伊宁市国有资产投资经营有限责任公司,1.00,2.00,2013年12月20日,2014年04月20日,2016年04月20日,,,伊宁市,2013年11月03日
滦南县,1302242013B00666,建设工业项目,滦南县扒齿港镇唐港公路南侧,6.530920,6.530920,工业用地,挂牌出让,50,钢压延加工,未评估地区,881.6760,唐山顺浩钢管有限公司,0.70,0.00,2013年12月30日,2014年01月10日,2016年01月09日,,,滦南县,2013年11月03日
仙桃市,4290042013B04519,仙桃市城图房地产开发有限公司,仙桃市干河办事处复州大道南侧、毅达渔需物质公司西侧,0.352842,0.352842,其他商服用地,挂牌出让,70,房地产业,三级,605.0000,仙桃市城图房地产开发有限公司,1.00,3.50,2013年12月23日,2014年12月22日,2017年12月22日,,,仙桃市,2013年11月03日
伊宁市,6540022013B02107,伊犁祺众汽车销售有限公司,城西市场内,1.216780,0.000000,其他商服用地,挂牌出让,40,零售业,二级,492.7959,伊犁祺众汽车销售有限公司,0.60,1.50,2013年12月20日,2014年04月20日,2016年04月20日,,,伊宁市,2013年11月03日
伊宁市,6540022013B02115,新疆大森亮马农牧科技有限公司,伊宁市达达木图乡,3.117810,0.000000,其他普通商品住房用地,挂牌出让,40,农、林、牧、渔服务业,二级,1169.1788,新疆大森亮马农牧科技有限公司,1.00,1.30,2013年12月20日,2014年04月20日,2016年04月20日,,,伊宁市,2013年11月03日
105团,6606042013B00137,新疆通信服务公司105团10连新建,105团十连,0.010000,0.010000,公共设施用地,协议出让,20,通讯设备、计算机及其他电子设备制造业,十五等级,0.8249,新疆通信服务公司,0.00,0.00,2013年10月09日,2014年05月30日,2014年10月31日,,,六师,2013年11月03日
大宁县,1410302013B00088,大宁县昕水家园A—04—02,原食品公司旧址,0.085000,0.085000,其他普通商品住房用地,挂牌出让,70,房地产业,三级,11.8889,临汾市恒瑞业房地产开发有限公司,1.00,2.00,2013年11月05日,2013年11月08日,2014年11月01日,,,大宁县人民政府,2013年11月03日
山阳县,6110242013B00982,王振明,山阳县城关镇东关办事处,0.013300,0.013300,其他普通商品住房用地,协议出让,70,其他服务业,十五等级,4.2080,王振明,1.00,4.80,2013年12月25日,2014年08月28日,2015年12月31日,,,山阳县,2013年11月03日
埇桥区,3413022013B01116,商服项目,胜利路,0.672000,0.671700,住宿餐饮用地,挂牌出让,40,房地产业,一级,5419.2756,宿州市埇桥区建设投资有限责任公司,3.00,3.50,2013年12月01日,1900年01月01日,1900年01月01日,,,宿州市埇桥区,2013年11月03日
黔江区,5001142013B00113,黔龙卷烟公司,黔江区正阳街道朝阳居委,8.475000,0.000000,工业用地,挂牌出让,50,批发业,十级,1966.2000,重庆黔龙卷烟材料公司,1.39,1.39,2013年12月30日,2013年12月31日,2015年12月31日,,,黔江区,2013年11月03日
钟山县,4511222013B00254,张静,钟山县钟山西路南侧,0.011230,0.011230,其他普通商品住房用地,协议出让,70,住宿业,三级,9.6915,张静,4.00,5.00,2013年12月04日,2014年12月04日,2017年12月04日,,,钟山县,2013年11月03日
农三师本级,6603002013A00739,第三师四十四团2013年廉租住房2号小区B区,图木舒克市,10.745500,10.745500,廉租住房用地,划拨,,国家机构,十四等级,161.1828,,1.00,,2013年11月04日,2013年11月04日,2014年11月03日,,,第三师图木舒克市国土资源局,2013年11月03日
左权县,1407222013A00430,阳左高速公路建设项目,寒王乡　辽阳镇,92.586800,0.000000,公路用地,划拨,,道路运输业,未评估地区,,,,,2013年11月03日,2013年11月03日,2013年11月03日,,,左权县人民政府,2013年11月03日
左权县,1407222013A00426,榆社至和顺段高速公路建设项目,左权县石匣乡管头村至拐儿镇骆驼村等37介村,292.478600,0.000000,公路用地,划拨,,道路运输业,未评估地区,,,,,2013年11月03日,2013年11月03日,2013年11月03日,,,左权县人民政府,2013年11月03日
安县,5107242013B02627,私人商业、住宅用地,安县永河镇光明街,0.016235,0.016235,其他普通商品住房用地,协议出让,70,其他服务业,一级,1.4774,吴奕铭、严水平,,,1900年01月01日,1900年01月01日,1900年01月01日,,,安县,2013年11月03日
左权县,1407222013A00410,粟城乡兽医站建设项目,左权县粟城乡庄南村,0.018565,0.000000,医卫慈善用地,划拨,,卫生,未评估地区,,,,0.59,2013年11月03日,2013年11月03日,2013年11月03日,,,左权县人民政府,2013年11月03日
杭州市本级,3301002013A03331,御道路（钱江路-沿江大道）道路工程,江干区,0.757600,0.757600,公路用地,划拨,,道路运输业,五级,,,,,2014年11月03日,2015年11月03日,2018年11月03日,,,杭州市人民政府,2013年11月03日
瓯海区,3303042013A03123,瓯海区仙岩街道穗丰村安心公寓工程,瓯海区仙岩街道穗丰村,1.347200,0.962700,经济适用住房用地,划拨,,居民服务业,六级,,,1.00,2.18,2013年11月03日,2014年05月02日,2016年05月02日,,,温州市人民政府,2013年11月03日
