行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
临高县,4690242013A00081,临城计生站（二期）项目,临高县市政大道西侧,0.260500,0.000000,医卫慈善用地,划拨,,国家机构,二级,0.0000,,,1.50,2013年03月31日,2013年04月02日,2015年04月02日,,,临高县人民政府,2013年03月31日
滕州市,3704812013B00259,山东滕建投资集团有限公司,解放中路南侧、塔寺路东侧,6.666700,6.666700,中低价位、中小套型普通商品住房用地,挂牌出让,中低价位、中小套型普通商品住房用地70年; 批发零售用地40,房地产业,一级,19606.0000,山东滕建投资集团有限公司,1.00,3.60,2013年06月09日,2013年06月18日,2016年05月31日,,,滕州市,2013年03月31日
滕州市,3704812013B00246,山东滕建投资集团有限公司,解放中路南侧,6.657600,2.901400,中低价位、中小套型普通商品住房用地,挂牌出让,批发零售用地40年; 中低价位、中小套型普通商品住房用地70,房地产业,一级,19588.0000,山东滕建投资集团有限公司,1.00,3.60,2013年06月09日,2013年06月18日,2016年05月31日,,,滕州市,2013年03月31日
临高县,4690242013A00076,临高供电局调度楼（二期）项目,临高县临城镇二环西路,0.219900,0.000000,公共设施用地,划拨,,公共设施管理业,二级,82.4750,,,2.00,2013年04月02日,2013年04月05日,2015年04月04日,,,临高县人民政府,2013年03月31日
滕州市,3704812013B00229,山东滕建投资集团有限公司,解放中路南侧、杏坛东路西侧,5.490300,0.000000,中低价位、中小套型普通商品住房用地,挂牌出让,批发零售用地40年; 中低价位、中小套型普通商品住房用地70,房地产业,一级,16146.0000,山东滕建投资集团有限公司,1.00,3.60,2013年06月09日,2013年06月18日,2016年05月31日,,,滕州市,2013年03月31日
资兴市,4310812013A00375,经济适用房,资兴市东江街道办事处东江大道北,0.008010,0.008010,经济适用住房用地,划拨,,住宿业,二级,0.0000,,1.01,6.00,2013年04月09日,2013年06月30日,2015年03月31日,,,资兴市人民政府,2013年03月31日
资兴市,4310812013A00350,经济适用房,资兴市罗围安置区,0.016889,0.000000,经济适用住房用地,划拨,,住宿业,二级,0.0000,,1.01,5.00,2013年04月09日,2013年06月30日,2015年03月31日,,,资兴市人民政府,2013年03月31日
滕州市,3704812013B00230,山东滕建投资集团有限公司,杏坛东路西侧,5.757500,0.000000,中低价位、中小套型普通商品住房用地,挂牌出让,批发零售用地40年; 中低价位、中小套型普通商品住房用地70,房地产业,一级,16926.0000,山东滕建投资集团有限公司,1.00,3.60,2013年06月09日,2013年06月18日,2016年05月31日,,,滕州市,2013年03月31日
资兴市,4310812013A00344,经济适用住房,资兴市东江罗围村安置区,0.008064,0.000000,经济适用住房用地,划拨,,住宿业,二级,0.0000,,1.01,5.00,2013年04月09日,2013年06月30日,2015年03月31日,,,资兴市人民政府,2013年03月31日
莘县,3715222013B00210,莘县燕塔公园建设项目,振兴街南侧、通运路西侧、商业街北侧,3.744460,2.576690,中低价位、中小套型普通商品住房用地,挂牌出让,中低价位、中小套型普通商品住房用地70年; 批发零售用地40,房地产业,一级,8100.0000,山东莘县永安房地产开发公司,1.00,2.10,2013年04月10日,2013年05月01日,2015年04月30日,,,莘县,2013年03月31日
