行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
阳春市,4417812013B00478,兴华路06A-2-1号商住,阳春市春城街道兴华路06A-2-1号地块,5.129732,0.000000,中低价位、中小套型普通商品住房用地,拍卖出让,中低价位、中小套型普通商品住房用地70年; 商务金融用地40,房地产业,四级,4616.8000,阳春市联兴房地产有限公司,1.50,3.50,2013年03月20日,2014年03月09日,2016年03月09日,,,阳春市人民政府,2013年03月10日
余姚市,3302812013B00267,宁波凯驰胶带有限公司年产1500万条同步带生产项目,牟山镇牟山村,0.705100,0.000000,工业用地,挂牌出让,50,橡胶制品业,一级,375.4658,宁波凯驰胶带有限公司,0.96,0.00,2013年02月21日,2013年07月31日,2014年07月31日,,,余姚市,2013年03月10日
和林格尔县,1501232013B00014,广厦华庭二期,和林县城关镇新华街北,6.516296,0.000000,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,十五等级,1550.6404,呼和浩特市蒙龙房地产开发有限责任公司,1.00,,2013年03月13日,2013年03月20日,2014年10月28日,,,,2013年03月10日
石泉县,6109222013A00148-1,县城江南新区路网一期工程,石泉县城关镇江南片区（新堰村）,2.712000,0.000000,街巷用地,划拨,,公共设施管理业,未评估地区,,,,,2013年03月10日,2013年03月10日,2014年03月10日,,,石泉县人民政府,2013年03月10日
新乡市本级,4107002013A02205,道路用地,嘉陵江路、昆仑山路、滨湖大道、韶山街,2.411100,0.000000,街巷用地,划拨,,国家机构,未评估地区,0.0000,,,,2013年03月20日,2013年03月31日,2014年03月30日,,,原阳县人民政府（新乡平原新区管理委员会),2013年03月10日
阳春市,4417812013B00454-1,原岗美粮所改造,阳春市岗美镇原岗美粮库房地产,0.820013,0.820013,其他普通商品住房用地,拍卖出让,商务金融用地40年; 其他普通商品住房用地70,房地产业,三级,850.0000,阳春市鸿基房地产有限公司,1.80,2.20,2013年05月01日,2014年04月30日,2015年04月30日,,,阳春市人民政府,2013年03月10日
广州市本级,4401002013A00221-2,小洲基地溢油应急设备库,海珠区南州路144号地段,0.546000,0.546000,公共设施用地,划拨,,卫生,四级,0.0000,,0.00,1.00,2013年03月10日,2017年02月06日,2019年02月06日,,,广州市人民政府,2013年03月10日
新乡市本级,4107002013A02233,道路用地,长江大道以北,0.182200,0.000000,公园与绿地,划拨,,国家机构,未评估地区,0.0000,,,,2013年03月20日,2013年03月31日,2014年03月30日,,,原阳县人民政府（新乡平原新区管理委员会),2013年03月10日
新乡市本级,4107002013A02227,道路用地,华山路,6.197200,0.000000,街巷用地,划拨,,国家机构,未评估地区,0.0000,,,,2013年03月20日,2013年03月31日,2014年03月30日,,,原阳县人民政府（新乡平原新区管理委员会),2013年03月10日
原阳县,4107002013A02218,道路用地,嵩山大道,5.651800,0.000000,街巷用地,划拨,,国家机构,未评估地区,0.0000,,0.00,0.00,2013年03月20日,2013年03月31日,2014年03月30日,,,原阳县人民政府（新乡平原新区管理委员会),2013年03月10日
