行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
江津区,5001162015A03677,修建公共绿地,重庆市江津区珞璜工业园区,0.824800,0.223400,公园与绿地,划拨,,房地产业,十二级,,,0.00,0.00,2016年05月19日,2017年05月19日,2019年05月19日,,,重庆市人民政府,2015年11月19日
江津区,5001162015A03685,修建公共绿地,重庆市江津区珞璜工业园区,10.919700,0.000000,公园与绿地,划拨,,房地产业,十二级,0.0000,,0.00,0.00,2016年05月19日,2017年05月19日,2019年05月19日,,,重庆市人民政府,2015年11月19日
江津区,5001162015A03695,修建公共绿地,重庆市江津区珞璜工业园区,30.479900,0.000000,公园与绿地,划拨,,房地产业,十二级,0.0000,,0.00,0.00,2016年05月19日,2017年05月19日,2019年05月19日,,,重庆市人民政府,2015年11月19日
浦江县,3307262015A00619-1,浙江省浦江经济开发区七里浦后路区块农民住房改造工程（沿街拆迁安置房地块）,仙华街道七里村,3.860100,0.000000,经济适用住房用地,划拨,,房地产业,一级,0.0000,,1.00,2.00,2016年02月19日,2016年08月19日,2018年08月18日,,,浦江县人民政府,2015年11月19日
浦江县,3307262015A00609,浙江省浦江经济开发区七里浦后路区块农民住房改造工程（七里区块拆迁安置地块六）,仙华街道七里村,1.454200,0.000000,经济适用住房用地,划拨,,房地产业,一级,,,1.00,1.20,2016年02月19日,2016年08月19日,2018年08月18日,,,浦江县人民政府,2015年11月19日
金东区,3307212015B00356,浙江越达精密锻造有限公司,金东区曹宅镇,0.466700,0.000000,工业用地,挂牌出让,50,钢压延加工,十级,197.4141,浙江越达精密锻造有限公司,1.20,,2015年12月19日,2016年05月19日,2016年11月19日,,,金东区,2015年11月19日
金东区,3307212015B00345,金华市百姿化妆品有限公司,金东区曹宅镇,0.483100,0.000000,工业用地,挂牌出让,50,工艺品及其他制造业,十级,204.3513,金华市百姿化妆品有限公司,1.20,,2015年12月01日,2016年05月19日,2016年11月19日,,,金东区,2015年11月19日
五华县,4414242015B04820,梅州市新民兴实业有限公司,五华县经济开发区工业大道,1.385920,0.857289,工业用地,拍卖出让,50,专用设备制造业,十二级,176.4900,梅州市新民兴实业有限公司,1.00,1.50,2016年02月19日,2017年02月19日,2020年02月19日,,,五华县,2015年11月19日
五华县,4414242015B04809,五华中燃城市燃气发展有限公司,五华县经济开发区沿湖路,1.360941,0.000000,工业用地,拍卖出让,50,燃气生产和供应业,十二级,323.0000,五华中燃城市燃气发展有限公司,,1.20,2016年02月19日,2017年02月19日,2020年02月19日,,,五华县,2015年11月19日
金东区,3307212015B00338,金华康源环保设备有限公司,金东区曹宅镇,1.187600,0.000000,工业用地,挂牌出让,50,专用设备制造业,十级,502.3548,金华康源环保设备有限公司,1.20,,2016年01月19日,2016年05月19日,2016年11月19日,,,金东区,2015年11月19日
惠东县,4413232015B00277,惠东汇兴投资有限公司商业、住宅用地项目,惠东县稔山镇船澳村松坳地段,6.375372,0.000000,其他普通商品住房用地,挂牌出让,其他商服用地40年; 其他普通商品住房用地70,房地产业,一级,7331.6800,惠东汇兴投资有限公司,1.00,1.85,2016年05月20日,2017年05月20日,2020年05月20日,,,惠东县,2015年11月19日
龙海市,3506812015A01684,格林220kv变电站,龙海市港尾镇格林村,2.086000,0.000000,公共设施用地,划拨,,其它,十级,230.3201,,0.03,0.03,2016年01月19日,2017年01月19日,2019年01月19日,,,龙海市人民政府,2015年11月19日
