行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
中山市,4420002015A01688,变电站,横栏镇横东村,0.581460,0.000000,公共设施用地,划拨,,公共设施管理业,五级,0.0000,,,,2016年06月30日,2017年06月30日,2020年06月30日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01674,家用电器,东凤镇东和平村,1.033330,0.000000,工业用地,划拨,,金属制品业,五级,0.0000,,1.50,1.50,2016年06月30日,2017年06月30日,2020年06月30日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01517,港口码头用地,南朗镇（翠亨新区起步区）西二围,10.829690,0.000000,港口码头用地,划拨,,水上运输业,五级,0.0000,,,,2016年12月31日,2017年12月31日,2020年12月31日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01557,道路,南朗镇（翠亨新区起步区）东三、四、五围,18.100200,0.000000,公路用地,划拨,,道路运输业,五级,0.0000,,,,2016年12月31日,2017年12月31日,2020年12月31日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01529,港口码头用地,南朗镇（翠亨新区起步区）东三围,3.207090,0.000000,港口码头用地,划拨,,水上运输业,五级,0.0000,,,,2016年12月31日,2017年12月31日,2020年12月31日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01534,港口码头用地,南朗镇（翠亨新区起步区）东三围,4.184880,0.000000,港口码头用地,划拨,,水上运输业,五级,0.0000,,,,2016年12月31日,2017年12月31日,2020年12月31日,,,中山市人民政府,2015年11月28日
万盛区,5001102015B00484,万盛经开区科技孵化基地,万东镇六井坝村,0.402800,0.000000,科教用地,协议出让,50,教育业,九级,56.3920,重庆惠盛工程建设投资有限公司,0.00,2.44,2014年09月30日,2014年10月01日,2016年10月01日,,,万盛经开区管委会,2015年11月28日
中山市,4420002015A01546,港口码头用地,南朗镇（翠亨新区起步区）东一围,0.876040,0.000000,港口码头用地,划拨,,水上运输业,五级,0.0000,,,,2016年12月31日,2017年12月31日,2020年12月31日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01563,港口码头用地,南朗镇（翠亨新区起步区）东四围,0.474990,0.000000,港口码头用地,划拨,,水上运输业,五级,0.0000,,,,2016年12月31日,2017年12月31日,2020年12月31日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01608,港口码头,南朗镇（翠亨新区起步区）东三围,23.343650,0.000000,港口码头用地,划拨,,水上运输业,五级,0.0000,,,,2016年12月31日,2017年12月31日,2020年12月31日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01570,港口码头用地,南朗镇（翠亨新区起步区）东四围,6.690390,0.000000,港口码头用地,划拨,,水上运输业,五级,0.0000,,,,2016年12月31日,2017年12月31日,2020年12月31日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01585,道路用地,南朗镇（翠亨新区起步区)东三围,3.842900,0.000000,公路用地,划拨,,道路运输业,五级,0.0000,,,,2016年12月31日,2017年12月31日,2020年12月31日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01646,港口码头,南朗镇（翠亨新区起步区）东三围,9.570260,0.000000,港口码头用地,划拨,,水上运输业,五级,0.0000,,,,2016年12月31日,2017年12月31日,2020年12月31日,,,中山市人民政府,2015年11月28日
中山市,4420002015A02016,道路用地,南朗镇（翠亨新区起步区）西二围,1.946700,0.000000,公路用地,划拨,,道路运输业,五级,0.0000,,,,2016年12月31日,2017年12月31日,2020年12月31日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01590,绿化,民众镇浪网村,0.027310,0.000000,公园与绿地,划拨,,公共设施管理业,五级,0.0000,,,,2016年06月30日,2017年06月30日,2020年06月30日,,,中山市人民政府,2015年11月28日
中山市,4420002015A00894,绿化,南朗镇虎池围,6.584770,0.000000,公园与绿地,划拨,,公共设施管理业,五级,0.0000,,0.00,0.00,2016年06月30日,2017年06月30日,2020年06月30日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01948,变电站,港口镇胜隆社区,0.169570,0.000000,公共设施用地,划拨,,公共设施管理业,五级,0.0000,,,1.50,2016年06月30日,2017年06月30日,2020年06月30日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01979,纺织服装制造,民众镇沙仔村,1.182680,0.000000,工业用地,划拨,,纺织服装、鞋、帽制造业,五级,0.0000,,0.80,2.00,2016年06月30日,2017年06月30日,2020年06月30日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01930,纺织服装制造,民众镇沙仔村,0.676930,0.000000,工业用地,划拨,,纺织服装、鞋、帽制造业,五级,0.0000,,0.80,2.00,2016年06月30日,2017年06月30日,2020年06月30日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01927,纺织服装制造,民众镇沙仔村,0.733720,0.000000,工业用地,划拨,,纺织服装、鞋、帽制造业,五级,0.0000,,0.80,2.00,2016年06月30日,2017年06月30日,2020年06月30日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01653,防护绿地,古镇镇曹三村,0.153760,0.000000,公园与绿地,划拨,,公共设施管理业,五级,0.0000,,,,2016年06月30日,2017年06月30日,2020年06月30日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01617,道路,民众镇沙仔村,0.038610,0.000000,公路用地,划拨,,道路运输业,五级,0.0000,,,,2016年06月30日,2017年06月30日,2020年06月30日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01668,防护绿地,古镇镇曹三村,0.126880,0.000000,公园与绿地,划拨,,公共设施管理业,五级,0.0000,,,,2016年06月30日,2017年06月30日,2020年06月30日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01509,道路,民众镇浪网村,0.053100,0.000000,公路用地,划拨,,道路运输业,五级,0.0000,,,,2016年06月30日,2017年06月30日,2020年06月30日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01498,道路,西区隆平社区,0.252470,0.000000,公路用地,划拨,,道路运输业,五级,0.0000,,,,2016年06月30日,2017年06月30日,2020年06月30日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01488,道路,民众镇沙仔村,0.038470,0.000000,公路用地,划拨,,道路运输业,五级,0.0000,,,,2016年06月30日,2017年06月30日,2020年06月30日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01477,道路,西区隆平社区,1.212300,0.000000,公路用地,划拨,,道路运输业,五级,0.0000,,,,2016年06月30日,2017年06月30日,2020年06月30日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01466,道路,西区隆平社区,0.310880,0.000000,公路用地,划拨,,道路运输业,五级,0.0000,,,,2016年06月30日,2017年06月30日,2020年06月30日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01456,道路,南朗镇濠涌村,0.001740,0.000000,公路用地,划拨,,道路运输业,五级,0.0000,,,,2016年06月30日,2017年06月30日,2020年06月30日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01442,道路,南朗镇濠涌村,0.058310,0.000000,公路用地,划拨,,道路运输业,五级,0.0000,,,,2016年06月30日,2017年06月30日,2020年06月30日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01437,道路,西区隆平社区,0.268000,0.000000,公路用地,划拨,,道路运输业,五级,0.0000,,,,2016年06月30日,2017年06月30日,2020年06月30日,,,中山市人民政府,2015年11月28日
中山市,4420002015A01428,道路,古镇镇曹三村,1.272540,0.000000,公路用地,划拨,,道路运输业,五级,0.0000,,,,2016年06月30日,2017年06月30日,2020年06月30日,,,中山市人民政府,2015年11月28日
顺昌县,3507212015B00199,福建省天弘光电科技有限公司,洋口镇上凤村,0.630000,0.000000,工业用地,挂牌出让,50,通讯设备、计算机及其他电子设备制造业,十三等级,87.0000,福建省天弘光电科技有限公司,1.40,0.00,2016年05月28日,2016年11月28日,2019年11月28日,,,顺昌县,2015年11月28日
