行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
霞浦县,3509212016A01406,松港街道沙头村货车停车场项目,松港街道沙头村,8.517300,0.000000,街巷用地,划拨,,城市公共交通业,十三等级,,,,,2017年04月10日,2017年10月10日,2020年10月10日,,,霞浦县人民政府,2016年10月10日
霞浦县,3509212016A01376,霞浦县三河公园项目,松港街道沙头村,4.871800,0.000000,公园与绿地,划拨,,环境管理业,十三等级,,,,,2017年04月10日,2017年10月10日,2020年10月10日,,,霞浦县人民政府,2016年10月10日
霞浦县,3509212016A01368,松港街道江边村绿化景观工程项目,松港街道江边村,4.270600,0.000000,风景名胜设施用地,划拨,,环境管理业,十三等级,,,,,2017年04月10日,2017年10月10日,2020年10月10日,,,霞浦县人民政府,2016年10月10日
顺德区,4406062016B85335,住宅用途用地,佛山市顺德区北滘镇林头居委会林头大道董莲坊3号,0.010090,0.010090,其他普通商品住房用地,协议出让,70,房地产业,三级,8.2803,郑庆善,0.00,0.00,2016年10月10日,2016年10月10日,2016年10月10日,,,顺德区国土城建和水利局,2016年10月10日
深圳市本级,4403002016B06019,上山门工业区城市更新单元,深圳市宝安区松岗街道,1.251642,1.251642,其他普通商品住房用地,协议出让,70,房地产业,五级,940.3137,深圳市汇威投资有限公司,1.00,4.95,2016年10月11日,2017年10月10日,2019年10月09日,,,深圳市,2016年10月10日
罗源县,3501232016A00107,罗源农民创业园服务中心暨食用菌研发中心项目,罗源县起步镇罗中路北侧上、下长治村相邻处,0.200400,0.000000,科教用地,划拨,,科技交流和推广服务业,十二级,0.5862,,1.07,1.07,2016年10月10日,2017年10月10日,2019年10月10日,,,罗源县人民政府,2016年10月10日
广州市本级,4401002016A01310,村经济发展留用地,白云区石井街石丰路段,0.478400,0.000000,批发零售用地,划拨,,基层群众自治组织,五级,,,,3.00,2016年10月10日,2017年10月10日,2019年10月10日,,,广州市人民政府,2016年10月10日
武平县,3508242016A00317,武平县东环路道路改造工程（文音路接平川路段）,平川镇红东村、城南村、七坊村,5.364000,2.754600,街巷用地,划拨,,其他服务业,三级,0.0000,,0.00,0.00,2016年11月10日,2017年05月10日,2018年05月10日,,,武平县人民政府,2016年10月10日
广州市本级,4401002016A01309,村经济发展留用地,白云区石井街石丰路段,0.443000,0.000000,批发零售用地,划拨,,基层群众自治组织,五级,,,,3.00,2016年10月10日,2017年10月10日,2019年10月10日,,,广州市人民政府,2016年10月10日
廉江市,4408812016A00172,廉江市地方储备粮中心库建设用地,省道S287线东侧东升农场A-03-03地块,6.852784,0.000000,仓储用地,划拨,,仓储业,二级,,,1.00,2.00,2016年10月10日,2017年10月09日,2020年10月08日,,,廉江市人民政府,2016年10月10日
椒江区,3310022016A00316,台州市内环路椒江段3号立交桥、35号桥排水泵站,洪家街道虎啸坦村、杨家陇村,0.261000,0.000000,公共设施用地,划拨,,公共设施管理业,七级,283.6485,,0.16,0.18,2017年03月07日,2017年09月06日,2019年09月05日,,,台州市人民政府,2016年10月10日
香洲区,4404022016A00479,横琴-中拉及加勒比共同体文化交流及展示中心,横琴新区港澳大道南侧、环岛东路东侧、吉临路北侧、福临道西侧,3.397400,3.397400,公共设施用地,划拨,,其他服务业,四级,,,,,2016年11月09日,2017年11月09日,2019年11月09日,,,珠海市横琴新区管理委员会,2016年10月10日
龙泉市,3311812016A02659,剑池街道周际村E地块11#幢8植征迁安置房建设项目,龙泉市中心城区剑池街道,0.089300,0.089300,经济适用住房用地,划拨,,房地产业,十四等级,16.0740,,1.00,2.70,2017年01月10日,2017年04月10日,2019年04月09日,,,龙泉市人民政府,2016年10月10日
龙泉市,3311812016A02648,剑池街道周际村E地块4#幢12植征迁安置房建设项目,龙泉市中心城区剑池街道,0.130800,0.130800,经济适用住房用地,划拨,,房地产业,十四等级,23.5440,,1.00,2.80,2017年01月10日,2017年04月10日,2019年04月09日,,,龙泉市人民政府,2016年10月10日
龙泉市,3311812016A02626,剑池街道周际村E地块13#幢6植征迁安置房建设项目,龙泉市中心城区剑池街道,0.075900,0.075900,经济适用住房用地,划拨,,房地产业,十四等级,13.6620,,1.00,2.50,2017年01月10日,2017年04月10日,2019年04月09日,,,龙泉市人民政府,2016年10月10日
清新县,4418272016B01118,覃锦松住宅用地,清远市清新区太和镇府前路11号9幢302#,0.000944,0.000944,中低价位、中小套型普通商品住房用地,协议出让,70,房地产业,十一级,0.1822,覃锦松,,,,,,,,清远市清新区,2016年10月10日
清城区,4418022016B00309,麦耀添,清远市清城区麦围大街左七巷13号301,0.000736,0.000736,其他普通商品住房用地,协议出让,70,房地产业,八级,2.5156,麦耀添,,,,,,,,清远市清城区（清远市授权）,2016年10月10日
怀集县,4412242016B00463,制造业,广佛肇（怀集）经济合作区（B区）I-7-01区1号,0.114493,0.000000,工业用地,拍卖出让,50,纺织服装、鞋、帽制造业,十一级,20.0400,肇庆宏育兴服饰有限公司,0.80,1.20,2017年01月09日,2018年01月08日,2020年01月07日,,,怀集县,2016年10月10日
怀集县,4412242016B00457,文健文体用品,广佛肇（怀集）经济合作区（B区）I-7-01区2号,0.110969,0.000000,工业用地,拍卖出让,50,文化艺术业,十一级,19.4200,肇庆文健文体用品有限公司,0.80,1.20,2017年01月09日,2018年01月08日,2020年01月07日,,,怀集县,2016年10月10日
徐闻县,4408252016A02523,建设住宅,木兰大道第四安置区A4-2至A5-1,0.033000,0.000000,其他普通商品住房用地,划拨,,房地产业,十一级,0.0000,,1.00,6.00,2016年10月10日,2017年10月10日,2019年10月10日,,,徐闻县人民政府,2016年10月10日
广州市本级,4401002016A01343,市政道路、城市绿地,白云区石井街石丰路段,1.280900,0.000000,公园与绿地,划拨,,国家机构,五级,,,,,,,,,,广州市人民政府,2016年10月10日
瑞安市,3303812016B09369,莘塍街道周家桥A-1-6地块,莘塍街道，新城大道以东，新兴路以北，丰河南路以西,0.613712,0.575431,中低价位、中小套型普通商品住房用地,挂牌出让,普通商品住房用地70年; 批发零售用地40,房地产业,十级,8500.0000,温州市华鸿名业房地产开发有限公司,1.00,2.60,2017年05月21日,2018年05月21日,2021年05月21日,,,瑞安市,2016年10月10日
徐闻县,4408252016A02511,建设住宅,木兰大道第一安置区H32-2至H33-1,0.015000,0.000000,其他普通商品住房用地,划拨,,房地产业,十一级,0.0000,,1.00,6.00,2016年10月10日,2017年10月10日,2019年10月10日,,,徐闻县人民政府,2016年10月10日
徐闻县,4408252016A02508,建设住宅,木兰大道第一安置区H31-2至H32-1,0.015000,0.000000,其他普通商品住房用地,划拨,,房地产业,十一级,0.0000,,1.00,6.00,2016年10月10日,2017年10月10日,2019年10月10日,,,徐闻县人民政府,2016年10月10日
徐闻县,4408252016A02493,建设住宅,徐闻大道第一安置区H31至H32,0.024000,0.000000,其他普通商品住房用地,划拨,,房地产业,十一级,0.0000,,1.00,6.00,2016年10月10日,2017年10月10日,2019年10月10日,,,徐闻县人民政府,2016年10月10日
徐闻县,4408252016A02484,建设住宅,木兰大道第一安置区H39-2,0.015000,0.000000,其他普通商品住房用地,划拨,,房地产业,十一级,0.0000,,1.00,6.00,2016年10月10日,2017年10月10日,2019年10月10日,,,徐闻县人民政府,2016年10月10日
广州市本级,4401002016A01330,白云区石丰路BY-BYH-10保障性住房项目,白云区石井街石丰路段,4.555100,0.000000,经济适用住房用地,划拨,,国家机构,五级,,,1.00,3.00,2016年10月10日,2017年10月10日,2019年10月10日,,,广州市人民政府,2016年10月10日
怀集县,4412242016B00443,怀集泰美机械商贸厂,广佛肇（怀集）经济合作区（B区）I-7-01区4号,0.110527,0.000000,工业用地,拍卖出让,50,通用设备制造业,十一级,19.3400,怀集泰美机械商贸厂,0.80,1.20,2017年10月09日,2018年10月08日,2020年10月07日,,,怀集县,2016年10月10日
徐闻县,4408252016A02470,建设住宅,木兰大道第一安置区H39-3,0.017250,0.000000,其他普通商品住房用地,划拨,,房地产业,十一级,0.0000,,1.00,6.00,2016年10月10日,2017年10月10日,2019年10月10日,,,徐闻县人民政府,2016年10月10日
衢州市本级,3308002016B00469,年产5000万平方纸箱项目,浙江衢江区金凤路（智坚机械）以东、龙翔路以北B-24-3地块,0.899400,0.899400,工业用地,挂牌出让,50,造纸及纸质品业,七级,242.8400,衢州亿欣包装有限公司,0.80,,2017年01月08日,2017年04月08日,2018年01月08日,,,衢州市,2016年10月10日
