行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
景洪市,5328012013B00309-1,西双版纳国际旅游度假区开发有限公司,景洪工业园区,1.135900,0.000000,其他普通商品住房用地,挂牌出让,70,房地产业,四级,583.5100,西双版纳国际旅游度假区开发有限公司,1.00,1.20,2013年03月01日,2013年12月31日,2016年12月31日,,,西双版纳傣族自治州,2013年02月01日
景洪市,5328012013B00288-1,西双版纳国际旅游度假区开发有限公司,景洪工业园区,1.068900,0.000000,其他普通商品住房用地,挂牌出让,70,房地产业,四级,569.0600,西双版纳国际旅游度假区开发有限公司,1.00,2.00,2013年03月01日,2013年12月31日,2016年12月31日,,,西双版纳傣族自治州,2013年02月01日
景洪市,5328012013B00277-1,西双版纳国际旅游度假区开发有限公司,景洪工业园区,0.559100,0.000000,其他普通商品住房用地,挂牌出让,70,房地产业,四级,288.8400,西双版纳国际旅游度假区开发有限公司,1.00,1.70,2013年03月01日,2013年12月31日,2016年12月31日,,,西双版纳傣族自治州,2013年02月01日
深圳市本级,4403002013A01257-8,深圳市机动车驾驶员训练考核场,龙岗区横岗街道,47.465446,35.209046,公路用地,划拨,,道路运输业,五级,,,,,2013年02月02日,2017年02月01日,2019年02月01日,,,深圳市人民政府,2013年02月01日
景洪市,5328012013B00169-1,西双版纳国际旅游度假区开发有限公司,景洪工业园区,0.064400,0.000000,文体娱乐用地,挂牌出让,40,房地产业,五级,34.7000,西双版纳国际旅游度假区开发有限公司,,1.10,2013年03月01日,2013年12月31日,2016年12月31日,,,西双版纳傣族自治州,2013年02月01日
景洪市,5328012013B00159-1,西双版纳国际旅游度假区开发有限公司,景洪工业园区,0.136200,0.000000,文体娱乐用地,挂牌出让,40,房地产业,五级,73.9300,西双版纳国际旅游度假区开发有限公司,,1.10,2013年03月01日,2013年12月31日,2016年12月31日,,,西双版纳傣族自治州,2013年02月01日
景洪市,5328012013B00233-1,西双版纳国际旅游度假区开发有限公司,景洪工业园区,0.075900,0.000000,其他普通商品住房用地,挂牌出让,70,房地产业,四级,40.3900,西双版纳国际旅游度假区开发有限公司,1.00,2.00,2013年03月01日,2013年12月31日,2016年12月31日,,,西双版纳傣族自治州,2013年02月01日
景洪市,5328012013B00248-1,西双版纳国际旅游度假区开发有限公司,景洪工业园区,0.295400,0.000000,医卫慈善用地,挂牌出让,40,房地产业,四级,180.8500,西双版纳国际旅游度假区开发有限公司,,1.10,2013年03月01日,2013年12月31日,2016年12月31日,,,西双版纳傣族自治州,2013年02月01日
景洪市,5328012013B00147-1,西双版纳国际旅游度假区开发有限公司,景洪工业园区,0.174800,0.000000,医卫慈善用地,挂牌出让,40,房地产业,四级,106.9800,西双版纳国际旅游度假区开发有限公司,,1.10,2013年03月01日,2013年12月31日,2016年12月31日,,,西双版纳傣族自治州,2013年02月01日
景洪市,5328012013B00185-1,西双版纳国际旅游度假区开发有限公司,景洪工业园区,0.268700,0.000000,其他普通商品住房用地,挂牌出让,70,房地产业,四级,141.3000,西双版纳国际旅游度假区开发有限公司,1.00,2.50,2013年03月01日,2013年12月31日,2016年12月31日,,,西双版纳傣族自治州,2013年02月01日
景洪市,5328012013B00222-1,西双版纳国际旅游度假区开发有限公司,景洪工业园区,0.196300,0.000000,其他普通商品住房用地,挂牌出让,70,房地产业,四级,103.2400,西双版纳国际旅游度假区开发有限公司,1.00,2.50,2013年03月01日,2013年12月31日,2016年12月31日,,,西双版纳傣族自治州,2013年02月01日
景洪市,5328012013B00297-1,西双版纳国际旅游度假区开发有限公司,景洪工业园区,0.777700,0.000000,其他普通商品住房用地,挂牌出让,70,房地产业,四级,426.2400,西双版纳国际旅游度假区开发有限公司,1.00,3.00,2013年03月01日,2013年12月31日,2016年12月31日,,,西双版纳傣族自治州,2013年02月01日
景洪市,5328012013B00311-1,西双版纳国际旅游度假区开发有限公司,景洪工业园区,0.705500,0.000000,其他普通商品住房用地,挂牌出让,70,房地产业,四级,377.9600,西双版纳国际旅游度假区开发有限公司,1.00,2.60,2013年03月01日,2013年12月31日,2016年12月31日,,,西双版纳傣族自治州,2013年02月01日
景洪市,5328012013B00204-1,西双版纳国际旅游度假区开发有限公司,景洪工业园区,0.079500,0.000000,其他普通商品住房用地,挂牌出让,70,房地产业,四级,42.6100,西双版纳国际旅游度假区开发有限公司,1.00,2.60,2013年03月01日,2013年12月31日,2016年12月31日,,,西双版纳傣族自治州,2013年02月01日
山阳县,6110242013B00172,陕西五洲股份有限公司山阳分公司,中村镇下湾村,5.041930,0.000000,工业用地,挂牌出让,50,其它,十五等级,806.7088,陕西五洲股份有限公司山阳分公司,4.80,4.80,2013年02月05日,2013年02月20日,2014年02月28日,,,山阳县,2013年02月01日
离石区,1411022013B00041,离石区田家会小区（一）,田家会村,0.425100,0.000000,其他普通商品住房用地,挂牌出让,批发零售用地40年; 其他普通商品住房用地70年; 廉租住房用地70,房地产业,四级,400.0000,吕梁宜安房地产开发有限公司,1.00,4.00,2013年03月10日,2013年04月30日,2016年04月05日,,,吕梁市离石区,2013年02月01日
鹤山市,4407842013B00058,工业用地,鹤山市沙坪街人民南路,0.098750,0.098750,工业用地,协议出让,50,其它,九级,3.5550,吕惠芬,,,2013年02月01日,1900年01月01日,1900年01月01日,,,鹤山市,2013年02月01日
西安市本级,6101002013B08440,西安大方置业发展有限公司住宅项目,朱宏路南段以东,0.488503,0.488503,其他普通商品住房用地,挂牌出让,70,房地产业,五级,2390.0000,西安大方置业发展有限,1.00,4.96,2013年02月01日,2013年09月01日,2016年08月31日,,,西安市,2013年02月01日
西安市本级,6101002013B08428,西安大方置业发展有限公司商业项目,朱宏路南段以东,0.829866,0.829866,其他商服用地,挂牌出让,40,房地产业,五级,5510.0000,西安大方置业发展有限公司,,6.77,2013年02月01日,2013年09月01日,2016年08月31日,,,西安市,2013年02月01日
183团,6610032013A00014,一八三团青河农场连队安全饮水工程,农十师一八三团十四连,0.160000,0.160000,公共设施用地,划拨,,公共设施管理业,一级,1.2800,,,0.23,2013年02月02日,2013年04月15日,2013年10月05日,,,农十师,2013年02月01日
离石区,1411022013B00036,离石王营庄加油站,上王营庄村临307国道,0.351100,0.000000,批发零售用地,挂牌出让,40,零售业,未评估地区,100.0000,中国石油化工股份有限公司山西石油分公司,,0.50,2013年03月15日,2013年10月15日,2014年10月15日,,,吕梁市离石区,2013年02月01日
南沙区,4401152013B00086,2012NGY-11,广州市南沙区龙穴岛,5.856800,0.000000,工业用地,挂牌出让,50,船舶及浮动装置制造,六级,2220.0000,广州广船大型机械设备有限公司,0.90,3.00,2013年05月01日,2014年05月01日,2016年05月01日,,,广州南沙开发区管理委员会,2013年02月01日
仪陇县,5113242013B00037,房地产开发用地,仪陇县新政镇,5.583940,0.000000,其他普通商品住房用地,拍卖出让,70,房地产业,十四等级,14071.5288,康建国,1.00,3.00,2013年08月01日,2013年11月01日,2016年11月01日,,,仪陇县,2013年02月01日
沐川县,5111292013B00058,四川省南部县凌鹰房地产开发有限公司,沐川县沐溪镇梨园街,0.399700,0.399700,其他商服用地,拍卖出让,40,房地产业,十四等级,440.0000,四川省南部县凌鹰房地产开发有限公司,,3.00,2013年04月22日,2013年06月30日,2015年01月29日,,,沐川县,2013年02月01日
