行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
讷河市,2302812013B00037,讷河市中心写字楼工程,讷河市城南新区,1.043400,1.043400,商务金融用地,挂牌出让,40,房屋和土木工程业,三级,475.8800,讷河市城投房屋开发有限公司,3.99,3.99,2013年02月23日,2013年02月23日,2015年02月21日,,,讷河市,2013年02月22日
阿克苏市,6529012013B00627,欧亚国际博览中心金洲汽车城建设项目,乌喀路东侧,11.569350,0.000000,商务金融用地,挂牌出让,40,房地产业,未评估地区,1389.0000,新疆金洲房地产开发有限责任公司,,0.70,2013年02月25日,2013年03月01日,2014年03月01日,,,阿克苏市,2013年02月22日
郑州市本级,4101002013B00657,郑政经开出[2012]014号,经开第八大街以西、经南四路以南,5.050780,0.000000,其他普通商品住房用地,挂牌出让,70,房地产业,五级,18355.0000,,1.00,4.00,2013年05月23日,2014年02月22日,2016年08月22日,,,郑州市,2013年02月22日
右江区,4510022013B00076-2,百色市迎龙区YL01-05-22-1地块,百色市城东路火车站进站大道右侧,2.819549,2.819549,批发零售用地,拍卖出让,其他普通商品住房用地70年; 批发零售用地40,零售业,二级,9230.0000,广西百色南大房地产开发有限公司,1.00,3.20,2013年08月22日,2014年02月22日,2016年02月22日,,,百色市右江区,2013年02月22日
伽师县,6531292013B00057,新疆招金冶炼有限公司1000吨/日难处理矿多元素综合回收项目用地,伽师县工业园区东3号路以南，东C号路以西，东2号路以北，东B号路以东,29.703283,0.000000,工业用地,挂牌出让,50,其它,四级,124.7538,新疆招金冶炼有限公司,,1.00,2013年02月28日,2013年02月28日,2015年02月28日,,,伽师县人民政府,2013年02月22日
郑州市本级,4101002013B00648,郑政经开出[2012]013号,经开第七大街以西、经南四路以南,2.431769,0.000000,其他普通商品住房用地,挂牌出让,70,房地产业,五级,8833.0000,,1.00,4.00,2013年05月23日,2014年02月22日,2016年08月22日,,,郑州市,2013年02月22日
乌恰县,6530242013A00026,乌恰县疾病预防控制中心业务用房,县卫生局东侧、幸福路北侧,0.174200,0.174200,医卫慈善用地,划拨,,卫生,二级,,,1.10,,2013年02月22日,2013年02月22日,2014年02月22日,,,乌恰县人民政府,2013年02月22日
郑州市本级,4101002013B00636,郑政经开出[2012]012号,经开第八大街以西、经南三路以南,5.870316,0.000000,其他普通商品住房用地,挂牌出让,70,房地产业,五级,21317.0000,,1.00,4.00,2013年05月23日,2014年02月22日,2016年08月22日,,,郑州市,2013年02月22日
疏附县,6531212013B00091-1,5万吨生物有机肥复混肥项目,疏附县站敏乡,3.882250,0.000000,工业用地,挂牌出让,49,化学原料及化学制品制造业,三级,361.0500,新疆进邦农业开发有限公司,0.50,1.00,2013年03月16日,2013年03月22日,2015年02月22日,,,疏附县,2013年02月22日
千阳县,6103282013B00022,千阳县水利新村城中村改造项目,水利新村,2.860600,2.860600,其他普通商品住房用地,挂牌出让,70,房地产业,十五等级,2451.7000,宝鸡佳庆房地产开发有限公司,1.60,1.60,2013年04月15日,2013年05月01日,2015年04月30日,,,千阳县,2013年02月22日
资兴市,4310812013B00251,住宅,资兴市新区唐洞煤矿16村20栋13号,0.056840,0.001496,其他普通商品住房用地,协议出让,70,住宿业,三级,0.2073,阳知永,,,2013年02月27日,1900年01月01日,1900年01月01日,,,资兴市,2013年02月22日
上海市本级,3101002013A10095,罗店美罗家园大型居住社区0308-01地块幼托项目,市0 街坊,0.735190,0.000000,科教用地,划拨,,教育业,八级,,,1.00,,2013年03月22日,2013年03月23日,2014年03月24日,,,宝山区,2013年02月22日
铜梁县,5002242013B01165,彭定禄、许吉珍划转出项目,铜梁县巴川街道办事处安居路72、74号4-1,0.002520,0.002520,中低价位、中小套型普通商品住房用地,协议出让,50,房地产业,十三等级,0.3751,彭定禄、许吉珍,,,2013年02月25日,2013年02月25日,2013年02月25日,,,铜梁县,2013年02月22日
资兴市,4310812013B00246,住宅,资兴市新区矿务局新区村5栋,0.025823,0.001435,其他普通商品住房用地,协议出让,70,住宿业,三级,0.2203,邓华春,,,2013年02月22日,1900年01月01日,1900年01月01日,,,资兴高市,2013年02月22日
资兴市,4310812013B00237,住宅,资兴市交警大队院内,0.060097,0.003005,其他普通商品住房用地,协议出让,70,住宿业,三级,0.2966,刘志沣、袁珍,,,2013年02月27日,1900年01月01日,1900年01月01日,,,资兴市,2013年02月22日
简阳市,5120812013B00188,商服中心,石桥镇射洪村3组,0.768700,0.560300,其他商服用地,拍卖出让,40,房地产业,十三等级,6600.0000,成都航程房地产开发有限公司,1.00,3.00,2013年02月06日,2013年07月31日,2014年07月31日,,,简阳市,2013年02月22日
合肥市本级,3401002013B01460,浙江佳源房地产集团有限公司,合肥市滨湖新区华山路与洞庭湖路交口西南,11.196909,4.530182,其他普通商品住房用地,拍卖出让,50,房地产业,一级,101779.9029,浙江佳源房地产集团有限公司,1.00,2.60,2013年04月22日,2013年08月22日,2015年08月22日,,,合肥市,2013年02月22日
简阳市,5120812013B00197,药品批发,简城镇星光村1、2组,1.627800,0.835300,其他商服用地,挂牌出让,40,批发业,十三等级,2100.0000,四川信德药业有限公司,1.00,4.00,2013年02月15日,2014年02月08日,2015年02月08日,,,简阳市,2013年02月22日
苍梧县,4504212013B00035,住宅建设用地,梨埠镇一期扩圩用地范围内,0.342235,0.000000,其他普通商品住房用地,挂牌出让,62,房地产业,十三等级,255.0000,苍梧县盈兴投资有限公司,1.00,2.00,2013年08月31日,2014年08月31日,2016年08月31日,,,苍梧县,2013年02月22日
甘州区,6207022013A00185,张掖市甘州区全国综合养老示范基地,滨河新区规划肃南路西侧,5.497900,0.000000,医卫慈善用地,划拨,,国家机构,四级,,,,2.50,2013年03月31日,2013年08月31日,2015年08月31日,,,张掖市甘州区人民政府,2013年02月22日
兰坪白族普米族自治县,5333252013B00131,和德平,兰坪县城人民路江北小区140号,0.017540,0.017540,中低价位、中小套型普通商品住房用地,协议出让,70,住宿业,一级,7.9100,和德平,1.00,,2013年02月22日,2013年02月22日,2013年02月22日,,,兰坪白族普米族自治县,2013年02月22日
苍梧县,4504212013B00046,住宅建设用地,梨埠镇一期扩圩用地范围内,0.180770,0.119297,其他普通商品住房用地,挂牌出让,62,房地产业,十三等级,125.0000,苍梧县盈兴投资有限公司,1.00,2.00,2013年08月31日,2014年08月31日,2016年08月31日,,,苍梧县,2013年02月22日
