行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
高要市,4412832014B00633-2,肇庆市新怡内衣有限公司,白诸镇廖甘村,0.203250,0.000000,工业用地,拍卖出让,50,其它,一级,60.0000,肇庆市新怡内衣有限公司,0.70,3.00,2014年09月14日,2015年09月14日,2016年09月14日,,,高要市,2014年09月14日
高要市,4412832014B00664,高要市红雨伞服饰有限公司,莲塘镇镇安村,1.106410,0.000000,工业用地,拍卖出让,50,其它,一级,280.0000,高要市红雨伞服饰有限公司,0.70,3.00,2014年09月14日,2015年01月14日,2015年09月14日,,,高要市,2014年09月14日
高要市,4412832014B00672-1,肇庆市恒裕房地产开发有限公司,莲塘镇镇安村,1.209900,1.194617,工业用地,拍卖出让,50,水泥、石灰和石膏的制造,一级,300.0000,肇庆市恒裕房地产开发有限公司,0.70,3.00,2014年09月14日,2017年06月20日,2018年06月19日,,,高要市,2014年09月14日
伊宁县,6540212014B00368,伊宁县幸福花苑商住小区一期,伊宁县城南新区（县道703以西）,0.537514,0.000000,其他普通商品住房用地,挂牌出让,70,房地产业,三级,387.0101,伊犁阿伊优热克房地产开发有限公司（公司名称已变更为伊犁月光房地产开发有限公司）,1.00,1.50,2014年09月15日,2014年09月30日,2015年11月30日,,,伊宁县,2014年09月14日
瓮安县,5227252014B01492,卢再洪,瓮安县永和镇,0.015300,0.015300,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,十五等级,14.9940,卢再洪,1.00,2.20,2014年11月14日,2015年05月14日,2017年05月13日,,,瓮安县,2014年09月14日
余杭区,3301102014B02357,嘉凯城集团城镇化建设发展有限公司,塘栖镇运溪路以南文苑路以西商业地块,2.259300,0.000000,其他商服用地,挂牌出让,40,商务服务业,八级,7795.0000,嘉凯城集团城镇化建设发展有限公司,1.50,1.60,2014年12月19日,2015年12月19日,2017年12月19日,,,,2014年09月14日
桥东区,1307022014B00096,商住小区,桥东区胜利北路东侧,5.405900,5.405900,中低价位、中小套型普通商品住房用地,挂牌出让,中低价位、中小套型普通商品住房用地70年; 商务金融用地40,房地产业,二级,32480.6000,张家口市方正房地产开发有限公司,1.00,2.50,2014年09月18日,2015年09月12日,2018年09月10日,,,张家口市,2014年09月14日
大洼县,2111212014B00407,2.5产业园,田家镇小郭村,2.646200,0.000000,中低价位、中小套型普通商品住房用地,挂牌出让,其他商服用地40年; 中低价位、中小套型普通商品住房用地70,房地产业,四级,1191.0000,盘锦璧成房地产开发有限公司,1.00,2.50,2014年09月30日,2014年09月30日,2017年09月30日,,,大洼县,2014年09月14日
望江县,3408272014B00508,商服,太慈镇通湖路南侧,0.033545,0.000000,批发零售用地,拍卖出让,40,零售业,十四等级,63.0000,帅东林,1.00,6.00,2014年09月20日,2014年10月15日,2015年06月15日,,,望江县,2014年09月14日
同德县,6325222014B00126,同德县新城区商服用地,同德县新城区,0.630000,0.630000,商务金融用地,挂牌出让,40,银行业,三级,61.1100,同德县农村信用社,,1.50,2014年09月26日,2014年10月01日,2016年10月01日,,,同德县,2014年09月14日
桥东区,1307022014B00083,住宅小区,桥东区杨家坟北路22号,0.867000,0.867000,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,三级,3300.8300,河北金凤房地产开发集团有限公司,1.00,2.80,2014年09月18日,2015年09月12日,2018年09月10日,,,张家口市,2014年09月14日
泸溪县,4331222014B01050,谢克勤,白沙镇康富小区,0.021200,0.021200,其他普通商品住房用地,挂牌出让,70,房地产业,十四等级,31.8000,谢克勤个人建房,1.00,6.00,2014年10月30日,2015年07月24日,2016年10月28日,,,泸溪县,2014年09月14日
