行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
敦煌市,6209822015A00100,莫高镇中心卫生院附属工程,敦煌市莫高卫生院北侧，莫高镇计生服务所西侧,0.086000,0.086000,医卫慈善用地,划拨,,卫生,未评估地区,,,,0.50,2015年05月26日,2015年06月01日,2016年10月20日,,,敦煌市人民政府,2015年05月17日
石河子市,6590012015A00158,老街街道6-2社区文化活动服务用房建设项目,石河子市6号小区,0.028800,0.028800,文体娱乐用地,划拨,,居民服务业,九级,0.5759,,1.00,1.00,2015年05月17日,2015年05月22日,2017年05月21日,,,石河子市人民政府,2015年05月17日
石河子市,6590012015A00165,老街街道11-1社区居民文化活动中心及日间照料站建设项目,石河子市11号小区,0.196400,0.196400,文体娱乐用地,划拨,,居民服务业,九级,3.9289,,1.20,1.20,2015年05月17日,2015年05月22日,2017年05月21日,,,石河子市人民政府,2015年05月17日
建瓯市,3507832015A00656,建瓯市竹海学校建设项目（一期）用地,建瓯市城东工业园区C区9-1#地块,2.573040,0.000000,科教用地,划拨,,教育业,十二级,0.0001,,0.72,0.72,2015年08月17日,2015年11月17日,2017年05月17日,,,建瓯市人民政府,2015年05月17日
肇东市,2312822015B01610,馨怡小区,太平路与南环路交界处,2.209900,0.000000,中低价位、中小套型普通商品住房用地,挂牌出让,其他商服用地40年; 中低价位、中小套型普通商品住房用地70,房地产业,三级,638.6611,肇东鹏程房地产开发有限责任公司,1.70,1.70,2015年05月17日,2015年05月17日,2017年05月17日,,,肇东市人民政府,2015年05月17日
新余市本级,3605002015B00381,同盛实业房地产项目,高新区新欣大道以东,0.016500,0.016500,其他商服用地,拍卖出让,40,房地产业,四级,46.1280,新余市同盛实业集团有限责任公司,1.00,1.60,2015年07月10日,2015年11月11日,2017年11月10日,,,新余市,2015年05月17日
金乡县,3708282015A00255,司马镇派出所,金乡县司马镇驻地,0.181900,0.181900,机关团体用地,划拨,,中国共产党机关,未评估地区,0.0000,,,1.50,2015年05月22日,2015年11月16日,2018年11月15日,,,金乡县人民政府,2015年05月17日
蕲春县,4211262015A00155,湖北飞达玻璃股份有限公司棚户区改造,蕲春县蕲州镇蕲赤大道南侧,0.250581,0.250581,经济适用住房用地,划拨,,房地产业,二级,,,1.00,2.00,2015年05月17日,2015年05月17日,2016年05月16日,,,蕲春县人民政府,2015年05月17日
布尔津县,6543212015A00215,窝依莫克乡张金梅私人住宅（小二楼）项目,窝依莫克乡布莫路,0.043800,0.043800,中低价位、中小套型普通商品住房用地,划拨,,居民服务业,十五等级,0.2625,,,1.00,2014年05月02日,2014年06月12日,2014年10月30日,,,布尔津县人民政府,2015年05月17日
瓮安县,5227252015B00277-1,瓮安县昌明物流有限公司,瓮安县银盏镇马鞍山,0.916700,0.044000,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,十五等级,1072.5390,瓮安县昌明物流有限公司,1.00,2.50,2015年07月16日,2016年01月16日,2019年01月15日,,,瓮安县,2015年05月17日
