行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
仁化县,4402242015B00114,仁化县丹霞街道新东村村民委员会,仁化县丹霞街道新东村,0.020000,0.020000,其他普通商品住房用地,协议出让,70,房地产业,一级,4.4800,仁化县丹霞街道新东村村民委员会,,,2015年05月22日,1900年01月01日,1900年01月01日,,,仁化县,2015年05月22日
霞浦县,3509212016A00027,渔洋边防派出所,长春镇渔洋垾村66号,0.389900,0.000000,军事设施用地,划拨,,国家机构,十三等级,0.0000,,0.23,0.23,2015年05月28日,2015年08月28日,2016年08月28日,,,霞浦县人民政府,2015年05月22日
固原市本级,6404002015A00137,宁夏送变电工程公司固原运维保线站,固原市西南新区长城西路东则,0.710800,0.000000,公共设施用地,划拨,,其它,未评估地区,,,,1.00,2015年05月31日,2015年05月31日,2017年05月31日,,,固原市人民政府,2015年05月22日
灵武市,6401812015B00227,年产60台高压双流道破岩拖挂钻机建设项目,全民创业园兴灵路南侧宗地三十七，东靠育才路、南靠天雪绒业、西靠创业巷、北靠兴灵路,0.721980,0.000000,工业用地,挂牌出让,50,专用设备制造业,十二级,86.7500,宁夏万殷机械制造科技有限公司,1.10,,2015年05月22日,2015年05月22日,2016年05月21日,,,灵武市,2015年05月22日
金口河区,5111132015A00018,306省道复建工程,金口河区和平彝族乡蒲梯村十组,0.426500,0.000000,公路用地,划拨,,道路运输业,十四等级,0.0000,,0.00,0.00,2015年06月15日,2015年06月30日,2015年12月31日,,,乐山市金口河区人民政府,2015年05月22日
额尔古纳市,1507842015B00292,吉瑞综合楼,拉布大林街道办事处哈撒尔路东、室韦边检站南侧,0.409861,0.409861,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 其他商服用地40,房地产业,三级,48.6400,突泉县高蒲房地产开发有限公司额尔古纳市分公司,2.73,0.00,2015年05月25日,2015年06月10日,2017年06月09日,,,额尔古纳市,2015年05月22日
柘荣县,3509262015B00020,宝塔路西侧土地收储项目二期,宝塔路西侧,3.323500,0.000000,其他普通商品住房用地,拍卖出让,70,房地产业,五级,5500.0000,宁德市交通投资集团有限公司,1.00,4.00,2015年11月21日,2016年11月21日,2019年11月21日,,,,2015年05月22日
沂水县,3713232015B09675,房地产开发,裕丰路以南、东一环路以东,3.200800,0.000000,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,二级,4201.1000,山东三众房地产有限公司,2.00,2.50,2015年05月29日,2015年11月21日,2017年11月21日,,,沂水县,2015年05月22日
灵武市,6401812015B00238,套装门生产,全民创业园育才街东侧宗地二十八，东靠学仁工贸、南靠镇河路、西靠育才街、北靠空地,0.837700,0.000000,工业用地,挂牌出让,50,家具制造业,十二级,100.6900,宁夏富盟门业有限公司,1.10,0.00,2015年05月22日,2015年05月22日,2016年05月21日,,,灵武市,2015年05月22日
潮南区,4405142015B00014,汕头市潮南区森永纺织品有限公司,潮南区两英镇墙老居委东片洋,1.921772,1.707646,其他普通商品住房用地,协议出让,70,房地产业,八级,1804.3526,汕头市潮南区森永纺织品有限公司,1.00,4.50,2015年06月22日,2016年06月21日,2019年06月21日,,,汕头市潮南区,2015年05月22日
和平区,1201012015B00954,中国民航大学,河北区光复道1号院3号楼308,0.002660,0.002660,其他普通商品住房用地,协议出让,70,商务服务业,三级,3.3516,中国民航大学,0.00,0.00,2015年05月22日,,,,,天津市人民政府授权的天津市国土资源和房屋管理局,2015年05月22日
扎赉特旗,1522232015B00505,商业用地,音德尔镇111支线北侧、去绰勒南北路与111线交叉口东,0.215000,0.000000,其他商服用地,挂牌出让,40,零售业,一级,59.3500,何小明,0.38,0.38,2015年05月28日,2015年07月01日,2016年12月30日,,,扎赉特旗,2015年05月22日
零陵区,4311022015A00284,322改线工程桃江小区安置小区,河西桃江路与石渠路交汇处,3.713707,3.713707,经济适用住房用地,划拨,,道路运输业,十一级,0.0000,,1.01,0.00,2015年05月29日,2015年06月01日,2017年12月31日,,,湖南省人民政府,2015年05月22日
察哈尔右翼中旗,1509272015B00044,联社营业部,科布尔镇滨河路西侧，街心公园北侧,0.207900,0.207900,商务金融用地,挂牌出让,40,银行业,一级,62.3700,李建茂,1.70,0.00,2015年05月22日,2015年05月22日,2015年11月01日,,,察右中旗,2015年05月22日
