行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
晋江市,3505822016B00516,晋江市现代彩色印刷有限公司厂房及配套设施,磁灶镇中国包装印刷产业基地,0.567700,0.000000,工业用地,挂牌出让,50,印刷业和记录媒体的复制,八级,207.0000,晋江市现代彩色印刷有限公司,1.50,2.50,2016年03月31日,2017年03月31日,2019年03月31日,,,晋江市,2016年03月01日
,,,,,,,,,,,,,,,,,,,,,
龙海市,3506812016A00466,110kV山后变电站,龙海市海澄镇屿上村,0.306000,0.000000,公共设施用地,划拨,,其它,十级,72.7137,,0.34,0.34,2016年05月01日,2017年05月01日,2018年05月01日,,,龙海市人民政府,2016年03月01日
龙海市,3506812016A00458,110kV霞庄变电站,龙海市程溪镇下庄村,0.447400,0.000000,公共设施用地,划拨,,其它,十级,42.4957,,0.13,0.13,2016年05月01日,2017年05月01日,2018年05月01日,,,龙海市人民政府,2016年03月01日
龙海市,3506812016A00440,220kV马琦变电站,龙海市九湖镇衍后村,1.789800,0.000000,公共设施用地,划拨,,其它,十级,204.8649,,0.06,0.06,2016年05月01日,2017年05月01日,2018年05月01日,,,龙海市人民政府,2016年03月01日
龙海市,3506812016A00430,110kV和里变电站,龙海市颜厝镇宅前村,0.705100,0.000000,公共设施用地,划拨,,其它,十级,165.2787,,0.59,0.59,2016年05月01日,2017年05月01日,2018年05月01日,,,龙海市人民政府,2016年03月01日
平远县,4414262016B00171,平远碧桂园房地产开发有限公司,大柘镇文殊庵,5.402120,3.824278,其他普通商品住房用地,拍卖出让,其他普通商品住房用地70年; 其他商服用地40,房地产业,十二级,6077.3850,平远碧桂园房地产开发有限公司,1.00,2.30,2016年09月01日,2017年09月01日,2020年09月01日,,,平远县,2016年03月01日
青山区,4201072016C00029,中国一冶集团有限公司,武汉市青山区铁路山,,0.541600,工业用地,租赁,5,建筑安装业,四级,24.8423,,0.07,0.07,1900年01月01日,1900年01月01日,1900年01月01日,,,,2016年03月01日
龙川县,4416222016A00029,龙川县水贝村下围经济合作社留用地,龙川县水贝村下围经济合作社,0.215500,0.000000,其他普通商品住房用地,划拨,,群众团体、社会团体和宗教组织,一级,0.0000,,1.00,2.20,2016年03月03日,2016年04月03日,2018年04月03日,,,龙川县人民政府,2016年03月01日
紫金县,4416212016B00078,梁永泉,紫金县临江镇高望坳河紫路边地块S2,1.940700,0.000000,工业用地,挂牌出让,50,其它,十二级,244.5000,梁永泉,,1.60,2016年06月01日,2017年03月01日,2020年03月01日,,,紫金县,2016年03月01日
青山区,4201072016C00016,武汉百超工贸有限责任公司,青山区红钢城车站街,,0.089003,工业用地,租赁,5,金属制品业,四级,2.8481,,1.46,1.46,,,,,,,2016年03月01日
上虞市,3306822016A00127,浙江理工大学科技与艺术学院迁建项目,海涂九六丘,36.669700,0.000000,科教用地,划拨,,教育业,十级,9302.1717,,0.50,0.80,2016年05月25日,2016年08月25日,2018年02月25日,,,绍兴市上虞区人民政府,2016年03月01日
,,,,,,,,,,,,,,,,,,,,,
