行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
徐闻县,4408252016A02451,建设住宅,木兰大道第一安置区Q11-2至Q12-1,0.013500,0.000000,其他普通商品住房用地,划拨,,房地产业,十一级,0.0000,,1.00,6.00,2016年09月28日,2017年09月28日,2019年09月28日,,,徐闻县人民政府,2016年09月28日
徐闻县,4408252016A02444,建设住宅,木兰大道第一安置区A21至A22,0.015000,0.000000,其他普通商品住房用地,划拨,,房地产业,十一级,0.0000,,1.00,6.00,2016年09月28日,2017年09月28日,2019年09月28日,,,徐闻县人民政府,2016年09月28日
徐闻县,4408252016A02434,建设住宅,木兰大道第一安置区A12-2,0.015000,0.000000,其他普通商品住房用地,划拨,,房地产业,十一级,0.0000,,1.00,6.00,2016年09月28日,2017年09月28日,2019年09月28日,,,徐闻县人民政府,2016年09月28日
徐闻县,4408252016A02427,建设住宅,木兰大道第一安置区A12-3至A13-1,0.015000,0.000000,其他普通商品住房用地,划拨,,房地产业,十一级,0.0000,,1.00,6.00,2016年09月28日,2017年09月28日,2019年09月28日,,,徐闻县人民政府,2016年09月28日
徐闻县,4408252016A02410,建设住宅,木兰大道第一安置区A18至A19,0.015000,0.000000,其他普通商品住房用地,划拨,,房地产业,十一级,0.0000,,1.00,6.00,2016年09月28日,2017年09月28日,2019年09月28日,,,徐闻县人民政府,2016年09月28日
徐闻县,4408252016A02405,建设住宅,木兰大道第一安置区A27-2至A28-1,0.029853,0.000000,其他普通商品住房用地,划拨,,房地产业,十一级,0.0000,,1.00,6.00,2016年09月28日,2017年09月28日,2019年09月28日,,,徐闻县人民政府,2016年09月28日
徐闻县,4408252016A02395,建设住宅,木兰大道第一安置区N5-2,0.013500,0.000000,其他普通商品住房用地,划拨,,房地产业,十一级,0.0000,,1.00,6.00,2016年09月28日,2017年09月28日,2019年09月28日,,,徐闻县人民政府,2016年09月28日
徐闻县,4408252016A02389,建设住宅,木兰大道第一安置区N6-2,0.013500,0.000000,其他普通商品住房用地,划拨,,房地产业,十一级,0.0000,,1.00,6.00,2016年09月28日,2017年09月28日,2019年09月28日,,,徐闻县人民政府,2016年09月28日
徐闻县,4408252016A02375,建设住宅,木兰大道第一安置区N5-1,0.013500,0.000000,其他普通商品住房用地,划拨,,房地产业,十一级,0.0000,,1.00,6.00,2016年09月28日,2017年09月28日,2019年09月28日,,,徐闻县人民政府,2016年09月28日
徐闻县,4408252016A02363,建设住宅,木兰大道第一安置区N6-1,0.013500,0.000000,其他普通商品住房用地,划拨,,房地产业,十一级,0.0000,,1.00,6.00,2016年09月28日,2017年09月28日,2019年09月28日,,,徐闻县人民政府,2016年09月28日
