行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
南安市,3505832014B03988,南安市霞美镇光机电贸展中心E地块商服项目建设用地,南安市霞美镇温山村和邱钟村（光电信息产业基地内）,7.395500,7.395500,批发零售用地,挂牌出让,40,零售业,十级,7800.0000,福建成辉置业有限公司,1.00,2.00,2014年06月29日,2014年12月29日,2017年05月29日,,,南安市,2014年06月25日
南安市,3505832014B03970,南安市霞美镇光机电贸展中心D地块商服项目建设用地,南安市霞美镇温山村（光电信息产业基地内）,11.437000,11.437000,批发零售用地,挂牌出让,40,零售业,十级,10740.0000,福建成辉置业有限公司,1.00,1.60,2014年06月29日,2014年10月29日,2016年02月29日,,,南安市,2014年06月25日
南安市,3505832014B03966,南安市霞美镇光机电贸展中心C地块商服项目建设用地,南安市霞美镇温山村（光电信息产业基地内）,7.877600,7.877600,批发零售用地,挂牌出让,40,零售业,十级,7410.0000,福建成辉置业有限公司,1.00,1.60,2014年06月29日,2014年10月29日,2016年02月29日,,,南安市,2014年06月25日
南安市,3505832014B03955,南安市霞美镇光机电贸展中心B地块商服项目建设用地,南安市霞美镇温山村（光电信息产业基地内）,10.346300,10.346300,批发零售用地,挂牌出让,40,零售业,十级,9720.0000,福建成辉置业有限公司,1.00,1.60,2014年06月29日,2014年10月29日,2016年02月29日,,,南安市,2014年06月25日
吴起县,6106262014B00039,吴起县畜牧兽医局年产10万吨饲料加工厂建设,金佛坪,9.849800,0.000000,工业用地,挂牌出让,50,畜牧业,三级,313.0000,吴起县畜牧兽医局,0.20,0.40,2014年06月25日,2014年06月26日,2015年06月25日,,,吴起县,2014年06月25日
北仑区,3302062014B01816,梅山保税港区43-1#置换,北仑区,6.980630,0.000000,仓储用地,协议出让,50,仓储业,九级,5235.4725,宁波梅山保税港区物流有限公司,1.00,2.00,2014年03月01日,2014年12月25日,2016年12月25日,,,宁波市北仑区,2014年06月25日
北仑区,3302062014B01802,梅山保税港区43-2#置换,北仑区,6.680810,0.000000,仓储用地,协议出让,50,仓储业,九级,5010.6075,宁波梅山保税港区物流有限公司,1.00,2.00,2014年06月25日,2014年12月25日,2016年06月25日,,,宁波市北仑区,2014年06月25日
北仑区,3302062014B01790,梅山保税港区43-3#置换,北仑区,7.546420,0.000000,仓储用地,协议出让,50,仓储业,九级,5659.8150,宁波梅山保税港区物流有限公司,1.00,2.00,2014年03月01日,2014年12月25日,2016年06月25日,,,宁波市北仑区,2014年06月25日
北仑区,3302062014B01782,梅山保税港区43-4#置换,北仑区,8.208090,0.000000,仓储用地,协议出让,50,仓储业,九级,6156.0675,宁波梅山保税港区物流有限公司,1.00,2.00,2014年03月01日,2014年12月25日,2016年12月25日,,,宁波市北仑区,2014年06月25日
上蔡县,4117222014B00187,刘世扬,上蔡县商桐路东侧,1.278391,1.278391,科教用地,挂牌出让,50,研究与试验发展,三级,426.0000,刘世扬,0.80,2.00,2014年09月10日,2015年09月09日,2018年09月08日,,,上蔡县,2014年06月25日
疏勒县,6531222014B00114,关于喀什永旭建材有限公司管材加工项目,疏勒县山东物流园仓储贸易区,3.361651,3.361651,工业用地,挂牌出让,50,塑料制品业,四级,282.3787,喀什永旭建材有限公司,0.50,1.00,2013年10月25日,2013年10月26日,2015年10月26日,,,疏勒县人民政府,2014年06月25日
永宁县,6401212014B01076,银川市庆丰房地产开发有限公司,永宁县望远镇水系东侧、李银公路西侧、京藏高速南侧、永二干沟北侧。,4.230800,0.000000,中低价位、中小套型普通商品住房用地,挂牌出让,中低价位、中小套型普通商品住房用地70年; 其他商服用地40,房地产业,二级,5076.8000,银川市庆丰房地产开发有限公司,1.00,2.50,2014年08月10日,2014年11月15日,2016年06月24日,,,永宁县,2014年06月25日
