行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
宁波市本级,3302002015A01370,马家商服地块配套二路,江北区城区，南起锦绣江花北侧路，北至环城北路,0.195200,0.195200,街巷用地,划拨,,道路运输业,二级,,,,,2015年10月16日,2016年10月15日,2018年10月15日,,,宁波市人民政府,2015年10月16日
阳春市,4417812015B00373,C11-7超阳轴承,阳春市春城街道东莞长安（阳春）产业转移工业园（新吉园区）C11-7地块,1.675957,0.000000,工业用地,挂牌出让,50,通用设备制造业,四级,301.6700,阳春超阳轴承有限公司,0.60,,2015年10月16日,2016年10月16日,2017年10月16日,,,阳春市,2015年10月16日
桐庐县,3301222015B00548,桐庐阳明山置业有限公司,桐庐县桐君街道脉地坞1号地块,6.725000,0.000000,其他商服用地,挂牌出让,40,住宿业,二级,5120.0000,桐庐阳明山置业有限公司,0.00,0.30,2015年10月29日,2016年10月29日,2019年10月29日,,,桐庐县,2015年10月16日
阳春市,4417812015B00368,C11-6黄振明电机,阳春市春城街道东莞长安（阳春）产业转移工业园（新吉园区）C11-6地块,1.333310,0.000000,工业用地,挂牌出让,50,通用设备制造业,四级,240.0000,黄振明,0.60,,2015年10月16日,2016年10月16日,2017年10月16日,,,阳春市,2015年10月16日
湛江市本级,4408002015B02686,科教用地（兼容城镇住宅用地、商务金融用地）（广东金岭糖业集团有限公司）,湛江市麻章区湖光快线以南、朝南路以西,19.164810,0.000000,科教用地,挂牌出让,50,教育业,五级,10380.0000,,,1.20,2015年11月05日,2016年01月08日,2016年12月31日,,,湛江市,2015年10月16日
芗城区,3506022015A00093,漳州市急救中心迁建工程,胜利西路以南、漳州市公路稽征处以西,0.371600,0.000000,医卫慈善用地,划拨,,卫生,七级,0.0000,,0.00,1.80,2015年10月16日,2015年11月16日,2017年11月15日,,,漳州市芗城区人民政府,2015年10月16日
萧山区,3301812014B07625-1,不二家（杭州）食品有限公司,瓜沥镇沙田头村,2.451600,0.666600,工业用地,挂牌出让,30,农副食品加工业,七级,1959.8000,不二家（杭州）食品有限公司,1.20,2.50,2016年04月18日,2017年10月18日,2019年10月18日,,,杭州市萧山区,2015年10月16日
磐安县,3307272015B00447,磐安工业园区D-10-3-1待出让工业用地,磐安工业园区D-10-3-1待出让工业用地,0.377300,0.000000,工业用地,挂牌出让,50,塑料制品业,十四等级,56.5950,浙江磐安瞻驰工贸有限公司,1.00,,2015年12月16日,2016年01月16日,2018年01月16日,,,磐安县,2015年10月16日
端州区,4412022015B00458,林志彪、林亚珍,肇庆市端州区百花园桂花苑16幢604房,0.000889,0.000889,其他普通商品住房用地,协议出让,70,房地产业,二级,0.5972,林志彪、林亚珍,,,2015年10月16日,1900年01月01日,1900年01月01日,,,肇庆市,2015年10月16日
揭阳市本级,4452002015A00276,东升派出所业务技术用房,揭阳市榕城区临江北路东西侧、市审计局北侧,0.218900,0.218900,机关团体用地,划拨,,国家机构,一级,65.6000,,,1.50,2015年12月31日,2016年12月31日,2018年12月31日,,,揭阳市人民政府,2015年10月16日
