行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
建德市,3301822016A00297,建德市城东污水处理厂人工湿地工程项目,建德市下涯镇下涯村溪上,0.991600,0.000000,公园与绿地,划拨,,水的生产和供应业,十二级,,,,,2016年10月13日,2017年02月13日,2018年08月13日,,,建德市人民政府,2016年08月13日
厦门市本级,3502002016A00542,湖里高新技术园二期横一路东段市政道路（艾德航空工业园二期南侧规划道路）建设项目,起点为湖里高新技术园二期的纵一路，终点为云顶北路,0.336400,0.336400,街巷用地,划拨,,房地产业,四级,,,,,2016年08月13日,2017年08月13日,2020年08月13日,,,厦门市人民政府,2016年08月13日
集美区,3502112016A00279,集美新城核心区市政道路四期工程（第一期，九天湖北路、纵十五路及和任路）,集美新城核心区,2.828800,0.000000,街巷用地,划拨,,国家机构,四级,2443.0000,,,,2016年08月13日,2017年08月13日,2018年08月13日,,,厦门市人民政府,2016年08月13日
海沧区,3502052016A00489,洪坪路（海新路-宁店路）、双埕路（马青路-南海三路）道路工程,海沧区信息产业园,3.167000,3.167000,街巷用地,划拨,,专业技术服务业,四级,,,,,2016年08月13日,2017年08月12日,2018年08月12日,,,厦门市人民政府,2016年08月13日
海沧区,3502052016A00470,海沧信息产业园一期支路道路工程,海沧区信息产业园,2.583100,2.583100,街巷用地,划拨,,专业技术服务业,四级,0.0000,,0.00,0.00,2016年08月13日,2017年08月12日,2018年08月12日,,,厦门市人民政府,2016年08月13日
商洛市本级,6110002016B00116,商洛印象文化旅游发展有限公司,商州区刘湾街道办事处任塬村,1.390360,0.000000,其他商服用地,挂牌出让,40,商务服务业,一级,1418.1672,商洛印象文化旅游发展有限公司,,4.00,2016年12月31日,2016年12月08日,2018年12月08日,,,商洛市,2016年08月13日
仪征市,3210812016B00535,江苏华海房地产开发有限公司,万年路东侧，弘桥路南侧，西园路西侧,1.924500,1.924500,其他普通商品住房用地,挂牌出让,70,房地产业,三级,1680.0000,江苏华海房地产开发有限公司,1.00,1.70,2017年01月31日,2017年01月31日,2019年12月31日,,,仪征市人民政府,2016年08月13日
仪征市,3210812016B00547,江苏华海房地产开发有限公司,2014-38-2幅,2.053500,2.053500,其他普通商品住房用地,挂牌出让,70,房地产业,三级,1790.0000,江苏华海房地产开发有限公司,1.00,1.70,2017年01月31日,2017年01月31日,2019年12月31日,,,仪征市人民政府,2016年08月13日
石河子市,6590012016A00457,石河子石西公路至五道湾村通村公路项目,石河子镇南湾村,2.884700,0.000000,街巷用地,划拨,,群众团体、社会团体和宗教组织,九级,57.6940,,,,2016年08月13日,2016年08月22日,2017年10月30日,,,石河子市人民政府,2016年08月13日
公安县,4210222016B04842,住宅,斗湖堤镇长江路,0.045028,0.001876,中低价位、中小套型普通商品住房用地,协议出让,70,其他服务业,一级,2.6400,谢晓梅,0.00,0.00,,,,,,公安县,2016年08月13日
满城县,1306212016B00026,电力用电表箱、抱箍、横担项目,方顺桥镇辛章屯村,1.829041,0.000000,工业用地,挂牌出让,50,其它,未评估地区,712.0000,保定市宝祥电气设备制造有限公司,1.00,,2016年09月13日,,,,,保定市满城区,2016年08月13日
公主岭市,2203812016B01257-2,吉林省新丰车用部品有限公司,吉林公主令经济开发区郜家村,4.079800,0.000000,工业用地,挂牌出让,50,其它,三级,880.2169,吉林省新丰车用部品有限公司,0.70,,2016年08月13日,2016年08月15日,2017年08月14日,,,公主岭市,2016年08月13日
石河子市,6590012016A00482,石河子石红路（国道312线-红山镇）道路工程项目,石河子镇马家坪村,1.627700,0.000000,街巷用地,划拨,,群众团体、社会团体和宗教组织,九级,32.5540,,,,2016年08月13日,2016年08月22日,2017年10月30日,,,石河子市人民政府,2016年08月13日
仙桃市,4290042016A00880,湖北宝珍香食品有限公司代征,仙桃市干河街道办事处红光社区居委会,6.622558,0.000000,公路用地,划拨,,公共设施管理业,三级,0.0000,,0.00,0.00,2016年10月13日,2017年10月13日,2019年10月13日,,,湖北省人民政府,2016年08月13日
商洛市本级,6110002016B00137,商洛电厂项目,商州区沙河子镇杜沟村,38.163080,0.000000,工业用地,挂牌出让,50,电力、燃气及水的生产和供应业,一级,9655.2592,陕西商洛发电有限公司,0.60,,2016年12月30日,2016年12月30日,2018年12月30日,,,商洛市,2016年08月13日
公安县,4210222016B04857,住宅,毛家港镇官沟街,0.022806,0.022806,中低价位、中小套型普通商品住房用地,协议出让,70,居民服务业,一级,1.2000,杜康,,,,,,,,公安县,2016年08月13日
涞源县,1306302016A00037,检察院办案和专业技术用房,涞源县广平大街北延路西,0.666700,0.000000,机关团体用地,划拨,,国家机构,一级,,,1.00,1.50,2016年09月01日,2016年11月01日,2018年10月31日,,,涞源县人民政府,2016年08月13日
石河子市,6590012016A00434,石河子下二宫村至上三宫村通村公路项目,石河子镇下二工村,4.402000,0.000000,街巷用地,划拨,,群众团体、社会团体和宗教组织,九级,88.0400,,,,2016年08月13日,2016年08月22日,2017年10月30日,,,石河子市人民政府,2016年08月13日
石河子市,6590012016A00477,石河子石西公路至二宫村通村公路项目,石河子镇二宫村、河沿村,10.787800,0.000000,街巷用地,划拨,,群众团体、社会团体和宗教组织,九级,215.7560,,,,2016年08月13日,2016年08月22日,2017年10月30日,,,石河子市人民政府,2016年08月13日
海安县,3206212016B05309,通用设备制造,李堡镇李西村10组,0.293600,0.000000,工业用地,挂牌出让,50,通用设备制造业,十一级,90.0000,南通容润汽车配件有限公司,1.00,0.00,2017年03月13日,2017年09月13日,2019年03月13日,,,海安县人民政府,2016年08月13日
海安县,3206212016B05289,通用设备制造,李堡镇蒋庄村21组,0.033900,0.000000,工业用地,挂牌出让,50,通用设备制造业,十一级,12.0000,海安东泽城镇建设投资有限公司,1.00,0.00,2017年03月13日,2017年09月13日,2019年03月13日,,,海安县人民政府,2016年08月13日
海安县,3206212016B05277,通用设备制造,李堡镇杨庄村3、13组,0.153900,0.153900,工业用地,挂牌出让,50,通用设备制造业,十一级,35.0000,南通欧宇环保机械制造有限公司,1.20,0.00,2017年03月13日,2017年09月13日,2019年03月13日,,,海安县人民政府,2016年08月13日
海安县,3206212016B05294,通用设备制造,李堡镇富庄村5、7组,0.335200,0.240200,工业用地,挂牌出让,50,通用设备制造业,十一级,83.0000,江苏江海机床集团有限公司,1.00,0.00,2017年03月13日,2017年09月13日,2019年03月13日,,,海安县人民政府,2016年08月13日
海安县,3206212016B05315,通用设备制造,李堡镇中凌村14组,0.521200,0.433400,工业用地,挂牌出让,50,通用设备制造业,十一级,94.0000,南通明诺机械有限公司,1.00,0.00,2017年03月13日,2017年09月13日,2019年03月13日,,,海安县人民政府,2016年08月13日
海安县,3206212016B05329,通用设备制造,李堡镇红旗村26组,0.422800,0.422800,工业用地,挂牌出让,50,通用设备制造业,十一级,97.0000,海安东泽城镇建设投资有限公司,1.00,0.00,2017年03月13日,2017年09月13日,2019年03月13日,,,海安县人民政府,2016年08月13日
海安县,3206212016B05336,通用设备制造,李堡镇红旗村23组,0.816100,0.816100,工业用地,挂牌出让,50,通用设备制造业,十一级,203.0000,海安东泽城镇建设投资有限公司,1.00,0.00,2017年03月13日,2017年09月13日,2019年03月13日,,,海安县人民政府,2016年08月13日
海安县,3206212016B05344,通用设备制造,李堡镇李灶村12组,0.584700,0.584700,工业用地,挂牌出让,50,通用设备制造业,十一级,113.0000,海安东泽城镇建设投资有限公司,1.00,0.00,2017年03月13日,2017年09月13日,2019年03月13日,,,海安县人民政府,2016年08月13日
海安县,3206212016B05352,通用设备制造,李堡镇李堡村,0.032870,0.000000,工业用地,挂牌出让,50,通用设备制造业,十一级,8.0000,南通江海机床有限公司,1.00,0.00,2017年03月13日,2017年09月13日,2019年03月13日,,,海安县人民政府,2016年08月13日
石河子市,6590012016A00466,石河子石西公路至南湾村通村公路道路工程项目,石河子镇南湾村,2.719900,0.000000,街巷用地,划拨,,群众团体、社会团体和宗教组织,九级,54.3980,,,,2016年08月13日,2016年08月22日,2017年10月30日,,,石河子市人民政府,2016年08月13日
石河子市,6590012016A00420,石河子南湾村至石西公路通村公路工程项目,石河子镇南湾村、五道湾村,1.430700,0.000000,街巷用地,划拨,,群众团体、社会团体和宗教组织,九级,28.6140,,,,2016年08月13日,2016年08月22日,2017年10月30日,,,石河子市人民政府,2016年08月13日
商洛市本级,6110002016B00116,商洛印象文化旅游发展有限公司,商州区刘湾街道办事处任塬村,1.390360,0.000000,其他商服用地,挂牌出让,40,商务服务业,一级,1418.1672,商洛印象文化旅游发展有限公司,,4.00,2016年12月31日,2016年12月08日,2018年12月08日,,,商洛市,2016年08月13日
仙桃市,4290042016B00796,湖北宝珍香食品有限公司,仙桃市干河街道办事处红光社区居委会,6.622558,0.000000,工业用地,挂牌出让,50,食品制造业,三级,1094.0000,湖北宝珍香食品有限公司,1.00,0.00,2016年10月13日,2017年10月13日,2019年10月13日,,,仙桃市,2016年08月13日
石河子市,6590012016A00490,石河子河沿村通河洞路公路道路工程项目,石河子镇下二宫村、二宫村,5.305000,0.000000,街巷用地,划拨,,群众团体、社会团体和宗教组织,九级,106.1000,,,,2016年08月13日,2016年08月22日,2017年10月30日,,,石河子市人民政府,2016年08月13日
,,,,,,,,,,,,,,,,,,,,,
