行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
平罗县,6402212014B00462,氰胺下游产品深加工项目,平罗工业园区内，丽珠大道北侧，宁夏贝利特化工有限公司用地西侧,13.297400,13.297400,工业用地,挂牌出让,50,化学原料及化学制品制造业,未评估地区,1276.5600,宁夏贝利特生物科技有限公司,0.70,,2014年11月01日,2014年11月01日,2015年11月01日,,,平罗县,2014年10月28日
玉山县,3611232014A00678,六都乡卫生院,六都乡六都村,0.189900,0.000000,医卫慈善用地,划拨,,卫生,三级,0.0000,,1.00,1.80,2014年10月28日,2014年12月28日,2016年04月28日,,,玉山县人民政府,2014年10月28日
玉山县,3611232014A00659,怀玉卫生院（怀玉乡马路社区）,怀玉乡马路社区,0.350900,0.000000,医卫慈善用地,划拨,,卫生,三级,0.0000,,1.00,1.80,2014年10月28日,2014年12月28日,2016年04月28日,,,玉山县人民政府,2014年10月28日
玉山县,3611232014A00666,四股桥卫生院,玉山县四股桥乡四股桥村,0.356200,0.000000,医卫慈善用地,划拨,,卫生,三级,0.0000,,1.00,1.80,2014年10月28日,2014年12月28日,2016年04月28日,,,玉山县人民政府,2014年10月28日
平罗县,6402212014B00475,年产2万吨金属硅粉项目,红崖子乡宁夏精细化工基地内，平罗县福泰硅业有限公司北侧，未利用地南侧，山洪沟的东侧，未利用地的西侧,1.502800,0.000000,工业用地,挂牌出让,50,金属制品业,未评估地区,39.0800,宁夏五聚硅粉有限公司,0.70,,2014年11月01日,2014年11月01日,2015年11月01日,,,平罗县,2014年10月28日
防城区,4506032014A00250,茅岭边防派出所营房,防城区茅岭乡茅岭村,0.442321,0.000000,军事设施用地,划拨,,国家机构,五级,0.0000,,0.00,1.50,2014年10月29日,2015年04月15日,2017年04月15日,,,防城港市人民政府,2014年10月28日
平罗县,6402212014B00453,煤炭提质及尾气综合利用项目,红崖子乡宁夏精细化工基地内，兴工路北侧，宁夏精细化工金海路南侧，未利用地的东侧，金海路西侧,18.217900,0.000000,工业用地,挂牌出让,50,废弃资源和废旧材料回收加工业,未评估地区,473.6700,宁夏金海凯添能源开发有限公司,0.80,,2014年11月01日,2014年11月01日,2015年11月01日,,,平罗县,2014年10月28日
平罗县,6402212014B00445,煤炭提质及尾气综合利用项目,红崖子乡宁夏精细化工基地内，宁夏精细化工金海路西侧8#地块北侧，未利用地南侧，未利用的东侧，水库用地西侧,11.101100,0.000000,工业用地,挂牌出让,50,废弃资源和废旧材料回收加工业,未评估地区,288.6300,宁夏金海凯添能源开发有限公司,0.80,,2014年11月01日,2014年11月01日,2015年11月01日,,,平罗县,2014年10月28日
平罗县,6402212014B00378,平罗县体育公园“三旧”改造项目,东风路西侧，平罗县城体育公园片区2#地块北侧,2.749000,2.749000,其他普通商品住房用地,挂牌出让,其他商服用地40年; 其他普通商品住房用地70,房地产业,未评估地区,318.8900,宁夏汇融房地产开发有限公司,1.00,2.50,2014年11月01日,2014年11月01日,2016年11月01日,,,平罗县,2014年10月28日
平罗县,6402212014B00385,平罗县体育公园“三旧”改造项目,东风路西侧，平罗县城体育公园片区3#地块南侧，团结东路北侧,2.683300,2.683300,其他商服用地,挂牌出让,40,房地产业,未评估地区,568.8600,宁夏汇融房地产开发有限公司,,3.00,2014年11月01日,2014年11月01日,2015年11月01日,,,平罗县,2014年10月28日
