行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
共和县,6325212014A01211,海南州气象局办公用地,共和县城北新区,0.964700,0.000000,机关团体用地,划拨,,中国共产党机关,四级,,,1.50,1.50,2014年02月27日,2014年02月28日,2015年02月10日,,,共和县政府,2014年02月22日
共和县,6325212014A01209,海南州环境保护局办公用地,共和县城北新区,0.427800,0.000000,机关团体用地,划拨,,中国共产党机关,四级,,,1.50,1.50,2014年02月26日,2014年02月27日,2015年02月19日,,,共和县政府,2014年02月22日
共和县,6325212014A01199,海南州林业局办公用地,共和县城北新区,0.539400,0.000000,机关团体用地,划拨,,中国共产党机关,四级,,,1.50,1.50,2014年02月25日,2014年02月27日,2015年02月17日,,,共和县政府,2014年02月22日
共和县,6325212014A01186,海南州公安局技术业务用房,共和县城北新区,2.000000,0.000000,机关团体用地,划拨,,中国共产党机关,四级,,,1.50,1.50,2014年02月23日,2014年02月25日,2015年02月24日,,,共和县政府,2014年02月22日
共和县,6325212014A01165,县委党校业务用房,共和县城北新区,1.285800,0.000000,科教用地,划拨,,中国共产党机关,四级,,,1.50,1.50,2014年02月26日,2014年02月28日,2015年02月03日,,,共和县政府,2014年02月22日
路桥区,3310042014B00077-3,银安街以南、山水泾以北地块,螺洋街道藕池居,2.022900,0.000000,批发零售用地,挂牌出让,普通商品住房用地70年; 批发零售用地40,批发业,三级,7850.0000,台州市名豪房地产开发有限公司,1.00,2.20,2015年10月09日,2016年10月09日,2018年10月09日,,,台州市,2014年02月22日
共和县,6325212014A01223-1,海南州广播电视局休息广场,共和县城北新区,1.067800,0.000000,文体娱乐用地,划拨,,其他服务业,四级,,,1.50,1.50,2014年02月25日,2014年02月26日,2015年02月10日,,,共和县政府,2014年02月22日
新晃侗族自治县,4312272014B01452,新晃侗族自治县经城房地产开发有限责任公司,新晃县西南路北侧,0.244950,0.000000,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 其他商服用地40,房地产业,三级,619.0000,新晃侗族自治县经城房地产开发有限责任公司,1.00,2.50,2014年12月31日,2015年01月31日,2017年01月31日,,,新晃县,2014年02月22日
共和县,6325212014A01157-1,工业园区道路,恰卜恰工业发展区管理委员会,21.729300,0.000000,公路用地,划拨,,中国共产党机关,四级,,,1.50,1.50,2014年02月26日,2014年02月28日,2015年02月09日,,,共和县人民政府,2014年02月22日
瓮安县,5227252014B00100,瓮安县盛安房地产开发有限责任公司,瓮安县猴场镇,1.998100,1.998100,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,十五等级,1372.6947,瓮安县盛安房地产开发有限责任公司,1.00,2.00,2014年04月22日,2015年04月22日,2018年04月21日,,,瓮安县,2014年02月22日
