行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
许昌县,4110232012A01081,城市基础设施,五女店中心街,6.573000,0.000000,公路用地,划拨,,国家机构,未评估地区,0.0000,,0.00,0.00,2012年07月09日,2013年04月29日,2014年04月29日,,,许昌县人民政府,2012年04月29日
许昌县,4110232012A01077,城市基础设施,桃园路,1.868700,0.000000,公路用地,划拨,,国家机构,未评估地区,0.0000,,0.00,0.00,2012年07月09日,2013年04月29日,2014年04月29日,,,许昌县人民政府,2012年04月29日
许昌县,4110232012A01067,城市基础设施,创业大道,7.413300,0.000000,公路用地,划拨,,国家机构,未评估地区,0.0000,,0.00,0.00,2012年07月09日,2013年04月29日,2014年04月29日,,,许昌县人民政府,2012年04月29日
许昌县,4110232012A01059,城市基础设施,春秋路,4.790900,0.000000,公路用地,划拨,,国家机构,未评估地区,0.0000,,0.00,0.00,2012年07月09日,2013年04月29日,2014年04月29日,,,许昌县人民政府,2012年04月29日
喀什市,6531012012B01015,深圳产业园,喀什机场西侧、314国道北侧,4.651270,0.000000,工业用地,挂牌出让,50,房地产业,四级,30.0000,喀什深圳产业园开发投资有限公司,,1.20,2012年08月29日,2012年08月30日,2014年08月30日,,,喀什市,2012年04月29日
喀什市,6531012012B01000,深圳产业园,喀什机场西侧、314国道北侧,11.936260,0.000000,工业用地,挂牌出让,50,房地产业,四级,74.0000,喀什深圳产业园开发投资有限公司,,1.20,2012年08月29日,2012年08月30日,2014年08月30日,,,喀什市,2012年04月29日
喀什市,6531012012B00995,深圳产业园,喀什机场西侧、314国道北侧,3.845580,0.000000,工业用地,挂牌出让,50,房地产业,四级,26.0000,喀什深圳产业园开发投资有限公司,,0.20,2012年08月09日,2012年08月10日,2014年08月10日,,,喀什市,2012年04月29日
喀什市,6531012012B00985,深圳产业园,喀什机场西侧、314国道北侧,4.848410,0.000000,工业用地,挂牌出让,50,房地产业,四级,32.0000,喀什深圳产业园开发投资有限公司,,0.20,2012年08月29日,2012年08月30日,2014年08月30日,,,喀什市,2012年04月29日
获嘉县,4107242012B00505,王迎秋、刘广雳、周利枝、贠霄、李国萍、马艳芳,荣昌路北侧,0.161800,0.161800,其他普通商品住房用地,挂牌出让,70,房地产业,一级,27.0000,王迎秋、刘广雳、周利枝、贠霄、李国萍、马艳芳,1.60,1.90,2012年07月29日,2012年10月29日,2014年10月29日,,,获嘉县,2012年04月29日
北碚区,5001092012A00394,水土高新园飞马小学项目,北碚区水土镇飞马村,1.810300,0.000000,科教用地,划拨,,国家机构,六级,412.7463,,,1.00,2012年10月29日,2012年10月29日,2014年10月29日,,,重庆市人民政府,2012年04月29日
五原县,1508212012B00169,五原县古郡国际商住城,五原县隆兴昌镇新华南路西侧,1.920340,0.352040,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 其他商服用地40,房地产业,一级,662.5000,包头市实达房地产开发有限责任公司,1.00,3.00,2012年04月29日,2012年04月29日,2015年04月29日,,,五原县,2012年04月29日
关岭布依族苗族自治县,5204242012A02189,关岭自治县廉租房,关岭自治县关索镇大龙潭村、顶云乡坪寨村,2.160800,0.184600,廉租住房用地,划拨,,公共设施管理业,三级,,,1.50,,2012年04月28日,2012年06月28日,2014年04月28日,,,关岭自治县人民政府,2012年04月29日
喀什市,6531012012B00446,拜合然木花园小区,慕士塔格路北侧,0.389000,0.389000,其他普通商品住房用地,挂牌出让,70,房地产业,三级,231.0000,新疆大发房地产开发有限公司喀什分公司,1.00,2.00,2012年05月30日,2012年06月01日,2014年06月01日,,,喀什市,2012年04月29日
平坝县,5204212012A00355,平坝县文化馆至平引路景观大道工程项目,平坝县城关镇中山村、信泉村、顺城村,10.759300,0.000000,公路用地,划拨,,国家机构,四级,,,,,2012年05月30日,2012年06月30日,2014年06月30日,,,平坝县人民政府,2012年04月29日
平坝县,5204212012A00346,平坝县西北客运站工程,平坝县城关镇尧南村,6.654300,0.000000,公路用地,划拨,,国家机构,五级,,,14.00,,2011年07月28日,2011年08月26日,2013年08月28日,,,平坝县人民政府,2012年04月29日
许昌县,4110232012A00093,城市基础设施,尚德路,7.170800,0.000000,公路用地,划拨,,国家机构,未评估地区,,,,,2012年05月04日,2012年05月07日,2012年07月09日,,,许昌县人民政府,2012年04月29日
许昌县,4110232012A00087,城市基础设施,许昌县平安大道,9.256400,0.000000,公路用地,划拨,,国家机构,未评估地区,,,,,2012年05月04日,2012年05月07日,2012年07月09日,,,许昌县人民政府,2012年04月29日
玉门市,6209812012B00117,移动通信基站,花海镇、低窝铺等处,0.020000,0.000000,公共设施用地,协议出让,50,电信和其他信息传输服务业,未评估地区,2.6000,中国移动通信集团甘肃有限公司玉门市公司,,1.00,2012年04月29日,2012年04月29日,2012年05月30日,,,玉门市,2012年04月29日
获嘉县,4107242012B00499,新乡市恒诚面业有限公司,顺安路与梧桐路交叉口东南角,4.051500,4.051500,工业用地,挂牌出让,50,农副食品加工业,三级,517.0000,新乡市恒诚面业有限公司,1.00,,2012年07月29日,2012年10月29日,2014年10月29日,,,获嘉县,2012年04月29日
哈尔滨市本级,2301002012B13395,国有土地使用权转让,香坊区幸福路靠河寨,1.373800,1.373800,工业用地,协议出让,50,畜牧业,五级,216.5200,哈尔滨市冰城牧业有限公司,,,2012年04月29日,2012年04月29日,2012年04月29日,,,哈尔滨市,2012年04月29日
青冈县,2312232012B00137,黑龙江盛丰房地产开发有限公司,青冈县哈黑路东侧、规划医院北路北侧,1.952500,1.952500,其他商服用地,挂牌出让,40,房地产业,四级,222.5795,黑龙江盛丰房地产开发有限公司,2.00,2.00,2012年05月03日,2012年05月03日,2013年12月31日,,,青冈县,2012年04月29日
哈尔滨市本级,2301002012B09990,国有土地使用权转让,道里区安发街69号,0.100700,0.100700,其他商服用地,协议出让,40,娱乐业,五级,418.7200,张愈平,,,2012年04月29日,1900年01月01日,1900年01月01日,,,哈尔滨市,2012年04月29日
冀州市,1311812012B00186,河北中金诚信房地产开发有限公司,冀州市信都路南侧、建设大街东侧,0.829033,0.829033,其他普通商品住房用地,挂牌出让,其他普通商品住房用地70年; 其他商服用地40,房地产业,二级,1430.0800,河北中金诚信房地产开发有限公司,1.00,4.00,2012年04月29日,2012年12月31日,2015年12月31日,,,冀州市,2012年04月29日
哈尔滨市本级,2301002012B13426,国有土地使用权转让,南岗区文景街40号,0.409200,0.409200,仓储用地,协议出让,50,仓储业,五级,131.9100,黑龙江中建信科投资有限公司,,,2012年04月29日,2012年04月29日,2012年04月29日,,,哈尔滨市,2012年04月29日
杭州市本级,3301002012A02601,长睦单元R22-01地块幼儿园,江干区,0.570600,0.000000,科教用地,划拨,,教育业,七级,,,,0.80,2012年04月29日,2013年04月29日,2016年04月29日,,,杭州市人民政府,2012年04月29日
温州市本级,3303002012B33449-2,温州胜隆汽车部件有限公司,温州经济技术开发区滨海园区C607-b1-2地块,0.332763,0.216302,工业用地,挂牌出让,50,通用设备制造业,七级,240.0000,温州胜隆汽车部件有限公司,0.80,2.00,2012年04月29日,2012年10月28日,2015年10月27日,,,温州市,2012年04月29日
农安县,2201222012A00256,吉林省农安县哈拉海镇法庭,哈拉海镇街内,0.093100,0.093100,机关团体用地,划拨,,国家机构,三级,,,0.54,,2012年04月30日,2012年05月10日,2014年05月09日,,,农安县人民政府,2012年04月29日
安图县,2224262012B00165,商业用地,安图县永庆乡,0.158700,0.022400,其他商服用地,挂牌出让,40,商务服务业,一级,2.1504,安图县诚信房地产开发有限公司,1.00,1.50,2012年04月29日,2012年04月29日,2012年04月29日,,,安图县,2012年04月29日
安图县,2224262012B00179,商业用地,安图县永庆乡,0.158700,0.041400,其他商服用地,挂牌出让,40,商务服务业,一级,3.9744,安图诚信房地产开发有限公司,1.00,1.50,2012年04月29日,2012年04月29日,2012年12月31日,,,安图县,2012年04月29日
关岭布依族苗族自治县,5204242012A02190,关岭县交通运输检测中心,关岭自治县关索镇西坪村,1.142200,0.000000,公共设施用地,划拨,,公共设施管理业,三级,,,1.00,1.50,2012年04月30日,2012年05月30日,2014年05月30日,,,关岭布依族苗族自治县人民政府,2012年04月29日
玉屏侗族自治县,5222232012B00167,玉屏县大龙镇大龙堡龙坡片区1号地块国有建设使用权挂牌出让,玉屏县大龙镇大龙堡龙坡,3.386700,0.000000,工业用地,挂牌出让,50,其它,十四等级,549.0000,贵州大龙深科矿业有限公司、贵州大龙清发矿业有公司,0.70,0.00,2012年04月30日,2012年04月30日,2014年04月29日,,,贵州大龙经济开发区管理委员会,2012年04月29日
哈尔滨市本级,2301002012A09009-3,南岗区征仪路—跃兴街局部地段经济适用住房项目（A-01地块）,南岗区征仪路-跃兴街,7.617390,0.000000,经济适用住房用地,划拨,,房地产业,五级,0.0000,,1.00,3.54,2012年04月29日,2013年04月29日,2015年04月29日,,,哈尔滨市人民政府,2012年04月29日
老边区,2108112012A01709,营口实验高级中学工程项目,老边区营东新城纬四路南、纬五路北、新东路西、经一路东,11.646500,2.049800,科教用地,划拨,,教育业,未评估地区,0.0000,,0.00,1.20,2012年06月29日,2012年07月30日,2014年07月29日,,,营口市人民政府,2012年04月29日
肥西县,3401232012B00666,合肥晟成制造加工有限公司,高店乡,1.971000,1.971000,工业用地,挂牌出让,50,其它,十级,331.1280,合肥晟成制造加工有限公司,1.00,0.00,2012年05月18日,2012年06月26日,2013年06月25日,,,安徽省肥西县,2012年04月29日
延吉市,2224012012A00296,部队公寓,延西街，公园路北侧,0.202000,0.202000,军事设施用地,划拨,,国家机构,四级,,,1.00,,2012年04月19日,2012年04月20日,2012年08月31日,,,延吉市人民政府,2012年04月29日
涡阳县,3416212012A00621,安徽电力涡阳供电有限责任公司供变电所建设,高公镇高楚路南侧,0.514000,0.000000,公共设施用地,划拨,,其它,一级,,,,1.50,2012年04月29日,2012年04月29日,2012年04月29日,,,涡阳县人民政府,2012年04月29日
平坝县,5204212012A00332,平坝县大硐坡安置房,平坝县城关镇大硐村,11.057900,0.000000,经济适用住房用地,划拨,,国家机构,未评估地区,,,2.20,,2012年05月28日,2012年07月30日,2014年07月30日,,,平坝县人民政府,2012年04月29日
涡阳县,3416212012A00617,安徽电力涡阳供电有限责任公司供变电所建设,临湖镇和谐路东侧、光明路南侧,0.634600,0.000000,公共设施用地,划拨,,其它,一级,,,,1.50,2012年04月29日,2012年04月29日,2012年04月29日,,,涡阳县人民政府,2012年04月29日
双牌县,4311232012B00156,蒋大智,双牌县城北,0.087000,0.087000,其他商服用地,协议出让,50,住宿业,六级,17.4000,蒋大智,1.00,2.50,2012年04月30日,2012年10月15日,2013年12月30日,,,双牌县,2012年04月29日
腾冲县,5305222012B00707,城镇单一住宅用地,腾越镇观音塘社区观音塘小区,0.028800,0.028800,其他普通商品住房用地,协议出让,70,房地产业,一级,41.2412,董培春,1.00,,2012年04月29日,2012年04月29日,2012年04月29日,,,腾冲县,2012年04月29日
哈尔滨市本级,2301002012B09971,亚马逊物流设备装配基地项目,哈南工业新城南城第七大道、南城四路西北侧,0.626000,0.000000,工业用地,协议出让,50,仓储业,八级,198.4500,哈尔滨四季达隆物流股份有限公司,1.00,,2012年05月09日,2012年05月31日,2014年05月31日,,,哈尔滨市,2012年04月29日
新兴县,4453212012B01109,房改房补办出让,新城镇竹围洞22幢204房,0.002000,0.002000,其他普通商品住房用地,协议出让,62,房地产业,一级,0.3724,童国华,,,2012年04月29日,1900年01月01日,1900年01月01日,,,新兴县,2012年04月29日
三明市本级,3504002012A00060,审判法庭功能性用房,三元区下洋,0.838300,0.838300,机关团体用地,划拨,,国家机构,二级,0.0000,,0.00,2.50,2012年04月29日,2012年05月14日,2014年05月14日,,,三明市人民政府,2012年04月29日
五华县,4414242012B05532,周建龙,华城镇环城街,0.005600,0.005600,其他商服用地,协议出让,40,居民服务业,十二级,0.6621,周建龙,,,2012年04月28日,1900年01月01日,1900年01月01日,,,五华县,2012年04月29日
邵武市,3507812012A00499,园区道路、绿地用地,金塘工业集中区,14.097200,0.000000,公路用地,划拨,,道路运输业,五级,0.0000,,0.00,0.01,2012年10月29日,2013年04月29日,2015年04月29日,,,福建省人民政府,2012年04月29日
