行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
揭西县,4452222012B00246,揭阳市润鑫实业有限公司承让国有建设用地使用权,揭西县五经富镇（揭阳高新技术开发区）S335线省道以南，2号街以北,4.531700,0.000000,工业用地,挂牌出让,50,金属制品业,一级,675.0000,揭阳市润鑫实业有限公司,0.80,1.50,2012年06月30日,2012年12月01日,2014年11月30日,,,揭西县,2012年04月06日
肃南裕固族自治县,6207212012B00096,白银四级水电站建设项目,肃南县白银乡,5.305000,0.000000,水工建筑用地,挂牌出让,50,水力发电,十五等级,159.1500,肃南县三河源水电开发有限责任公司,0.30,0.50,2014年04月05日,2012年04月05日,2014年04月05日,,,肃南裕固族自治县人民政府,2012年04月06日
揭西县,4452222012B00233,揭阳市库伟实业有限公司承让国有建设用地使用权,揭西县五经富镇（揭阳高新技术开发区）3号街以北，2号街以东，二号路以南，一号路以西,13.163300,0.000000,工业用地,挂牌出让,50,金属制品业,一级,1980.0000,揭阳市库伟实业有限公司,0.80,1.50,2012年06月30日,2012年12月01日,2014年11月30日,,,揭西县,2012年04月06日
揭西县,4452222012B00221,揭阳市粤光特殊钢实业有限公司承让国有建设用地使用权,揭西县五经富镇（揭阳高新技术开发区）3号街以北，2号街以西,1.485100,0.000000,工业用地,挂牌出让,50,金属制品业,一级,230.0000,揭阳市粤光特殊钢实业有限公司,0.80,1.50,2012年06月30日,2012年12月01日,2014年11月30日,,,揭西县,2012年04月06日
揭西县,4452222012B00211,揭阳市宝山特钢实业有限公司承让国有建设用地使用权,揭西县五经富镇（揭阳高新技术开发区）S335线省道以北，4号街以西,0.807800,0.000000,工业用地,挂牌出让,50,金属制品业,一级,128.0000,揭阳市宝山特钢实业有限公司,0.70,1.50,2012年06月30日,2012年12月01日,2014年11月30日,,,揭西县,2012年04月06日
揭西县,4452222012B00207,揭阳市润达肠衣有限公司承让国有建设用地使用权,揭西县五经富镇（揭阳高新技术开发区）S335线省道以南，1号街以东，二号路以西,4.809000,0.000000,工业用地,挂牌出让,50,农副食品加工业,一级,715.0000,揭阳市润达肠衣有限公司,0.80,1.50,2012年06月30日,2012年12月01日,2014年11月30日,,,揭西县,2012年04月06日
揭西县,4452222012B00196,揭阳市金诚泰五金制品有限公司承让国有建设用地使用权,揭西县五经富镇（揭阳高新技术开发区）S335线省道以北,0.504000,0.000000,工业用地,挂牌出让,50,金属制品业,一级,80.0000,揭阳市金诚泰五金制品有限公司,0.80,1.50,2012年06月30日,2012年12月01日,2014年11月30日,,,揭西县,2012年04月06日
50团,6603102012A00026-1,50团夏河营胡杨小区廉租房,50团夏河营,3.085100,0.000000,廉租住房用地,划拨,,房屋和土木工程业,十四等级,6.1702,,1.25,1.25,2012年04月10日,2012年04月10日,2013年04月10日,,,农三师国土资源局,2012年04月06日
50团,6603102012A00019-1,50团2011年保障性住房（廉租房）,50团团部,0.198100,0.142500,廉租住房用地,划拨,,房屋和土木工程业,十四等级,2.9715,,1.00,1.00,2012年04月10日,2012年04月10日,2013年04月10日,,,农三师国土资源局,2012年04月06日
揭西县,4452222012B00189,揭阳市宏和实业有限公司承让国有建设用地使用权,揭西县五经富镇（揭阳高新技术开发区）S335线省道以北,0.033700,0.000000,工业用地,挂牌出让,50,金属制品业,一级,5.4000,揭阳市宏和实业有限公司,0.70,1.50,2012年06月30日,2012年12月01日,2014年11月30日,,,揭西县,2012年04月06日
白云区,5201132012B00229,高新（沙文）2012-10（02-04-02-02）,沙文生态科技产业园,1.722700,0.000000,工业用地,挂牌出让,50,金属制品业,三级,440.0000,贵阳高新泰丰航空航天科技有限公司  贵阳泰丰直升飞机维护工程有限公司,0.70,0.00,2012年08月27日,2012年11月27日,2014年11月27日,,,贵阳市人民政府,2012年04月06日
武平县,3508242012B00057-1,农副产品深加工项目,武平县工业园区F-04-2地块,2.767300,1.137700,工业用地,挂牌出让,50,农副食品加工业,三级,166.0380,福建省武平县练家香土特产有限公司,1.00,,2012年10月05日,2012年10月05日,2013年10月05日,,,武平县,2012年04月06日
满洲里市,1507812012A00157,满洲里市西部城区基础设施建设一期工程,中俄边境南、国铁和机场公路西,89.529000,0.000000,街巷用地,划拨,,城市公共交通业,四级,,,,,2012年04月07日,2012年05月31日,2012年09月30日,,,满洲里市人民政府,2012年04月06日
来宾市本级,4513002012A00473,迁江污水处理厂,来宾市迁江镇内,6.219800,0.000000,公共设施用地,划拨,,公共设施管理业,未评估地区,0.0000,,,0.20,2012年04月07日,2012年07月07日,2013年07月07日,,,来宾市人民政府,2012年04月06日
德江县,5222272012B00070,德江县复兴乡众兴茶厂,德江县复兴乡,0.300000,0.300000,工业用地,挂牌出让,50,农副食品加工业,二级,36.0000,贵州德江众兴生态茶业有限公司,1.00,,2012年05月01日,2012年05月10日,2014年05月10日,,,德江县,2012年04月06日
綦江县,5002222012B00111,郭扶老马田,郭扶镇老马田,0.651700,0.000000,中低价位、中小套型普通商品住房用地,拍卖出让,50,房地产业,十二级,489.0000,唐跃进,1.00,2.00,2012年01月31日,2012年04月30日,2014年11月30日,,,綦江县,2012年04月06日
师直,6605122012B00063,农五师,农五师工业区205省道西侧,0.266800,0.266600,批发零售用地,挂牌出让,30,道路运输业,未评估地区,48.0000,农五师赛里木运输有限责任公司,,1.00,2012年04月18日,2012年04月20日,2013年04月20日,,,农五师,2012年04月06日
师直,6605122012B00049,幸福花园小区,博乐市建国路路以南23区,0.299000,0.299000,其他普通商品住房用地,挂牌出让,40,房地产业,未评估地区,92.0000,农五师城建房地产开发公司,1.00,3.00,2012年04月18日,2012年04月20日,2013年04月20日,,,农五师,2012年04月06日
师直,6605122012B00038,29号商住楼,博乐市黄河路以南22区,0.522600,0.000000,其他普通商品住房用地,挂牌出让,40,房地产业,未评估地区,135.0000,农五师城建房地产开发公司,1.00,3.00,2012年04月18日,2012年04月20日,2013年04月20日,,,农五师,2012年04月06日
泊头市,1309812012B00145,泊头市鑫立源房地产开发有限公司,泊头市西环西泊富路北侧，原昌达饲料公司西侧。,3.270300,0.000000,其他商服用地,挂牌出让,40,房地产业,十二级,1815.0350,泊头市鑫立源房地产开发有限公司,,1.00,2012年05月01日,2012年08月01日,2015年07月31日,,,泊头市,2012年04月06日
孝南区,4209022012B00427,孝感市华鑫铁路物资贸易有限公司,孝南区朋兴乡七一社区长兴路北,1.869800,0.000000,工业用地,挂牌出让,50,其它,一级,315.0000,孝感市华鑫铁路物资贸易有限公司,0.80,,2012年05月07日,2012年11月06日,2013年11月06日,,,孝感市孝南区,2012年04月06日
南海区,4406052012B00929,工业用地,佛山市南海区桂城街道三山新城港口路东侧佛山创智新城DS-01-02地块,5.988300,5.988300,工业用地,挂牌出让,50,计算机服务业,三级,2695.0000,佛山市盈峰置业有限公司,1.80,2.80,2012年04月06日,2013年07月06日,2017年04月06日,,,佛山市,2012年04月06日
孝南区,4209022012B00415,湖北特威特动力科技有限公司,孝南经济开发区龙宫社区,1.884200,0.000000,工业用地,挂牌出让,50,通用设备制造业,一级,317.0000,湖北特威特动力科技有限公司,1.00,,2012年05月07日,2012年11月06日,2013年11月06日,,,孝感市孝南区,2012年04月06日
