行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
龙岗区,4403072012A00079,金沙片区惠联路市政工程,坪山新区坑梓街道,0.666790,0.000000,公路用地,划拨,,国家机构,一级,1720.0000,,,,2012年04月25日,2013年04月24日,2014年04月24日,,,深圳市人民政府,2012年04月25日
龙岗区,4403072012A00067,聚青路市政工程,坪山新区坑梓街道,6.194270,0.000000,公路用地,划拨,,国家机构,一级,9012.7200,,,,2012年04月25日,2013年04月24日,2014年04月24日,,,深圳市人民政府,2012年04月25日
布尔津县,6543212012A00595,窝依莫克乡通克村牧民定居建设项目,窝依莫克乡通克村牧民定居点,13.931200,,经济适用住房用地,划拨,,社会保障业,十五等级,,,1.00,,2012年05月22日,2012年05月30日,2012年11月20日,,,布尔津县人民政府,2012年04月25日
喀什市,6531012012B00292,商业项目,喀什化工有限责任公司南侧,14.298090,0.000000,批发零售用地,挂牌出让,40,零售业,三级,5372.3400,新疆瑞鑫汽车销售服务有限公司,0.50,1.00,2012年05月09日,2012年05月12日,2014年05月09日,,,喀什市,2012年04月25日
兴和县,1509242012A00047,兴和县工业园区110KV输变电项目,兴和县城关镇西官村,0.747200,0.000000,公共设施用地,划拨,,公共设施管理业,未评估地区,,,,,2012年04月25日,2012年04月26日,2012年10月25日,,,兴和县人民政府,2012年04月25日
兴和县,1509242012A00037,兴和县大同夭110KV输变电项目,兴和县鄂尔栋镇兴胜庄村,0.862100,0.000000,公共设施用地,划拨,,公共设施管理业,未评估地区,,,,,2012年04月25日,2012年04月26日,2012年10月25日,,,兴和县人民政府,2012年04月25日
弋阳县,3611262012A00101,江西省地矿局物化探大队705基地棚户区改造一期工程,陶唐路,1.309562,1.309562,中低价位、中小套型普通商品住房用地,划拨,,地质勘查业,二级,0.0000,,1.40,1.40,2012年05月25日,2013年05月25日,2014年05月25日,,,弋阳县人民政府,2012年04月25日
镇安县,6110252012B00160,镇安县西环花园小区建设项目,镇安县西环路与过境路交汇处,0.065500,0.000000,其他普通商品住房用地,挂牌出让,70,房地产业,三级,90.9000,镇安益铭房地产开发有限责任公司,1.00,4.23,2012年04月28日,2012年05月08日,2013年08月16日,,,镇安县,2012年04月25日
镇安县,6110252012B00149,镇安县宜居岭南小区建设项目,永乐镇岭南路,0.071700,0.000000,其他普通商品住房用地,挂牌出让,70,房地产业,四级,93.9000,镇安永欣房地产开发有限公司,1.00,6.50,2012年04月28日,2012年05月08日,2013年08月28日,,,镇安县,2012年04月25日
攀枝花市本级,5104002012B02511,批发零售用地（川港燃气）,炳三区陈家垭口隧道旁,0.442597,0.442597,批发零售用地,挂牌出让,40,零售业,一级,303.0000,攀枝花川港燃气有限公司,,0.18,2012年04月25日,2013年04月25日,2014年04月25日,,,攀枝花市,2012年04月25日
