行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
赤水市,5203812012A00395,赤水市森林公安分局业务技术用房和赤水市林权管理和流转中心业务用房,赤金大道侧面,0.177600,0.000000,公共设施用地,划拨,,林业,六级,,,1.00,3.50,2012年05月31日,2012年07月31日,2013年12月31日,,,赤水市人民政府,2012年04月12日
赤水市,5203812012B00377,文华办严家村同心组佳德驾校东南侧工业建设,文华办严家村同心组佳德驾校东南侧,1.333400,0.000000,工业用地,挂牌出让,50,农副食品加工业,六级,257.0000,贵州赤水市锦江醋业有限公司,1.00,,2012年05月31日,2012年07月31日,2013年12月31日,,,赤水市,2012年04月12日
九台市,2201812012B00089,吉林建华管桩有限公司厂房及办公楼项目,九台市卡伦镇,0.499400,0.000000,工业用地,挂牌出让,50,水泥及石膏制品制造,十级,77.9064,吉林建华管桩有限公司,0.70,,2012年04月22日,2012年06月22日,2014年06月22日,,,九台市,2012年04月12日
赤水市,5203812012B00354,赤水市长期镇天堂坝处工业建设,赤水市长期镇天堂坝处,2.918800,0.000000,工业用地,挂牌出让,50,农业,六级,281.0000,赤水市龙泉原生态石斛产业实业有限公司,0.70,,2012年05月31日,2012年07月31日,2013年07月31日,,,赤水市,2012年04月12日
扶风县,6103242012A00186,廉租房,扶风县城新区,0.744000,0.000000,廉租住房用地,划拨,,国家机构,一级,89.0000,,1.60,,2012年04月10日,2012年04月25日,2013年08月09日,,,扶风县人民政府,2012年04月12日
九台市,2201812012B00063,吉林省欣圻机械制造有限公司年产30万套轨道客车配件项目,九台市卡伦镇,6.024000,0.000000,工业用地,挂牌出让,50,专用设备制造业,十级,891.5520,吉林省欣圻机械制造有限公司,0.70,,2012年04月22日,2012年06月22日,2014年06月22日,,,九台市,2012年04月12日
九台市,2201812012B00077,长春金维轨道基础材料制造有限公司厂房及办公楼项目,九台市卡伦镇,0.867500,0.000000,工业用地,挂牌出让,50,专用设备制造业,十级,128.3900,长春金维轨道基础材料制造有限公司,0.70,0.00,2012年04月22日,2012年06月22日,2014年06月22日,,,九台市,2012年04月12日
上海市本级,3101002012A05399,新建上海宝粮军粮供应站,宝山区祁连镇5 街坊 等,0.271240,0.271240,公共设施用地,划拨,,社会保障业,七级,,,1.00,,2012年09月14日,2012年09月15日,2013年06月15日,,,宝山区,2012年04月12日
克拉玛依市本级,6502002012B00146,改性沥青及建筑防水材料,石化工业园区内，北四路以北、东八街以西,2.587595,0.326368,工业用地,挂牌出让,50,石油加工、炼焦及核燃料加工业,一级,170.0000,新疆路睿通公路工程技术有限公司,0.60,,2012年04月20日,2012年09月01日,2014年12月31日,,,克拉玛依市,2012年04月12日
南岸区,5001082012B00182,工业项目,经开区鹿角组团I分区I26-5/03,1.404000,0.000000,工业用地,拍卖出让,50,通讯设备、计算机及其他电子设备制造业,八级,1420.0000,重庆思尔佳机电设备有限公司,0.70,,2012年05月31日,2012年11月30日,2014年11月30日,,,重庆市,2012年04月12日
大连市本级,2102002012A08148,城内小学扩建,友谊街道复兴路78号,1.483200,1.483200,科教用地,划拨,,国家机构,未评估地区,0.0000,,,0.80,2012年04月12日,2012年04月30日,2012年09月30日,,,大连市国土资源和房屋局,2012年04月12日
