行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
惠安县,3505212016B00626,惠安县施雄中西医结合医院,涂寨镇曾厝工业区,0.208100,0.208100,医卫慈善用地,协议出让,50,卫生,十一级,109.2420,惠安县施雄中西医结合医院,0.00,2.50,2018年01月07日,2019年01月07日,2022年01月07日,,,惠安县,2016年07月08日
惠安县,3505212016B00637,晋江裕福集团有限公司扩建厂房项目,黄塘镇省吟村,0.140200,0.000000,工业用地,协议出让,50,金属制品业,十一级,43.2400,晋江裕福集团有限公司,1.00,0.00,2018年01月07日,2019年01月07日,2022年01月07日,,,惠安县,2016年07月08日
丰顺县,4414232016B00848,广东金利华电器科技有限公司,丰顺新区生态工业区4号地B块,3.868790,0.000000,工业用地,拍卖出让,50,其它,十二级,580.3185,广东金利华电器科技有限公司,1.00,2.00,2016年09月16日,2017年03月16日,2019年03月16日,,,丰顺县,2016年07月08日
萝岗区,4401162016A00368,科学城市政道路南翔二路等5条道路,广州开发区科学城南翔二路、南翔三路、南云三路、南云四路、南云五路,3.549500,0.000000,公路用地,划拨,,国家机构,三级,,,,,2016年07月08日,,,,,广州经济技术开发区管理委员会,2016年07月08日
萝岗区,4401162016A00357,新乐路、新达路、碧水路等5条市政道路,广州市黄埔区新乐路、新达路、碧水路、翠山路、暹岗一纵路,2.814500,0.000000,公路用地,划拨,,国家机构,三级,,,,,2016年07月08日,,,,,广州经济技术开发区管理委员会,2016年07月08日
龙海市,3506812016B04637,龙海市旭诚建材有限公司,港尾镇斗美村,3.270000,0.000000,工业用地,挂牌出让,50,水泥、石灰和石膏的制造,十级,774.0000,龙海市旭诚建材有限公司,0.90,0.00,2016年09月08日,2017年09月08日,2019年09月08日,,,龙海市,2016年07月08日
萝岗区,4401162016A00222,萝岗社区经济联合社留用地,广州市黄埔区开创大道以南、开达路以东,9.510200,0.000000,商务金融用地,划拨,,基层群众自治组织,三级,,,1.00,2.50,2016年07月08日,2017年07月08日,2019年01月08日,,,广州经济技术开发区管理委员会,2016年07月08日
萝岗区,4401162016A00210,萝岗社区经济联合社留用地,广州市黄埔区香雪大道以北、水西路以西,8.536000,0.000000,商务金融用地,划拨,,基层群众自治组织,三级,,,1.00,2.50,2016年07月08日,2017年07月08日,2019年01月08日,,,广州经济技术开发区管理委员会,2016年07月08日
惠州市本级,4413002016B12296,惠州市莱特照明科技有限公司申请受让国有建设用地使用权,惠州市仲恺高新区陈江街道ZKC-052-09-01号地块,2.523300,0.310100,工业用地,挂牌出让,50,通讯设备、计算机及其他电子设备制造业,五级,1089.0000,惠州市莱特照明科技有限公司,1.40,,2016年10月08日,2017年01月08日,2019年01月08日,,,惠州市,2016年07月08日
椒江区,3310022016B00150-2,椒江十塘三期D-11-01-01（工业）出让地块,椒江区九条河东侧十塘三期D-11-01-01（工业）出让地块,1.771500,1.599500,工业用地,挂牌出让,50,工艺品及其他制造业,七级,1410.0000,台州市椒江联谊实业总公司,1.10,0.00,2016年09月30日,2017年06月30日,2019年06月30日,,,台州市,2016年07月08日
桐庐县,3301222016B00392,桐庐佳辉塑料制品有限公司,分水镇大路村,0.017100,0.000000,工业用地,挂牌出让,49,文教体育用品制造业,三级,5.3010,桐庐佳辉塑料制品有限公司,1.20,,2016年08月05日,2017年02月05日,2018年02月05日,,,桐庐县,2016年07月08日
萝岗区,4401162016A00370-1,水西路、香雪大道、香雪一至六路、荔翠街市政道路,广州市黄埔区水西路、香雪大道、香雪一路至香雪六路、荔翠街,23.170900,0.000000,公路用地,划拨,,国家机构,三级,,,,,2016年07月08日,,,,,广州经济技术开发区管理委员会,2016年07月08日
萝岗区,4401162016A00314,华沙社区经济联合社留用地,广州市黄埔区广汕公路北侧,2.551500,0.000000,商务金融用地,划拨,,基层群众自治组织,三级,,,1.00,2.50,2016年07月08日,2017年07月08日,2019年01月08日,,,广州经济技术开发区管理委员会,2016年07月08日
萝岗区,4401162016A00305,黄陂社区经济联合社留用地,广州市黄埔区广汕公路北侧,3.109600,0.000000,商务金融用地,划拨,,基层群众自治组织,三级,,,1.00,2.50,2016年07月08日,2017年07月08日,2019年01月08日,,,广州经济技术开发区管理委员会,2016年07月08日
萝岗区,4401162016A00297,华沙社区经济联合社留用地,广州市黄埔区广汕公路北侧,2.082580,0.000000,商务金融用地,划拨,,基层群众自治组织,三级,,,1.00,2.50,2016年07月08日,2017年07月08日,2019年01月08日,,,广州经济技术开发区管理委员会,2016年07月08日
顺德区,4406062016B79058,"容桂-岑善鸿,岑健鸿,岑绍鸿-住宅",佛山市顺德区容桂幸福居委会三角塘路16号之一,0.010395,0.010395,其他普通商品住房用地,协议出让,70,房地产业,三级,3.5193,"岑善鸿,岑健鸿,岑绍鸿",,,,,,,,佛山市顺德区,2016年07月08日
