行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
台江县,5226302014A00131,台江县台拱镇路网建设,台江县台拱镇街上,1.000000,0.000000,公共设施用地,划拨,,城市公共交通业,一级,0.0000,,0.00,0.00,2014年01月20日,2014年12月10日,2017年01月02日,,,台江县人民政府,2014年01月07日
台江县,5226302014A00127-1,台江县城区防洪堤建设,台江县台拱镇,1.000000,0.000000,公共设施用地,划拨,,公共设施管理业,一级,0.0000,,0.00,0.00,2014年01月20日,2014年12月05日,2018年04月16日,,,台江县人民政府,2014年01月07日
台江县,5226302014A00112,台江县台拱镇路网建设,台江县台拱镇街上,1.000000,0.000000,公共设施用地,划拨,,房屋和土木工程业,一级,0.0000,,0.00,0.00,2014年01月17日,2014年12月02日,2017年01月04日,,,台江县人民政府,2014年01月07日
台江县,5226302014A00106,台江县台拱镇路网建设,台江县台拱镇街上,1.000000,0.000000,公共设施用地,划拨,,房屋和土木工程业,一级,0.0000,,0.00,0.00,2014年01月11日,2014年12月09日,2017年01月04日,,,台江县人民政府,2014年01月07日
台江县,5226302014A00097,台江县台拱镇路网建设,台江县台拱镇街上,1.000000,0.000000,公共设施用地,划拨,,房屋和土木工程业,一级,,,,,2014年01月11日,2014年12月12日,2017年01月05日,,,台江县人民政府,2014年01月07日
台江县,5226302014A00087,台江县台拱镇路网建设,台江县台拱镇街上,1.000000,0.000000,公共设施用地,划拨,,房屋和土木工程业,一级,0.0000,,0.00,0.00,2014年01月10日,2014年12月12日,2017年01月05日,,,台江县人民政府,2014年01月07日
台江县,5226302014A00077,台江县台拱镇路网建设,台江县台拱镇街上,1.000000,0.000000,公共设施用地,划拨,,房屋和土木工程业,一级,0.0000,,0.00,0.00,2014年01月10日,2014年11月06日,2017年02月01日,,,台江县人民政府,2014年01月07日
台江县,5226302014A00062,台江县台拱镇路网建设,台江县台拱镇,1.000000,0.000000,公共设施用地,划拨,,房屋和土木工程业,二级,0.0000,,0.00,0.00,2014年01月10日,2014年12月12日,2017年05月03日,,,台江县人民政府,2014年01月07日
台江县,5226302014A00055,台江县台拱镇路网建设,台江县台拱镇街上,1.000000,0.000000,公共设施用地,划拨,,体育,一级,0.0000,,0.00,0.00,2014年01月17日,2014年01月24日,2017年01月11日,,,台江县人民政府,2014年01月07日
晋江市,3505822014A00411,福建省晋江市工业园区开发建设有限公司翔源路绿化项目用地,灵源街道大山后社区、永和镇力争村、菌边村,0.676800,0.000000,公园与绿地,划拨,,公共设施管理业,八级,62.8694,,,,1900年01月01日,1900年01月01日,1900年01月01日,,,晋江市人民政府,2014年01月07日
