行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
叶城县,6531262015A00047,叶城县气象局气象观测建设项目,叶城县育才路水景公园西侧,1.494200,0.000000,公共设施用地,划拨,,研究与试验发展,四级,,,,1.00,2015年02月28日,2015年03月20日,2015年12月31日,,,自治区国土资厅,2015年02月08日
叶城县,6531262015A00031,2014年上海市对口援建叶城县智能温室（一期）建设项目,叶城县叶城县东侧与纬一路交叉处,1.118000,0.000000,科教用地,划拨,,教育业,四级,,,,1.00,2015年02月10日,2015年03月01日,2015年12月31日,,,自治区国土资源厅,2015年02月08日
叶城县,6531262015A00022,国网新疆疆南供电有限责任公司叶城县供电公司110千伏零公里变电所建设项目,叶城县219国道4公里处东侧1公路位置,0.504200,0.000000,公共设施用地,划拨,,公共设施管理业,四级,0.0000,,0.00,1.00,2015年02月10日,2015年03月01日,2015年12月31日,,,自治区国土资源厅,2015年02月08日
库车县,6529232015B00047,哈尼喀塔木信用社,库车县哈尼喀塔木乡集镇建设规划区内,0.032860,0.032860,商务金融用地,挂牌出让,40,银行业,未评估地区,4.9570,库车县农村信用合作联社,1.00,,1900年01月01日,1900年01月01日,1900年01月01日,,,库车县,2015年02月08日
库车县,6529232015B00057,新城信用社,库车县天山路以南、五一路以东,0.102710,0.102710,商务金融用地,挂牌出让,40,银行业,一级,115.1430,库车县农村信用合作联社,,1.50,1900年01月01日,1900年01月01日,1900年01月01日,,,库车县,2015年02月08日
库车县,6529232015B00068,农村信用合作联社营业部,库车县友谊路以西、文化路以南,0.108020,0.108020,商务金融用地,挂牌出让,40,银行业,一级,160.1461,库车县农村信用合作联社,,2.40,1900年01月01日,1900年01月01日,1900年01月01日,,,库车县,2015年02月08日
伊金霍洛旗,1506272015B01364,K-45-01,阿镇长泰街南、苏布尔嘎路北、公园街东、佛山东路西,33.221700,0.000000,其他商服用地,挂牌出让,40,燃气生产和供应业,三级,8679.8400,内蒙古元锦电力有限公司,0.00,3.00,2015年04月08日,2016年02月08日,2018年02月08日,,,伊金霍洛旗,2015年02月08日
库车县,6529232015B00037,玉奇吾斯塘信用社,库车县玉奇吾斯塘乡集镇建设规划区内,0.176843,0.176843,商务金融用地,挂牌出让,40,银行业,未评估地区,26.6768,库车县农村信用合作联社,1.00,,1900年01月01日,1900年01月01日,1900年01月01日,,,库车县,2015年02月08日
伊金霍洛旗,1506272015B01358,K-43-04,阿镇长盛街南、长青街北、公园街东、滨河大道西,29.085400,0.000000,其他商服用地,挂牌出让,40,文化艺术业,三级,4361.2296,鄂尔多斯市百年树人演艺有限公司,0.00,2.00,2015年04月08日,2016年02月08日,2018年02月08日,,,伊金霍洛旗,2015年02月08日
,,,,,,,,,,,,,,,,,,,,,
伊金霍洛旗,1506272015B01338,K-17-02-02,阿镇合同庙街南、纳林希里路东、福慧北路西,5.844400,0.000000,其他商服用地,挂牌出让,40,广播、电视、电影和音像业,三级,1124.0736,鄂尔多斯市文化产业园影视传媒有限公司,0.00,2.00,2015年04月08日,2016年02月08日,2018年02月08日,,,伊金霍洛旗,2015年02月08日
滦南县,1302242015B00447,建设建材厂,滦南县青坨营镇小水坡村东,2.624186,0.000000,仓储用地,挂牌出让,50,砖瓦、石材及其他建筑材料制造,二级,354.2670,滦南盘龙建材有限公司,0.70,0.00,2015年02月10日,2015年03月10日,2017年03月09日,,,滦南县,2015年02月08日
诸暨市,3306812015B11620-1,诸暨市盛邦包装有限公司工业用地,安华镇安华村,0.333300,0.333300,工业用地,拍卖出让,50,造纸及纸质品业,九级,165.0000,诸暨市盛邦包装有限公司,2.24,2.24,2015年02月08日,2015年08月08日,2017年08月07日,,,诸暨市,2015年02月08日
湘潭市本级,4303002015A00136,湘锰国有独立工矿棚户区改造建设项目（5号地块）,雨湖区鹤龄镇,0.854400,0.854400,经济适用住房用地,划拨,,其它,四级,0.0000,,1.94,1.94,2015年02月08日,2016年02月08日,2017年02月08日,,,湘潭市人民政府,2015年02月08日
通道侗族自治县,4312302015B00202,房地产开发（美轮美奂）,通道县双江镇转兵中路（萨岁广场对面）,2.739457,2.739457,其他普通商品住房用地,拍卖出让,其他商服用地40年; 其他普通商品住房用地70,房地产业,三级,1398.0000,永州市美轮美奂置业有限公司,1.01,2.00,2015年03月28日,2015年12月31日,2018年12月30日,,,通道侗族自治县,2015年02月08日
诸暨市,3306812015B11608-1,诸暨市振皓包装有限公司工业用地,安华镇浣丰村,0.333300,0.333300,工业用地,拍卖出让,50,纺织服装、鞋、帽制造业,九级,165.0000,诸暨市振皓包装有限公司,3.19,3.19,2015年02月08日,2015年08月08日,2017年08月07日,,,诸暨市,2015年02月08日
