行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
布尔津县,6543212013A01419,窝依莫克乡也拉曼牧民定居项目,窝依莫克乡也拉曼村行政区域内,0.824000,0.000000,经济适用住房用地,划拨,,社会保障业,十五等级,,,1.50,,2013年05月17日,2013年06月15日,2013年12月10日,,,布尔津县人民政府,2013年10月21日
霍城县,6540232013B01385-1,霍城县广福果品有限公司,霍城县莫乎尔牧场粗粮加工厂以西,0.590100,0.590100,仓储用地,挂牌出让,50,农、林、牧、渔服务业,三级,51.0000,霍城县广福果品有限公司,0.80,,2013年10月22日,2013年10月23日,2014年10月23日,,,霍城县,2013年10月21日
金秀瑶族自治县,4513242013B00210,金秀县城田村水库边（原风情园对面）开发项目,金秀县城田村水库边（原风情园对面）,0.858300,0.244200,其他普通商品住房用地,拍卖出让,70,房地产业,未评估地区,1670.0000,柳州市长城房地产有限公司,1.00,1.50,2013年10月31日,2013年12月31日,2016年12月31日,,,金秀瑶族自治县,2013年10月21日
余姚市,3302812013B01276,余姚市生惠金属制品厂年产500万件五金配件生产项目,三七市镇云山村,0.629900,0.000000,工业用地,挂牌出让,50,金属制品业,一级,377.9400,余姚市生惠金属制品厂,1.20,1.50,2013年10月15日,2014年03月25日,2015年03月25日,,,余姚市,2013年10月21日
汤阴县,4105232013B01240,汤阴县建投开发有限公司,汤阴县产业集聚区汤伏路与阳光大道交叉口西南方位,2.362500,0.000000,其他商服用地,挂牌出让,40,房地产业,十三等级,990.0000,汤阴县建投开发有限公司,2.00,3.00,2014年01月21日,2014年10月21日,2015年10月21日,,,汤阴县,2013年10月21日
余姚市,3302812013B01051,余姚市亿挺电器有限公司年产500万套塑料件生产项目,泗门镇谢家路村,0.466000,0.000000,工业用地,挂牌出让,50,塑料制品业,一级,244.6500,余姚市亿挺电器有限公司,1.20,1.50,2013年10月15日,2013年11月16日,2014年11月16日,,,余姚市,2013年10月21日
汤阴县,4105232013B01230,汤阴县建投开发有限公司,汤阴县中华路与兰村路交叉口东北方位,4.626690,4.626690,其他商服用地,挂牌出让,40,房地产业,十三等级,3970.0000,汤阴县建投开发有限公司,2.00,3.00,2014年01月21日,2014年10月21日,2015年10月21日,,,汤阴县,2013年10月21日
余杭区,3301102013B01607,杭州余杭经济技术开发区塘宁路西侧昌达路北侧地块,运河街道章家河村,8.483400,8.483400,工业用地,挂牌出让,50,其它,八级,9066.4597,杭州诺邦无纺股份有限公司,1.10,0.00,2013年11月27日,2014年08月21日,2017年02月21日,,,余杭区,2013年10月21日
呼图壁县,6523232013B00655,年产预焙阳极12万吨项目,呼图壁县工业园区化工区,4.000100,0.000000,工业用地,挂牌出让,50,其它,未评估地区,108.0000,呼图壁县兴化美联碳素制品有限公司,0.70,,2013年10月21日,2013年10月21日,2014年10月21日,,,呼图壁县,2013年10月21日
临沂市本级,3713002013B07896,临沂市人民政府关于挂牌出让临沂临港经济开发区一宗国有建设用地使用权的批复,临港区坪上镇卢家洼子村,1.455200,0.000000,工业用地,挂牌出让,50,化学纤维制造业,十四等级,171.0000,孙秀芹,0.80,0.00,2013年10月22日,2013年10月23日,2014年10月23日,,,临沂市,2013年10月21日
汤阴县,4105232013B01220,汤阴县建投开发有限公司,汤阴县宜沟镇中兴路与创业大道交叉口东南方位,1.083700,0.000000,其他商服用地,挂牌出让,40,房地产业,十三等级,422.0000,汤阴县建投开发有限公司,2.00,3.00,2014年01月21日,2014年10月21日,2015年10月21日,,,汤阴县,2013年10月21日
思南县,5222252013B00589-1,思南县SN2013-044号,思南县思唐镇白沙井村,5.112500,0.000000,其他商服用地,挂牌出让,40,房地产业,十五等级,2761.0000,思南五峰国有资产经营管理有限公司,1.00,6.90,2014年06月21日,2015年06月21日,2018年06月21日,,,思南县县人民政府,2013年10月21日
余姚市,3302812013B01008,宁波海洋铜业有限公司年产1.5万吨铜棒材深加工生产项目,泗门镇相公潭村,0.373900,0.000000,工业用地,挂牌出让,50,其它,一级,207.5145,宁波海洋铜业有限公司,1.00,1.50,2013年10月15日,2013年11月16日,2014年11月16日,,,余姚市,2013年10月21日
临沂市本级,3713002013B07887,临沂市人民政府关于挂牌出让临沂临港经济开发区一宗国有建设用地使用权的批复,临港区坪上镇,1.555600,0.000000,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,十四等级,561.0000,临沂临港产业资产运营管理有限公司,1.00,1.80,2013年10月22日,2013年10月23日,2015年10月23日,,,临沂市,2013年10月21日
册亨县,5223272013A00139,望谟至安龙高速公路,者楼镇,12.431300,0.000000,公路用地,划拨,,道路运输业,十五等级,,,1.00,,2013年03月16日,2013年03月18日,2015年12月31日,,,国土资源部,2013年10月21日
余姚市,3302812013B00995,宁波领航洗涤剂科技有限公司年产2000万套塑料件生产项目,泗门镇谢家路村,0.366100,0.000000,工业用地,挂牌出让,50,塑料制品业,一级,192.2025,宁波领航洗涤剂科技有限公司,1.20,1.50,2013年10月15日,2013年11月16日,2014年11月16日,,,余姚市,2013年10月21日
册亨县,5223272013A00128,望谟至安龙高速公路,者楼镇,47.941100,0.000000,公路用地,划拨,,道路运输业,十五等级,,,1.00,,2013年03月16日,2013年03月18日,2015年12月31日,,,国土资源部,2013年10月21日
册亨县,5223272013A00117,望谟至安龙高速公路,岩架镇,1.035200,0.000000,公路用地,划拨,,道路运输业,十五等级,,,1.00,,2013年03月16日,2013年03月18日,2015年12月31日,,,国土资源部,2013年10月21日
册亨县,5223272013A00107,望谟至安龙高速公路,岩架镇,9.806300,0.000000,公路用地,划拨,,道路运输业,十五等级,,,1.00,,2013年03月16日,2013年03月18日,2015年12月31日,,,国土资源部,2013年10月21日
册亨县,5223272013A00095,望谟至安龙高速公路,岩架镇,4.155800,0.000000,公路用地,划拨,,道路运输业,十五等级,,,1.00,,2013年03月16日,2013年03月18日,2015年12月31日,,,国土资源部,2013年10月21日
册亨县,5223272013A00088,望谟至安龙高速公路,岩架镇,14.731200,0.000000,公路用地,划拨,,道路运输业,十五等级,,,1.00,,2013年03月16日,2013年03月18日,2015年12月31日,,,国土资源部,2013年10月21日
册亨县,5223272013A00078,望谟至安龙高速公路,岩架镇,5.387200,0.000000,公路用地,划拨,,道路运输业,十五等级,,,1.00,,2013年03月16日,2013年03月18日,2015年12月31日,,,国土资源部,2013年10月21日
永昌县,6203212013B00419,10万立方米自动保温混凝土砌块,河西堡中小工业园区龙泽膨润土厂以东、润河路以北,1.604500,0.000000,工业用地,挂牌出让,50,其它,三级,40.4334,金昌金顺昌建材有限公司,0.70,0.90,2013年10月29日,2013年10月29日,2014年10月29日,,,永昌县,2013年10月21日
仙桃市,4290042013B04348,仙桃市盛天世纪置业有限公司,仙桃市剅河镇剅河大道北侧，信用社西侧,0.173206,0.173206,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,四级,65.0000,仙桃市盛天世纪置业有限公司,1.00,1.80,2013年12月16日,2014年12月15日,2016年12月15日,,,仙桃市,2013年10月21日
册亨县,5223272013A00061,望谟至安龙高速公路,者楼镇,12.999600,0.000000,公路用地,划拨,,道路运输业,十五等级,,,1.00,,2013年03月16日,2013年03月18日,2015年12月31日,,,国土资源部,2013年10月21日
册亨县,5223272013A00054,望谟至安龙高速公路,者楼镇,16.765200,0.000000,公路用地,划拨,,道路运输业,十五等级,,,1.00,,2013年03月16日,2013年03月18日,2015年12月31日,,,国土资源部,2013年10月21日
衡阳市本级,4304002013B01327,城市存量用地,衡阳市雁峰区黄茶岭地段,1.803680,1.531527,其他普通商品住房用地,挂牌出让,其他商服用地40年; 其他普通商品住房用地70,房地产业,四级,1570.8300,衡阳市汇方置业投资有限公司,1.10,3.50,2013年10月26日,2014年10月26日,2016年10月25日,,,衡阳市,2013年10月21日
