行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
新和县,6529252013B00521,GSM网二十一期新和县拟建移动基站站址工程建设项目,库阿高速公路875公里处,0.023800,0.000000,其他商服用地,挂牌出让,40,其他服务业,未评估地区,2.1658,中国移动通信集团新疆有限公司阿克苏地区分公司,,1.40,2013年10月11日,2013年10月11日,2014年10月31日,,,新和县人民政府,2013年10月06日
新和县,6529252013A00517,新和县拟建依其艾日克乡信用社建设项目,依其艾日克乡提跟村道路以北、拟建红光村道路以南,0.403900,0.000000,公共设施用地,划拨,,其他服务业,未评估地区,6.0585,,,1.40,2013年10月08日,2013年10月18日,2014年10月31日,,,新和县人民政府,2013年10月06日
叶县,4104222013A01007,叶县城区北部污水提升泵站,东环路西侧,0.131500,0.131500,公共设施用地,划拨,,公共设施管理业,四级,,,,1.00,2013年10月16日,2014年10月16日,2015年10月16日,,,叶县人民政府,2013年10月06日
叶县,4104222013A00322,叶县国家气象观测站迁建项目,白龟山三支渠东侧、郑水线北侧,1.837561,0.000000,公共设施用地,划拨,,农、林、牧、渔服务业,四级,,,,0.20,2013年10月16日,2014年10月16日,2015年10月16日,,,叶县人民政府,2013年10月06日
济宁市本级,3708002013B04422,任城区2013-03号工业用地（液压油缸）,位于任城经济开发区，太行山路东、鸿广路南。,1.565400,0.000000,工业用地,挂牌出让,50,专用设备制造业,四级,445.0000,山东立德机械有限公司,0.80,,2013年10月30日,2013年12月01日,2014年12月01日,,,济宁市,2013年10月06日
新余市本级,3605002013B03321,维斯立立体停车生产项目,南源路以南，西城大道以东,1.334950,0.000000,工业用地,挂牌出让,50,专用设备制造业,五级,175.0000,佛山市维斯立智能停车设备有限公司新余市分公司,0.60,1.20,2013年11月30日,2013年12月18日,2014年12月17日,,,新余市,2013年10月06日
叶县,4104222013A00315,35千伏洪庄杨输变电工程,洪庄杨乡政府西侧,0.271312,0.271312,公共设施用地,划拨,,其它,四级,,,,1.00,2013年10月16日,2014年10月16日,2015年10月16日,,,叶县人民政府,2013年10月06日
叶县,4104222013A00333,叶县新宇小区经济适用房项目,东环路西侧,3.037126,0.000000,经济适用住房用地,划拨,,房地产业,四级,,,2.00,3.30,2013年10月16日,2014年10月16日,2016年10月16日,,,叶县人民政府,2013年10月06日
惠水县,5227312013B00261,年产5000吨调味食品生产线建设项目,惠水县长田乡长田村,0.200000,0.000000,工业用地,挂牌出让,50,食品制造业,十五等级,12.0000,贵州尚华调味食品有限公司,1.50,,2013年10月18日,2014年10月18日,2015年10月18日,,,惠水县,2013年10月06日
惠水县,5227312013B00278,年产300台穿山设备建设项目,惠水县长田乡工业园区C区,0.466800,0.000000,工业用地,挂牌出让,50,通用设备制造业,十五等级,28.1000,贵州致力穿山机械设备有限责任公司,1.20,,2013年10月18日,2014年10月18日,2015年10月18日,,,惠水县,2013年10月06日
惠水县,5227312013B00256,原材料和配送建设项目,惠水县长田乡,0.785800,0.000000,仓储用地,挂牌出让,50,仓储业,十五等级,76.3000,贵州天惠危险化学品物资有限公司,1.00,,2013年10月18日,2014年10月18日,2015年10月18日,,,惠水县,2013年10月06日
惠水县,5227312013B00240,原材料储存和配送建设项目,惠水县长田乡长田村,0.255200,0.000000,仓储用地,挂牌出让,50,仓储业,十五等级,24.8000,贵州天惠危险化学品物资有限公司,1.00,,2013年10月18日,2014年10月18日,2015年10月18日,,,惠水县,2013年10月06日
昆山市,3205832013A02459,昆山轨道交通投资发展有限公司“轨道交通11号线”,花桥镇312国道南侧,7.890000,0.000000,铁路用地,划拨,,铁路运输业,未评估地区,0.0000,,0.00,0.00,2013年10月06日,2013年10月10日,2015年10月06日,,,昆山市人民政府,2013年10月06日
