行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
珠海市本级,4404002016A01144,吉大公交总站项目,吉大海滨南路东侧、吉大路北侧,2.139244,2.139244,公共设施用地,划拨,,环境管理业,一级,,,,1.00,2016年11月05日,2017年11月05日,2019年11月05日,,,珠海市人民政府,2016年11月05日
鹿城区,3303022016A38413,浙江温州鹿城轻工产业园区中央大道（下坦河-纵二路）绿化带建设工程,温州市鹿城区藤桥镇戴宅村、外垟村,0.391008,0.000000,公园与绿地,划拨,,公共设施管理业,三级,0.0000,,0.00,0.00,2016年11月06日,2017年05月05日,2018年11月05日,,,温州市人民政府,2016年11月05日
肇庆市本级,4412002016B01835,肇庆高新区投资控股有限公司,肇庆市高新区中心服务区经十五路东面、纬四路北面地段,3.976529,0.000000,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,十级,6200.0000,肇庆高新区投资控股有限公司,1.00,3.20,2016年11月25日,2017年11月25日,2018年11月25日,,,肇庆市,2016年11月05日
肇庆市本级,4412002016B01818,肇庆高新区投资控股有限公司,肇庆市高新区中心服务区经十六路东面、环湖路北面地段,1.212035,0.000000,商务金融用地,拍卖出让,40,其他服务业,十级,2300.0000,肇庆高新区投资控股有限公司,1.00,7.00,2016年11月25日,2017年11月25日,2018年11月25日,,,肇庆市,2016年11月05日
肇庆市本级,4412002016B01821,肇庆高新区投资控股有限公司,肇庆市高新区中心服务区经二十路西面、环湖路北面,1.215144,0.000000,商务金融用地,拍卖出让,40,其他服务业,十级,2300.0000,肇庆高新区投资控股有限公司,1.00,7.00,2016年11月25日,2017年11月25日,2018年11月25日,,,肇庆市,2016年11月05日
肇庆市本级,4412002016B01797,肇庆高新区纳德科技有限公司,肇庆高新区凤岗工业园美达服装东面、创新大街北面地段,6.680684,6.680684,工业用地,拍卖出让,50,化学原料及化学制品制造业,十级,2600.0000,肇庆高新区纳德科技有限公司,1.00,,2016年11月25日,2017年11月25日,2019年11月25日,,,肇庆市,2016年11月05日
桃源县,4307252016B03507,桃源县年产3000吨桂花塘产品地块挂牌出让,陬市镇三里铺村,1.868575,0.000000,工业用地,挂牌出让,50,食品制造业,三级,485.0000,桃源县佳奇食品有限责任公司,1.00,,2016年12月05日,2017年12月05日,2020年12月05日,,,桃源县,2016年11月05日
桃源县,4307252016B03486,湖南迪文三期地块挂牌出让,漳江镇官家坪居委会、青林乡青林村,7.658900,0.000000,工业用地,挂牌出让,50,计算机服务业,四级,2010.0000,湖南迪文科技有限公司,1.00,,2016年12月05日,2017年12月05日,2020年12月05日,,,桃源县,2016年11月05日
华容县,4306232016B00394,潘永红,章华镇环城村,0.035860,0.003000,其他普通商品住房用地,协议出让,70,居民服务业,二级,2.4600,潘永红,1.00,5.73,2016年10月20日,,,,,华容县,2016年11月05日
枝江市,4205832016B00301,枝江翔达置业有限公司,马家店街办礼化路以西、胜利路以北。,1.747930,1.747930,其他普通商品住房用地,拍卖出让,70,房地产业,未评估地区,4000.0000,枝江翔达置业有限公司,1.00,2.50,2017年11月05日,2018年07月05日,2021年07月05日,,,枝江市,2016年11月05日
