行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
江城区,4417022015B00235,梁仕光,市环保工业园电镀与电子电路基地A1-12号,0.312800,0.000000,工业用地,协议出让,50,金属制品业,四级,13.7632,梁仕光,0.80,,2016年03月18日,2016年03月18日,2016年09月18日,,,江城区,2015年09月18日
增城市,4401832015B00538,广州科皓新材料有限公司,增城区增江街西山村,1.263138,1.263138,工业用地,挂牌出让,50,塑料制品业,三级,770.0000,广州科皓新材料有限公司,,3.00,2015年10月18日,2016年09月17日,2018年09月17日,,,增城区,2015年09月18日
长泰县,3506252015B00320,福建汉鼎电气设备有限公司,长泰县武安镇,0.965600,0.000000,工业用地,挂牌出让,50,通讯设备、计算机及其他电子设备制造业,十三等级,99.0000,福建汉鼎电气设备有限公司,1.40,0.00,2015年09月18日,2016年09月18日,2018年09月18日,,,长泰县,2015年09月18日
长泰县,3506252015B00314,福建省鸿冠工贸有限公司,长泰县武安镇,7.664700,0.000000,工业用地,挂牌出让,50,通讯设备、计算机及其他电子设备制造业,十三等级,782.0000,福建省鸿冠工贸有限公司,1.40,0.00,2015年09月18日,2016年09月18日,2018年09月18日,,,长泰县,2015年09月18日
丽水市本级,3311002015B01285-1,丽水市天然气有限公司（丽水市天然气门站项目）,丽水南城南明山街道中堂村,1.717900,1.717900,公共设施用地,挂牌出让,50,公共设施管理业,十级,1122.0000,丽水市天然气有限公司,0.10,0.16,2015年11月18日,2017年08月30日,2018年09月30日,,,丽水市,2015年09月18日
江门市本级,4407002015B00347,江门市蓬江区地方税务局,蓬江区建设路88号,0.031600,0.031600,其他商服用地,协议出让,40,房地产业,一级,147.4614,江门市蓬江区地方税务局,,,2015年09月18日,1900年01月01日,1900年01月01日,,,江门市,2015年09月18日
兴宁市,4414812015B08116,划拨土地补办出让,兴城城北海关北巷,0.001677,0.001677,中低价位、中小套型普通商品住房用地,协议出让,70,房地产业,四级,0.1929,罗信昌,1.00,,1900年01月01日,1900年01月01日,1900年01月01日,,,兴宁市,2015年09月18日
诏安县,3506242015B00596,诏安县G2015第09号地块,诏安县深桥镇径尾村和郭寮村,2.719900,0.000000,工业用地,挂牌出让,50,金属制品业,二级,313.0650,福建韵星渔具制品有限公司,1.30,1.80,2015年12月21日,2016年01月21日,2018年01月22日,,,诏安县,2015年09月18日
南平市本级,3507002015B00143,峡阳新型建筑材料生产项目,南平市延平区峡阳镇德胜街地段,1.333400,0.000000,工业用地,挂牌出让,50,其它,九级,247.0000,南平市永固新型建材有限公司,0.90,0.00,2015年10月28日,2016年04月28日,2019年04月28日,,,,2015年09月18日
博罗县,4413222015B01716,梁应材、黎瑞萍,石湾镇政府宿舍楼二巷3号,0.009600,0.009600,其他普通商品住房用地,协议出让,70,房地产业,一级,7.7990,梁应材、黎瑞萍,1.00,,2015年09月18日,1900年01月01日,1900年01月01日,,,博罗县,2015年09月18日
寿宁县,3509242015A00174,寿宁县托溪中心幼儿园,寿宁县托溪乡,0.210300,0.000000,科教用地,划拨,,教育业,十五等级,0.0000,,0.60,0.00,2015年12月18日,2016年01月18日,2018年01月18日,,,寿宁县人民政府,2015年09月18日
连城县,3508252015A00130,连城县朋口粮食储备库,连城县朋口镇天马村,4.345600,0.000000,公共设施用地,划拨,,仓储业,十四等级,0.0000,,0.68,0.68,2015年09月21日,2015年10月21日,2017年10月21日,,,连城县人民政府,2015年09月18日
陆河县,4415232015B00029,陆河县新河工业园区投资开发有限公司,河口镇云峰村委,0.947870,0.000000,仓储用地,挂牌出让,50,群众团体、社会团体和宗教组织,一级,181.0500,陆河县新河工业园区投资开发有限公司,1.00,1.00,2015年09月23日,2016年09月16日,2018年09月19日,,,陆河县,2015年09月18日
鄞州区,3302122015A10883,古林粮库（宁波市鄞州粮食收储有限公司）,宁波市鄞州区古林镇蜃蛟村,1.949400,0.000000,仓储用地,划拨,,仓储业,六级,1115.9307,,0.66,0.66,2015年10月09日,2016年10月08日,2018年10月07日,,,宁波市人民政府,2015年09月18日
清新县,4418272015B01234,刘灿新住宅用地,清远市清新区太和镇商业街右一街18号,0.010800,0.010800,中低价位、中小套型普通商品住房用地,协议出让,70,房地产业,十一级,0.5724,刘灿新,,,1900年01月01日,1900年01月01日,1900年01月01日,,,清远市清新区,2015年09月18日
诏安县,3506242015B00617,诏安县G2015第05号地块,诏安县白洋乡湖美村,2.745600,0.000000,工业用地,挂牌出让,50,农副食品加工业,三级,362.4192,诏安溜溜果园食品有限公司,1.20,2.00,2015年12月21日,2016年01月21日,2018年01月22日,,,诏安县,2015年09月18日
