行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
143团,6608102012B00038,新疆西域明珠葡萄酒业有限公司受让2010-143-05号地块,143团工业园区,9.803300,0.000000,工业用地,挂牌出让,50,农副食品加工业,十四等级,607.0000,新疆西域明珠葡萄酒业有限公司,1.00,,2012年01月08日,2012年03月31日,2014年12月31日,,,农八师,2012年01月08日
民权县,4114212012A00017,民欣花园,珠江路以东、北海路以南、博爱路以西、南海路以北,7.311700,7.311700,廉租住房用地,划拨,,国家机构,四级,,,1.20,2.20,2012年01月09日,2011年10月20日,2013年12月20日,,,民权县人民政府,2012年01月08日
民权县,4114212012A00029,隆兴花园,珠江路以东、互助街以南、博爱路以西、工农路以北,8.660300,8.660300,廉租住房用地,划拨,,国家机构,四级,,,1.20,2.20,2012年01月09日,2011年10月20日,2013年12月20日,,,民权县人民政府,2012年01月08日
滦南县,1302242012B00028,冷冻厂,柳赞镇,1.383500,1.383500,工业用地,拍卖出让,50,渔业,未评估地区,166.0163,李学强,,,2012年01月16日,2012年02月16日,2013年02月16日,,,滦南县,2012年01月08日
柘城县,4114242012B00016,远襄镇政府改造项目,远襄镇人民政府南侧,0.381200,0.191300,批发零售用地,挂牌出让,50,零售业,一级,67.5100,陈永超,1.20,2.00,2012年06月08日,2012年06月16日,2014年06月16日,,,柘城县,2012年01月08日
江津区,5001162012A00354,双福新区修建渝惠还房,双福街道办事处三界村,3.791900,3.791900,经济适用住房用地,划拨,,住宿业,十二级,1023.8130,,1.00,2.70,2012年02月09日,2012年02月20日,2014年02月28日,,,江津区人民政府,2012年01月08日
滦南县,1302242012B00016,大米加工厂,柏各庄镇,0.382900,0.382900,工业用地,拍卖出让,50,农业,未评估地区,115.0870,郭雪莲,,,2012年01月16日,2012年02月16日,2013年02月16日,,,滦南县,2012年01月08日
瓮安县,5227252012B00017-2,重庆市唐扬房地产开发有限公司、重庆海业房地产开发有限公司商住用地,瓮安县河西新区,3.071000,2.344600,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,一级,7367.3290,重庆市唐扬房地产开发有限公司、重庆海业房地产开发有限公司,1.00,6.00,2012年01月18日,2012年01月18日,2015年01月17日,,,瓮安县,2012年01月08日
双柏县,5323222012A00010,双柏县国有林区棚户区（保障性住房）建设项目,双柏县城西北片区,2.356600,0.000000,其他普通商品住房用地,划拨,,居民服务业,二级,0.0000,,2.00,2.00,2012年01月14日,2012年01月18日,2012年12月30日,,,云南省国土资源厅,2012年01月08日
瓮安县,5227252012B00022-3,湛红兵商住用地,瓮安县河西新区,1.385300,1.385300,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,一级,5194.8750,湛红兵,1.00,10.00,2012年01月18日,2012年01月18日,2015年01月17日,,,瓮安县,2012年01月08日
