行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
容县,4509212015A00239,市政道路,玉容一级公路南侧、良和塘,8.317900,0.000000,街巷用地,划拨,,房地产业,四级,0.0000,,0.00,0.00,2015年07月17日,2015年07月17日,2016年07月17日,,,容县人民政府,2015年04月15日
,,,,,,,,,,,,,,,,,,,,,
容县,4509212015A00225,市政道路,玉容一级公路北侧万利水库旁,21.195700,0.000000,街巷用地,划拨,,房地产业,四级,0.0000,,0.00,0.00,2015年07月17日,2015年07月17日,2016年07月17日,,,容县人民政府,2015年04月15日
余姚市,3302812015B00519,余姚市城西工业开发建设有限公司河角路东侧、五庙江北侧地块安置房四期新建工程,马渚镇马漕头村、阳明街道丰乐村,2.287300,2.287300,中低价位、中小套型普通商品住房用地,挂牌出让,普通商品住房用地70年; 其他商服用地40,房地产业,一级,8200.0900,余姚市城西工业开发建设有限公司,1.00,1.80,2015年04月14日,2016年04月06日,2019年04月03日,,,余姚市,2015年04月15日
容县,4509212015A00215,市政道路,容州镇东光村木香区,0.346000,0.000000,街巷用地,划拨,,房地产业,四级,0.0000,,0.00,0.00,2015年07月17日,2015年07月17日,2016年07月17日,,,容县人民政府,2015年04月15日
容县,4509212015A00205,市政道路,容州镇礼信路口,0.455700,0.000000,街巷用地,划拨,,房地产业,四级,0.0000,,0.00,0.00,2015年07月17日,2015年07月17日,2016年07月17日,,,容县人民政府,2015年04月15日
容县,4509212015A00194,市政道路,容西镇思传村,0.871300,0.000000,街巷用地,划拨,,房地产业,四级,0.0000,,0.00,0.00,2015年07月17日,2015年07月17日,2016年07月17日,,,容县人民政府,2015年04月15日
容县,4509212015A00186,市政道路,容西镇思传村,0.813300,0.000000,街巷用地,划拨,,房地产业,四级,0.0000,,0.00,0.00,2015年07月17日,2015年07月17日,2016年07月17日,,,容县人民政府,2015年04月15日
容县,4509212015A00170,市政道路,容西镇思传村,0.620100,0.000000,街巷用地,划拨,,房地产业,四级,0.0000,,0.00,0.00,2015年07月17日,2015年07月17日,2016年07月17日,,,容县人民政府,2015年04月15日
容县,4509212015A00168,市政道路,容州镇东光村木香区,3.676000,0.000000,街巷用地,划拨,,房地产业,四级,0.0000,,0.00,0.00,2015年07月17日,2015年07月17日,2016年07月17日,,,容县人民政府,2015年04月15日
容县,4509212015A00156,市政道路,原万力纸厂,0.329400,0.000000,街巷用地,划拨,,房地产业,四级,0.0000,,0.00,0.00,2015年07月17日,2015年07月17日,2016年07月17日,,,容县人民政府,2015年04月15日
容县,4509212015A00146,市政道路,万力纸厂,0.271300,0.000000,街巷用地,划拨,,房地产业,一级,0.0000,,0.00,0.00,2015年07月17日,2015年07月17日,2016年07月17日,,,容县人民政府,2015年04月15日
呼玛县,2327212015B00035,三卡供电所,三卡乡,0.100100,0.100100,其他商服用地,挂牌出让,40,居民服务业,三级,24.1600,国网黑龙江省电力有限公司大兴安岭供电公司,1.00,0.00,2015年04月20日,2015年05月01日,2015年10月01日,,,呼玛县,2015年04月15日
呼玛县,2327212015B00027,兴隆供电所,呼玛镇景山路西、长征街北,0.100100,0.100100,其他商服用地,挂牌出让,40,商务服务业,三级,25.4800,国网黑龙江省电力有限公司大兴安岭供电公司,1.00,0.00,2015年04月20日,2015年05月01日,2015年10月01日,,,呼玛县,2015年04月15日
容县,4509212015A00125,市政道路,原万力纸厂南侧,1.216900,0.000000,街巷用地,划拨,,房地产业,四级,0.0000,,0.00,0.00,2015年07月17日,2015年07月17日,2016年07月17日,,,容县人民政府,2015年04月15日
,,,,,,,,,,,,,,,,,,,,,
容县,4509212015A00130,市政道路,晶石公司北侧,1.145600,0.000000,街巷用地,划拨,,房地产业,四级,0.0000,,0.00,0.00,2015年07月17日,2015年07月17日,2016年07月17日,,,容县人民政府,2015年04月15日
随州市本级,4213002015A00179,国网湖北省电力公司随州供电公司变电站,随州市高新区寨湾村,1.470000,0.000000,公共设施用地,划拨,,其它,三级,0.0000,,0.04,0.00,2015年08月01日,2015年12月01日,2017年12月01日,,,随州市人民政府,2015年04月15日
,,,,,,,,,,,,,,,,,,,,,
容县,4509212015A00119,市政道路,原万力纸厂西侧,2.407600,0.000000,街巷用地,划拨,,房地产业,四级,0.0000,,0.00,0.00,2015年07月17日,2015年07月17日,2016年07月17日,,,容县人民政府,2015年04月15日
孝义市,1411812015B00047,振兴街CNG加气站项目,中阳楼街道办事处新庄村,0.375300,0.000000,批发零售用地,挂牌出让,40,燃气生产和供应业,十一级,460.0473,山西孝义市压缩天然气有限公司,,1.20,2015年05月25日,2015年08月06日,2018年08月05日,,,孝义市,2015年04月15日
托克逊县,6521232015B00166,商服项目,托克逊县解放南路西侧、碧水云天小区东侧,0.914610,0.094070,其他商服用地,挂牌出让,40,房地产业,一级,456.1000,托克逊县广厦房地产开发有限责任公司,1.00,1.50,2015年06月06日,2015年08月01日,2017年08月01日,,,托克逊县,2015年04月15日
容县,4509212015A00108,市政道路,玉容一级公路同古大桥东侧,0.365900,0.000000,街巷用地,划拨,,房地产业,四级,0.0000,,0.00,0.00,2015年07月17日,2015年07月17日,2016年07月17日,,,容县人民政府,2015年04月15日
托克逊县,6521232015B00156,商服项目,托克逊县西外环路西侧,2.588610,0.313710,其他商服用地,挂牌出让,40,房地产业,二级,1460.1000,托克逊县广厦房地产开发有限责任公司,1.00,2.00,2015年05月30日,2015年06月06日,2017年06月06日,,,托克逊县,2015年04月15日
容县,4509212015A00099,市政道路,卓源木业公司西侧,0.113900,0.000000,街巷用地,划拨,,房地产业,四级,0.0000,,0.00,0.00,2015年07月17日,2015年07月17日,2016年07月17日,,,容县人民政府,2015年04月15日
容县,4509212015A00080,市政道路,玉容一级公路南侧、大华村大口塘西侧,2.519600,0.000000,街巷用地,划拨,,房地产业,四级,0.0000,,0.00,0.00,2015年07月17日,2015年07月17日,2016年07月17日,,,容县人民政府,2015年04月15日
吐鲁番市,6521012015B00287,吐鲁番市金洲能源有限责任公司旅游接待及办公楼,葡萄沟景区布依鲁克村4队、人民渠东侧,0.240922,0.240922,其他商服用地,挂牌出让,40,商务服务业,未评估地区,85.0000,吐鲁番市金洲能源有限责任公司,,0.62,2015年04月20日,2015年04月30日,2017年04月29日,,,吐鲁番市,2015年04月15日
吐鲁番市,6521012015B00293,吐鲁番市金洲能源有限责任公司旅游接待及办公楼,葡萄沟景区布依鲁克村3队、人民渠东侧,0.111921,0.111921,其他商服用地,挂牌出让,40,商务服务业,未评估地区,40.0000,吐鲁番市金洲能源有限责任公司,,0.50,2015年04月20日,2015年04月30日,2017年04月29日,,,吐鲁番市,2015年04月15日
容县,4509212015A00075,市政道路,容县气象局西侧,0.529700,0.000000,街巷用地,划拨,,房地产业,四级,0.0000,,0.00,0.00,2015年07月17日,2015年07月17日,2016年07月17日,,,容县人民政府,2015年04月15日
洪江市,4312812015B00142,商住用地,洪江市龙田乡东风村二组,0.017041,0.017041,其他普通商品住房用地,协议出让,批发零售用地40年; 其他普通商品住房用地70,银行业,一级,8.1400,湖南洪江农村商业银行股份有限公司,1.01,1.30,2015年05月15日,2016年05月15日,2017年05月14日,,,洪江市,2015年04月15日
桃江县,4309222015B00338,商住楼,桃花江镇桃花西路北侧,0.063713,0.063713,其他普通商品住房用地,挂牌出让,批发零售用地40年; 其他普通商品住房用地70,房地产业,一级,306.9800,桃江县跃宇房地产开发限公司,1.00,6.80,2015年04月15日,2016年04月14日,2019年04月13日,,,桃江县,2015年04月15日
亳州市本级,3416002015B00090,亳州芜湖建设开发有限公司,茴香路南侧、夏云路东侧、月季路北侧、张良路西侧,10.184340,0.000000,工业用地,挂牌出让,50,房屋和土木工程业,四级,1727.0000,亳州芜湖建设开发有限公司,1.00,0.00,2015年06月18日,2015年11月26日,2017年11月24日,,,亳州市,2015年04月15日
溆浦县,4312242015B00259,舒清平、舒心、贺军、贺达洪、黄芳桂、张家才,卢峰镇东风街,0.020020,0.020020,其他普通商品住房用地,挂牌出让,70,房地产业,三级,18.0000,舒清平、舒心、贺军、贺达洪、黄芳桂、张家才,1.00,6.63,2015年04月15日,2015年05月31日,2016年05月31日,,,溆浦县,2015年04月15日
玛多县,6326262015B00021,昂多,玛多县三岔路口,0.011400,0.011400,其他商服用地,协议出让,40,住宿业,三级,0.6612,昂多,1.00,,2015年04月15日,2015年04月16日,2016年06月01日,,,玛多县,2015年04月15日
晋江市,3505822015B09755,泉州阳泉服饰有限公司厂房及配套设施,新塘街道塘市社区,1.372300,0.000000,工业用地,挂牌出让,50,纺织服装、鞋、帽制造业,八级,956.0000,泉州阳泉服饰有限公司,1.80,2.70,2015年04月30日,2016年04月30日,2018年04月30日,,,晋江市,2015年04月15日
溆浦县,4312242015B00268,舒清平、舒心、贺军、贺达洪、黄芳桂、张家才,溆浦县卢峰镇东风街,0.017750,0.017750,其他普通商品住房用地,挂牌出让,70,房地产业,三级,16.0000,舒清平、舒心、贺军、贺达洪、黄芳桂、张家才,1.00,6.63,2015年04月15日,2015年05月30日,2016年05月31日,,,溆浦县,2015年04月15日
