行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
东明县,3717282013B00065,50万锭精梳纺纱项目,东邻武胜桥镇武胜桥行政村，西邻武胜桥镇武胜桥行政村，南邻武胜桥镇西乔良屯行政村，北邻武胜桥镇武胜桥行政村,6.666600,0.000000,工业用地,挂牌出让,50,棉、化纤纺织及印染精加工,未评估地区,859.9914,山东明胜纺织有限公司,1.00,,2013年09月03日,2013年09月24日,2015年09月24日,,,东明县,2013年01月03日
东明县,3717282013B00056,500万米/年预应力混凝土管桩项目,东邻西台集行政村，西邻106国道，南邻西台集行政村，北邻西台集行政村,1.333300,0.000000,工业用地,挂牌出让,50,水泥及石膏制品制造,未评估地区,181.9955,东明宝华管桩有限公司,1.00,,2013年09月03日,2013年09月24日,2015年09月24日,,,东明县,2013年01月03日
讷河市,2302812013B00017,城投综合楼,讷河市城南技术监督局南侧,2.373500,2.373500,其他普通商品住房用地,挂牌出让,50,房屋和土木工程业,三级,3500.0000,讷河市城投房屋开发有限公司,2.30,2.30,2013年01月03日,2013年01月03日,2015年01月02日,,,讷河市,2013年01月03日
麻城市,4211812013A00828,南湖办事处邹家咀村、清水塘村建设用地项目,南湖办事处邹家咀村、清水塘村,34.665600,0.000000,工业用地,划拨,,仓储业,十一级,4991.8464,,0.60,,2013年07月08日,2014年06月19日,2016年06月19日,,,湖北省人民政府,2013年01月03日
柳城县,4502222013B00026,柳城县雄成房地产开发有限公司,柳城县大埔镇白阳南路54号,0.049430,0.049430,其他普通商品住房用地,挂牌出让,70,房地产业,三级,100.0000,柳城县雄成房地产开发有限公司,1.50,4.20,2013年02月01日,2014年02月01日,2016年02月01日,,,柳城县,2013年01月03日
阜阳市本级,3412002013A00015,颍河综合治理项目城市建设投资有限公司,颍泉区双河路南侧、管庄路东侧、界首路西侧,7.710472,0.000000,经济适用住房用地,划拨,,房地产业,一级,,,2.46,2.46,2013年01月08日,2013年02月08日,2015年02月08日,,,阜阳市人民政府,2013年01月03日
新晃侗族自治县,4312272013B00534,谢开云,新晃镇中山路,0.000619,0.000619,其他商服用地,协议出让,40,房地产业,一级,1.2682,谢开云,,,2014年02月13日,1900年01月01日,1900年01月01日,,,新晃县,2013年01月03日
成都市本级,5101002013B00014,锦江区枫香街以东、月季花街以南、香樟大道以南、百日红西路以北,锦江区枫香街以东、月季花街以南、香樟大道以南、百日红西路以北,4.698092,0.000000,其他商服用地,挂牌出让,40,房地产业,五级,25369.6968,成都市兴东置业有限公司,1.00,0.00,2013年02月08日,2013年07月03日,2016年07月03日,,,成都市,2013年01月03日
道真仡佬族苗族自治县,5203252013A00130-1,迎江大道建设项目,道真自治县玉溪镇城关村、新城社区,13.164400,0.000000,街巷用地,划拨,,教育业,十五等级,0.0000,,,,2013年01月03日,2013年03月05日,2014年12月30日,,,道真自治县人民政府,2013年01月03日
道真仡佬族苗族自治县,5203252013B00196-1,茶多酚系列产品加工建设项目,道真自治县玉溪镇巴渔村,9.963900,0.000000,工业用地,协议出让,50,农业,十五等级,747.2925,道真自治县兴园投资经营有限公司,1.07,1.07,2013年01月04日,2013年06月10日,2015年06月10日,,,道真自治县,2013年01月03日
泊头市,1309812013B00047,泊头市华宇环保有限公司,泊富路北侧、泊头市交河镇模具厂西侧,0.794977,0.000000,工业用地,挂牌出让,50,专用设备制造业,十二级,131.1712,泊头市华宇环保有限公司,1.00,,2013年03月01日,2013年03月26日,2015年03月26日,,,泊头市人民政府,2013年01月03日
新建县,3601222013A00027,沪昆铁路,新建县西山镇、石埠镇,67.374000,0.000000,铁路用地,划拨,,铁路运输业,十三等级,0.0000,,,,2013年02月21日,2013年03月31日,2015年03月31日,,,国土资源部,2013年01月03日
泸西县,5325272013A05566,泸西县大坡顶风电场建设项目,泸西县三塘乡李子箐村民委员会阿永吉村民小组,0.005000,0.000000,公共设施用地,划拨,,其它,未评估地区,,,,,2014年01月05日,2014年02月05日,2016年02月04日,,,泸西县人民政府,2013年01月03日
新余市本级,3605002013A00025,南环路,水西镇,2.890600,0.000000,公路用地,划拨,,公共设施管理业,五级,,,,,2013年01月03日,2013年01月03日,2014年01月02日,,,新余市人民政府,2013年01月03日
南县,4309212013B00167,2012-18原南县农村能源办公室宗地出让,南县南洲镇新颜社区,0.274450,0.200150,其他普通商品住房用地,挂牌出让,70,房地产业,四级,318.0000,练军,1.00,3.80,2013年01月01日,2013年12月31日,2015年12月31日,,,南县,2013年01月03日
永德县,5309232013B00017,永德县凤凰城建设项目,德党镇,27.394000,0.000000,其他普通商品住房用地,挂牌出让,70,房地产业,二级,575.9680,云南恒永房地产开发有限公司,4.00,4.00,2012年12月30日,2013年01月03日,2015年01月03日,,,临沧市,2013年01月03日
麻城市,4211812013A01038,麻城市城市建设投资有限公司,麻城市经济开发区鼎长岗村,0.835000,0.000000,公共设施用地,划拨,,社会福利业,十一级,250.5000,,,1.20,2014年12月31日,2014年12月31日,2016年12月31日,,,湖北省人民政府,2013年01月03日
宁乡县,4301242013B03040,赵伟宁,春城北路安置区,0.015600,0.015600,其他普通商品住房用地,协议出让,70,住宿业,一级,34.3200,赵伟宁,,,1900年01月01日,1900年01月01日,1900年01月01日,,,宁乡县,2013年01月03日
德安县,3604262013B00017,双辉电子,工业园西区,0.666670,0.000000,工业用地,挂牌出让,50,通讯设备、计算机及其他电子设备制造业,四级,56.0003,江西双辉电子有限公司,1.36,0.00,2013年02月03日,2013年05月03日,2014年05月03日,,,德安县,2013年01月03日
思南县,5222252013A00739,凉水井镇息乐溪安置点,凉水井镇息乐溪村,0.401300,0.000000,廉租住房用地,划拨,,国家机构,十五等级,0.0000,,1.00,1.50,2014年01月03日,2014年02月03日,2016年02月03日,,,思南县人民政府,2013年01月03日
当涂县,3405212013A05420-1,新锦安置房项目,当涂县姑孰镇,6.365400,6.365400,经济适用住房用地,划拨,,房地产业,未评估地区,0.0000,,1.00,1.40,2014年01月05日,2014年01月10日,2015年01月10日,,,当涂县人民政府,2013年01月03日
江津区,5001162013B00046,粮食集团调规转性,几江街道、德感街道、白沙镇、李市镇、油溪镇、先锋镇、蔡家镇、柏林镇、西湖镇、双福新区管委会、永兴镇、吴滩镇、贾嗣镇、杜市镇、朱杨镇、中山镇、夏坝镇、广兴镇、四面山管委会等镇、街和管委会,24.334595,24.334595,中低价位、中小套型普通商品住房用地,协议出让,其他商服用地40年; 中低价位、中小套型普通商品住房用地50,批发业,十一级,12435.1200,重庆粮食集团江津区粮食有限责任公司,,,2013年01月05日,1900年01月01日,1900年01月01日,,,重庆市江津区,2013年01月03日
莆田市本级,3503002013B00029-2,PS拍-2012-21号,城厢区华亭镇山牌村,4.089011,0.000000,其他普通商品住房用地,拍卖出让,70,房地产业,二级,12300.0000,莆田市祥和房地产开发有限公司,1.50,2.20,2013年03月03日,2015年10月15日,2018年10月15日,,,莆田市,2013年01月03日
道真仡佬族苗族自治县,5203252013A00219,道真自治县保障性住房建设项目,道真自治县上坝乡八一村,4.406100,0.000000,公共租赁住房用地,划拨,,房屋和土木工程业,十五等级,0.0000,,3.02,3.02,2013年01月04日,2013年06月20日,2015年06月20日,,,道真自治县人民政府,2013年01月03日
道真仡佬族苗族自治县,5203252013A00200,道真自治县保障性住房建设项目,道真自治县上坝乡八一村,2.380800,0.000000,公共租赁住房用地,划拨,,房屋和土木工程业,十五等级,0.0000,,3.30,3.30,2013年01月04日,2013年06月20日,2015年08月20日,,,道真自治县人民政府,2013年01月03日
宁乡县,4301242013B03030,彭新宇,通益社区春城北路,0.010510,0.010510,其他普通商品住房用地,协议出让,70,住宿业,一级,23.1220,彭新宇,,,1900年01月01日,1900年01月01日,1900年01月01日,,,宁乡县,2013年01月03日
道真仡佬族苗族自治县,5203252013A00180,道真自治县印道中学建设项目,道真自治县玉溪镇城关村,4.697400,0.000000,科教用地,划拨,,教育业,十五等级,0.0000,,0.51,0.51,2013年01月03日,2013年05月20日,2015年05月20日,,,道真自治县人民政府,2013年01月03日
道真仡佬族苗族自治县,5203252013A00170,忠信变电站建设项目,道真自治县忠信镇街上,0.240100,0.000000,公共设施用地,划拨,,其它,十五等级,0.0000,,0.21,0.21,2013年01月03日,2013年01月20日,2013年06月20日,,,道真自治县人民政府,2013年01月03日
道真仡佬族苗族自治县,5203252013A00169,道真自治县上玉工业园区道路建设项目,道真自治县玉溪镇巴渔村,1.010500,0.000000,街巷用地,划拨,,道路运输业,十五等级,0.0000,,,,2013年01月03日,2013年01月20日,2013年08月30日,,,道真自治县人民政府,2013年01月03日
