行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
上林县,4501252015B00207,其他住房建设项目,上林县城明山路南段4号,0.014000,0.006200,其他普通商品住房用地,协议出让,70,住宿业,未评估地区,6.5100,上林县城乡建设开发有限公司,,,2004年08月15日,1900年01月01日,1900年01月01日,,,上林县,2015年03月16日
上林县,4501252015B00198,其他住房建设项目,上林县城明山路南段3号,0.014000,0.006200,其他普通商品住房用地,协议出让,70,住宿业,未评估地区,6.5100,上林县城乡建设开发有限公司,,,2004年08月15日,1900年01月01日,1900年01月01日,,,上林县,2015年03月16日
上林县,4501252015B00187,其他住房建设项目,上林县城明山路南段2号,0.070000,0.007000,其他普通商品住房用地,协议出让,70,住宿业,未评估地区,7.3500,上林县城乡建设开发有限公司,,,2014年08月15日,1900年01月01日,1900年01月01日,,,上林县,2015年03月16日
上林县,4501252015B00176,其他住房建设项目,上林县城明山路南段1号,0.056000,0.007000,其他普通商品住房用地,协议出让,70,住宿业,未评估地区,7.3500,上林县城乡建设开发有限公司,,,2004年08月15日,1900年01月01日,1900年01月01日,,,上林县,2015年03月16日
库车县,6529232015B00116,雅克拉信用社,库车县二八台农场总体规划范围内,0.300000,0.300000,商务金融用地,挂牌出让,40,银行业,未评估地区,46.4190,库车县农村信用合作联社,,1.00,2015年03月16日,2015年05月01日,2016年05月01日,,,库车县,2015年03月16日
开封市本级,4102002015B00210,金明工业园区规划路以东、东辰制衣以南地块,金明工业园区规划路以东、东辰制衣以南地块,0.312450,0.000000,工业用地,挂牌出让,50,汽车制造,七级,107.4828,开封市东京机车配件有限公司,0.70,,2015年05月16日,2016年05月15日,2019年05月14日,,,开封市,2015年03月16日
瓯海区,3303042015A00253-1,温州市西向排洪工程（瓯海段）,郭溪街道梅屿村、梅园村、塘下村、浦北村、仙门村、瑞安市倪宅村,30.577319,0.000000,水库水面,划拨,,水利管理业,六级,0.0000,,0.00,0.00,2015年03月16日,2015年07月16日,2016年06月16日,,,温州市人民政府,2015年03月16日
丹江口市,4203812015B00157,武当山“1332工程”,武当山特区杨家畈村七组,0.272221,0.000000,其他商服用地,挂牌出让,40,商务服务业,三级,226.0000,十堰市国家安全局,1.80,1.80,2015年11月15日,2015年12月01日,2017年12月30日,,,武当山旅游经济特区管委会,2015年03月16日
阿克苏市,6529012015A00408,阿克苏市拟建无线电监测站项目,阿克苏经济技术开发区湖州路南侧,0.060000,0.000000,机关团体用地,划拨,,公共设施管理业,未评估地区,,,0.50,1.00,2015年05月06日,2015年08月05日,2017年08月04日,,,阿克苏市人民政府,2015年03月16日
开封市本级,4102002015B00196,陇海五路以南,陇海五路以南,1.816670,0.000000,工业用地,挂牌出让,50,通用设备制造业,七级,457.8008,开封市长和机电科技有限公司,0.70,,2015年05月16日,2016年05月15日,2019年05月14日,,,开封市,2015年03月16日
独山子区,6502022015B00143,新建特车停车库,克拉玛依市独山子区韶山路北侧、北京路西侧,0.147150,0.147150,工业用地,协议出让,50,化学原料及化学制品制造业,三级,22.2138,新疆独山子石油化工总厂,0.73,0.73,2015年04月01日,1900年01月01日,1900年01月01日,,,克拉玛依市独山子区,2015年03月16日
开封市本级,4102002015B00185,金明工业园区马家河以南、中达商砼以东,金明工业园区马家河以南、中达商砼以东,1.311960,0.000000,工业用地,挂牌出让,50,化学原料及化学制品制造业,七级,330.6139,开封市万通气体有限公司,0.70,,2015年05月16日,2016年05月16日,2019年05月15日,,,开封市,2015年03月16日
吉木萨尔县,6523272015B00034,新疆准东经济技术开发区会展中心建设项目,准东五彩湾生产服务区,1.867000,1.867000,其他商服用地,挂牌出让,40,其他服务业,一级,242.7065,新疆准东天宜成投资控股有限公司,,1.20,2015年03月16日,2014年04月01日,2015年10月30日,,,新疆准东经济技术开发区管理委员会,2015年03月16日
连山壮族瑶族自治县,4418252015A00047,县人民医院易地改建工程,连山壮族瑶族自治县吉田镇鹿鸣西路北侧,1.333400,1.333400,医卫慈善用地,划拨,,中国共产党机关,十二级,,,1.00,3.20,2015年03月18日,2015年05月28日,2018年05月28日,,,连山壮族瑶族自治县人民政府,2015年03月16日
